Name,FFB_Thumb,FFB_Index,FFB_Middle,FFB_Ring,FFB_Pinky,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_FingerTip,Index_MCP,Index_PIP,Index_DIP,Index_FingerTip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_FingerTip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_FingerTip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_FingerTip,IsTouching,MaxForce,Material,Rendering Method,TimeStamp
heyhey.csv,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:334.1526|y:223.709|z:335.5876),Pos(x:-0.5831096|y:1.157987|z:1.378694)|Rot(x:334.1881|y:223.6912|z:335.6546),Pos(x:-0.5842887|y:1.1982|z:1.40672)|Rot(x:334.2679|y:223.6513|z:335.8054),Pos(x:-0.5849492|y:1.221619|z:1.422949)|Rot(x:334.2679|y:223.6513|z:335.8054),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:357.2613|y:95.00573|z:359.7518),Pos(x:-0.5876138|y:1.24261|z:1.355439)|Rot(x:357.595|y:95.00428|z:359.7518),Pos(x:-0.5887086|y:1.268543|z:1.355422)|Rot(x:357.8953|y:95.00297|z:359.7519),Pos(x:-0.589703|y:1.295424|z:1.355393)|Rot(x:357.8953|y:95.00291|z:359.7519),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:357.1815|y:90|z:0),Pos(x:-0.5904453|y:1.249136|z:1.328133)|Rot(x:357.221|y:90|z:0),Pos(x:-0.5917892|y:1.276823|z:1.328133)|Rot(x:357.2565|y:90|z:0),Pos(x:-0.5931438|y:1.30509|z:1.328133)|Rot(x:357.2565|y:90.00005|z:-3.525858E-06),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:357.2286|y:86.99649|z:0.1490682),Pos(x:-0.588327|y:1.238735|z:1.303972)|Rot(x:357.3299|y:86.99676|z:0.1490592),Pos(x:-0.5895562|y:1.265051|z:1.303976)|Rot(x:357.5283|y:73.40041|z:0.7509406),Pos(x:-0.5907189|y:1.290824|z:1.303982)|Rot(x:357.5283|y:73.40041|z:0.7509488),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:357.2356|y:84.99417|z:356.4681),Pos(x:-0.5843912|y:1.223052|z:1.280979)|Rot(x:357.3369|y:84.99461|z:356.4681),Pos(x:-0.5851418|y:1.241384|z:1.279776)|Rot(x:357.6897|y:89.13264|z:356.2918),Pos(x:-0.5858953|y:1.260528|z:1.278522)|Rot(x:357.6897|y:89.1326|z:356.2918),No,,,,2024-09-30 16:57:37
heyhey.csv,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:334.2201|y:223.6563|z:335.5047),Pos(x:-0.5832117|y:1.157984|z:1.378694)|Rot(x:334.2555|y:223.6384|z:335.5717),Pos(x:-0.5845048|y:1.198194|z:1.40672)|Rot(x:334.3352|y:223.5984|z:335.7225),Pos(x:-0.5852316|y:1.22161|z:1.42295)|Rot(x:334.3352|y:223.5984|z:335.7225),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:357.1969|y:95.006|z:359.7517),Pos(x:-0.5876662|y:1.242607|z:1.355444)|Rot(x:357.6736|y:95.00393|z:359.7518),Pos(x:-0.5887256|y:1.268542|z:1.355424)|Rot(x:358.1025|y:95.00208|z:359.7519),Pos(x:-0.5896231|y:1.295427|z:1.355386)|Rot(x:358.1026|y:95.00201|z:359.7519),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:357.1677|y:90|z:0),Pos(x:-0.590458|y:1.249135|z:1.328133)|Rot(x:357.1874|y:90|z:0),Pos(x:-0.5918182|y:1.276821|z:1.328133)|Rot(x:357.2052|y:90|z:0),Pos(x:-0.5931981|y:1.305088|z:1.328133)|Rot(x:357.2051|y:90.00005|z:-3.526011E-06),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:357.2145|y:86.99644|z:0.1490666),Pos(x:-0.5883385|y:1.238734|z:1.303971)|Rot(x:357.2955|y:86.99666|z:0.1490663),Pos(x:-0.5895834|y:1.265049|z:1.303975)|Rot(x:357.4771|y:73.39971|z:0.7633389),Pos(x:-0.5907699|y:1.290822|z:1.30398)|Rot(x:357.4771|y:73.39973|z:0.7633471),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:357.2214|y:84.99409|z:356.4681),Pos(x:-0.584401|y:1.223052|z:1.280978)|Rot(x:357.3024|y:84.99446|z:356.4681),Pos(x:-0.5851625|y:1.241383|z:1.279774)|Rot(x:357.6371|y:89.13255|z:356.288),Pos(x:-0.5859335|y:1.260526|z:1.278519)|Rot(x:357.6372|y:89.13252|z:356.288),No,,,,2024-09-30 16:57:37
heyhey.csv,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:334.0484|y:223.7802|z:335.6313),Pos(x:-0.5830069|y:1.157968|z:1.378726)|Rot(x:334.0585|y:223.7751|z:335.6505),Pos(x:-0.5840849|y:1.198136|z:1.406821)|Rot(x:334.0813|y:223.7636|z:335.6936),Pos(x:-0.5847043|y:1.221497|z:1.423134)|Rot(x:334.0813|y:223.7637|z:335.6936),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:357.2613|y:95.00573|z:359.7518),Pos(x:-0.5876138|y:1.24261|z:1.355439)|Rot(x:357.4996|y:95.00468|z:359.7518),Pos(x:-0.5887516|y:1.268541|z:1.355426)|Rot(x:357.7141|y:95.00376|z:359.7519),Pos(x:-0.5898306|y:1.295419|z:1.355404)|Rot(x:357.7142|y:95.00371|z:359.7519),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:357.1677|y:90|z:0),Pos(x:-0.590458|y:1.249135|z:1.328133)|Rot(x:357.1874|y:90|z:0),Pos(x:-0.5918182|y:1.276821|z:1.328133)|Rot(x:357.2052|y:90|z:0),Pos(x:-0.5931981|y:1.305088|z:1.328133)|Rot(x:357.2051|y:90.00005|z:-3.526011E-06),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:357.2428|y:86.99652|z:0.1490697),Pos(x:-0.5883155|y:1.238735|z:1.303973)|Rot(x:357.3644|y:86.99684|z:0.1490521),Pos(x:-0.5895289|y:1.265052|z:1.303977)|Rot(x:357.5795|y:73.40106|z:0.7385443),Pos(x:-0.590668|y:1.290827|z:1.303985)|Rot(x:357.5795|y:73.40106|z:0.7385484),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:357.2498|y:84.99422|z:356.4682),Pos(x:-0.5843815|y:1.223053|z:1.280979)|Rot(x:357.3713|y:84.99477|z:356.4681),Pos(x:-0.5851212|y:1.241385|z:1.279778)|Rot(x:357.7422|y:89.13272|z:356.2956),Pos(x:-0.5858572|y:1.26053|z:1.278526)|Rot(x:357.7422|y:89.13267|z:356.2956),No,,,,2024-09-30 16:57:37
heyhey.csv,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:334.4209|y:223.4982|z:335.2547),Pos(x:-0.583518|y:1.157973|z:1.378694)|Rot(x:334.4562|y:223.4802|z:335.3218),Pos(x:-0.5851531|y:1.19817|z:1.40672)|Rot(x:334.5358|y:223.4398|z:335.4725),Pos(x:-0.5860786|y:1.221579|z:1.42295)|Rot(x:334.5358|y:223.4398|z:335.4725),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:357.2613|y:95.00573|z:359.7518),Pos(x:-0.5876138|y:1.24261|z:1.355439)|Rot(x:357.452|y:95.00491|z:359.7518),Pos(x:-0.5887731|y:1.26854|z:1.355428)|Rot(x:357.6236|y:95.00415|z:359.7518),Pos(x:-0.5898944|y:1.295417|z:1.355409)|Rot(x:357.6236|y:95.0041|z:359.7518),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:357.1815|y:90|z:0),Pos(x:-0.5904453|y:1.249136|z:1.328133)|Rot(x:357.221|y:90|z:0),Pos(x:-0.5917892|y:1.276823|z:1.328133)|Rot(x:357.2565|y:90|z:0),Pos(x:-0.5931438|y:1.30509|z:1.328133)|Rot(x:357.2565|y:90.00005|z:-3.525858E-06),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:357.2286|y:86.99649|z:0.1490682),Pos(x:-0.588327|y:1.238735|z:1.303972)|Rot(x:357.3299|y:86.99676|z:0.1490592),Pos(x:-0.5895562|y:1.265051|z:1.303976)|Rot(x:357.5283|y:73.40041|z:0.7509364),Pos(x:-0.5907189|y:1.290824|z:1.303982)|Rot(x:357.5283|y:73.40041|z:0.7509447),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:357.2356|y:84.99417|z:356.4681),Pos(x:-0.5843912|y:1.223052|z:1.280979)|Rot(x:357.3369|y:84.99461|z:356.4681),Pos(x:-0.5851418|y:1.241384|z:1.279776)|Rot(x:357.6897|y:89.13264|z:356.2918),Pos(x:-0.5858953|y:1.260528|z:1.278522)|Rot(x:357.6897|y:89.1326|z:356.2918),No,,,,2024-09-30 16:57:37
heyhey.csv,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:334.4135|y:223.502|z:335.247),Pos(x:-0.5835178|y:1.157968|z:1.378701)|Rot(x:334.4438|y:223.4865|z:335.3044),Pos(x:-0.5851554|y:1.198156|z:1.406741)|Rot(x:334.512|y:223.4518|z:335.4337),Pos(x:-0.5860859|y:1.221553|z:1.422987)|Rot(x:334.512|y:223.4519|z:335.4337),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:357.2613|y:95.00573|z:359.7518),Pos(x:-0.5876138|y:1.24261|z:1.355439)|Rot(x:357.5473|y:95.00449|z:359.7518),Pos(x:-0.5887302|y:1.268542|z:1.355424)|Rot(x:357.8047|y:95.00337|z:359.7519),Pos(x:-0.5897668|y:1.295422|z:1.355398)|Rot(x:357.8047|y:95.0033|z:359.7519),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:357.1677|y:90|z:0),Pos(x:-0.590458|y:1.249135|z:1.328133)|Rot(x:357.1874|y:90|z:0),Pos(x:-0.5918182|y:1.276821|z:1.328133)|Rot(x:357.2052|y:90|z:0),Pos(x:-0.5931981|y:1.305088|z:1.328133)|Rot(x:357.2051|y:90.00005|z:-3.526011E-06),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:357.2286|y:86.99649|z:0.1490682),Pos(x:-0.588327|y:1.238735|z:1.303972)|Rot(x:357.3299|y:86.99676|z:0.1490592),Pos(x:-0.5895562|y:1.265051|z:1.303976)|Rot(x:357.5283|y:73.40041|z:0.7509364),Pos(x:-0.5907189|y:1.290824|z:1.303982)|Rot(x:357.5283|y:73.40041|z:0.7509488),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:357.2356|y:84.99417|z:356.4681),Pos(x:-0.5843912|y:1.223052|z:1.280979)|Rot(x:357.3369|y:84.99461|z:356.4681),Pos(x:-0.5851418|y:1.241384|z:1.279776)|Rot(x:357.6897|y:89.13264|z:356.2918),Pos(x:-0.5858953|y:1.260528|z:1.278522)|Rot(x:357.6897|y:89.1326|z:356.2918),No,,,,2024-09-30 16:57:37
heyhey.csv,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:334.2127|y:223.66|z:335.4969),Pos(x:-0.5832116|y:1.157979|z:1.378701)|Rot(x:334.2431|y:223.6447|z:335.5544),Pos(x:-0.5845072|y:1.19818|z:1.40674)|Rot(x:334.3114|y:223.6103|z:335.6837),Pos(x:-0.5852391|y:1.221584|z:1.422987)|Rot(x:334.3114|y:223.6103|z:335.6836),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:357.2291|y:95.00587|z:359.7517),Pos(x:-0.58764|y:1.242609|z:1.355442)|Rot(x:357.6581|y:95.00401|z:359.7518),Pos(x:-0.5887064|y:1.268543|z:1.355422)|Rot(x:358.0442|y:95.00234|z:359.7519),Pos(x:-0.5896311|y:1.295427|z:1.355386)|Rot(x:358.0442|y:95.00226|z:359.7519),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:357.1677|y:90|z:0),Pos(x:-0.590458|y:1.249135|z:1.328133)|Rot(x:357.1874|y:90|z:0),Pos(x:-0.5918182|y:1.276821|z:1.328133)|Rot(x:357.2052|y:90|z:0),Pos(x:-0.5931981|y:1.305088|z:1.328133)|Rot(x:357.2051|y:90.00005|z:-3.526011E-06),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:357.2145|y:86.99644|z:0.1490666),Pos(x:-0.5883385|y:1.238734|z:1.303971)|Rot(x:357.2955|y:86.99666|z:0.1490663),Pos(x:-0.5895834|y:1.265049|z:1.303975)|Rot(x:357.4771|y:73.39971|z:0.763335),Pos(x:-0.5907699|y:1.290822|z:1.30398)|Rot(x:357.4771|y:73.39973|z:0.763343),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:357.2214|y:84.99409|z:356.4681),Pos(x:-0.584401|y:1.223052|z:1.280978)|Rot(x:357.3024|y:84.99446|z:356.4681),Pos(x:-0.5851625|y:1.241383|z:1.279774)|Rot(x:357.6371|y:89.13255|z:356.288),Pos(x:-0.5859335|y:1.260526|z:1.278519)|Rot(x:357.6372|y:89.13252|z:356.288),No,,,,2024-09-30 16:57:37
heyhey.csv,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:334.0996|y:223.7544|z:335.6858),Pos(x:-0.5830078|y:1.157999|z:1.378682)|Rot(x:334.1452|y:223.7316|z:335.772),Pos(x:-0.5840676|y:1.198235|z:1.40668)|Rot(x:334.2479|y:223.6805|z:335.9657),Pos(x:-0.5846518|y:1.221679|z:1.422875)|Rot(x:334.2479|y:223.6805|z:335.9657),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:357.2291|y:95.00587|z:359.7517),Pos(x:-0.58764|y:1.242609|z:1.355442)|Rot(x:357.3245|y:95.00546|z:359.7518),Pos(x:-0.5888568|y:1.268536|z:1.355435)|Rot(x:357.4102|y:95.0051|z:359.7518),Pos(x:-0.5900778|y:1.295408|z:1.355425)|Rot(x:357.4103|y:95.00501|z:359.7518),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:357.1677|y:90|z:0),Pos(x:-0.590458|y:1.249135|z:1.328133)|Rot(x:357.1874|y:90|z:0),Pos(x:-0.5918182|y:1.276821|z:1.328133)|Rot(x:357.2052|y:90|z:0),Pos(x:-0.5931981|y:1.305088|z:1.328133)|Rot(x:357.2051|y:90.00005|z:-3.526011E-06),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:357.2286|y:86.99649|z:0.1490682),Pos(x:-0.588327|y:1.238735|z:1.303972)|Rot(x:357.3299|y:86.99676|z:0.1490592),Pos(x:-0.5895562|y:1.265051|z:1.303976)|Rot(x:357.5283|y:73.40041|z:0.7509364),Pos(x:-0.5907189|y:1.290824|z:1.303982)|Rot(x:357.5283|y:73.40041|z:0.7509447),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:357.2356|y:84.99417|z:356.4681),Pos(x:-0.5843912|y:1.223052|z:1.280979)|Rot(x:357.3369|y:84.99461|z:356.4681),Pos(x:-0.5851418|y:1.241384|z:1.279776)|Rot(x:357.6897|y:89.13264|z:356.2918),Pos(x:-0.5858953|y:1.260528|z:1.278522)|Rot(x:357.6897|y:89.1326|z:356.2918),No,,,,2024-09-30 16:57:37
heyhey.csv,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:334.1981|y:223.6674|z:335.4814),Pos(x:-0.5832113|y:1.157971|z:1.378713)|Rot(x:334.2183|y:223.6572|z:335.5197),Pos(x:-0.5845121|y:1.198151|z:1.406781)|Rot(x:334.2639|y:223.6342|z:335.6059),Pos(x:-0.585254|y:1.221532|z:1.423061)|Rot(x:334.2639|y:223.6342|z:335.6059),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:357.2613|y:95.00573|z:359.7518),Pos(x:-0.5876138|y:1.24261|z:1.355439)|Rot(x:357.4996|y:95.00468|z:359.7518),Pos(x:-0.5887516|y:1.268541|z:1.355426)|Rot(x:357.7141|y:95.00376|z:359.7519),Pos(x:-0.5898306|y:1.295419|z:1.355404)|Rot(x:357.7142|y:95.00371|z:359.7519),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:357.1815|y:90|z:0),Pos(x:-0.5904453|y:1.249136|z:1.328133)|Rot(x:357.221|y:90|z:0),Pos(x:-0.5917892|y:1.276823|z:1.328133)|Rot(x:357.2565|y:90|z:0),Pos(x:-0.5931438|y:1.30509|z:1.328133)|Rot(x:357.2565|y:90.00005|z:-3.525858E-06),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:357.2286|y:86.99649|z:0.1490682),Pos(x:-0.588327|y:1.238735|z:1.303972)|Rot(x:357.3299|y:86.99676|z:0.1490592),Pos(x:-0.5895562|y:1.265051|z:1.303976)|Rot(x:357.5283|y:73.40041|z:0.7509364),Pos(x:-0.5907189|y:1.290824|z:1.303982)|Rot(x:357.5283|y:73.40041|z:0.7509447),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:357.2356|y:84.99417|z:356.4681),Pos(x:-0.5843912|y:1.223052|z:1.280979)|Rot(x:357.3369|y:84.99461|z:356.4681),Pos(x:-0.5851418|y:1.241384|z:1.279776)|Rot(x:357.6897|y:89.13264|z:356.2918),Pos(x:-0.5858953|y:1.260528|z:1.278522)|Rot(x:357.6897|y:89.1326|z:356.2918),No,,,,2024-09-30 16:57:37
heyhey.csv,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:334.017|y:223.8146|z:335.7527),Pos(x:-0.5829054|y:1.157993|z:1.378694)|Rot(x:334.0525|y:223.7968|z:335.8197),Pos(x:-0.5838564|y:1.198212|z:1.40672)|Rot(x:334.1324|y:223.7571|z:335.9705),Pos(x:-0.5843844|y:1.221634|z:1.422949)|Rot(x:334.1324|y:223.7571|z:335.9705),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:357.2935|y:95.00559|z:359.7518),Pos(x:-0.5875876|y:1.242611|z:1.355437)|Rot(x:357.4842|y:95.00476|z:359.7518),Pos(x:-0.5887324|y:1.268542|z:1.355425)|Rot(x:357.6558|y:95.00402|z:359.7518),Pos(x:-0.5898386|y:1.295419|z:1.355404)|Rot(x:357.6558|y:95.00396|z:359.7518),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5904707|y:1.249135|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5918471|y:1.27682|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5932523|y:1.305085|z:1.328133)|Rot(x:357.1538|y:90.00006|z:-3.739872E-06),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:357.2286|y:86.99649|z:0.1490682),Pos(x:-0.588327|y:1.238735|z:1.303972)|Rot(x:357.3299|y:86.99676|z:0.1490592),Pos(x:-0.5895562|y:1.265051|z:1.303976)|Rot(x:357.5283|y:73.40041|z:0.7509364),Pos(x:-0.5907189|y:1.290824|z:1.303982)|Rot(x:357.5283|y:73.40041|z:0.7509447),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:357.2356|y:84.99417|z:356.4681),Pos(x:-0.5843912|y:1.223052|z:1.280979)|Rot(x:357.3369|y:84.99461|z:356.4681),Pos(x:-0.5851418|y:1.241384|z:1.279776)|Rot(x:357.6897|y:89.13264|z:356.2918),Pos(x:-0.5858953|y:1.260528|z:1.278522)|Rot(x:357.6897|y:89.1326|z:356.2918),No,,,,2024-09-30 16:57:37
heyhey.csv,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:334.2274|y:223.6526|z:335.5124),Pos(x:-0.5832118|y:1.157988|z:1.378688)|Rot(x:334.2679|y:223.6322|z:335.5891),Pos(x:-0.5845024|y:1.198208|z:1.4067)|Rot(x:334.359|y:223.5865|z:335.7613),Pos(x:-0.5852241|y:1.221636|z:1.422912)|Rot(x:334.359|y:223.5865|z:335.7613),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:357.2613|y:95.00573|z:359.7518),Pos(x:-0.5876138|y:1.24261|z:1.355439)|Rot(x:357.4996|y:95.00468|z:359.7518),Pos(x:-0.5887516|y:1.268541|z:1.355426)|Rot(x:357.7141|y:95.00376|z:359.7519),Pos(x:-0.5898306|y:1.295419|z:1.355404)|Rot(x:357.7142|y:95.00371|z:359.7519),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:357.1677|y:90|z:0),Pos(x:-0.590458|y:1.249135|z:1.328133)|Rot(x:357.1874|y:90|z:0),Pos(x:-0.5918182|y:1.276821|z:1.328133)|Rot(x:357.2052|y:90|z:0),Pos(x:-0.5931981|y:1.305088|z:1.328133)|Rot(x:357.2051|y:90.00005|z:-3.526011E-06),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:357.2145|y:86.99644|z:0.1490666),Pos(x:-0.5883385|y:1.238734|z:1.303971)|Rot(x:357.2955|y:86.99666|z:0.1490663),Pos(x:-0.5895834|y:1.265049|z:1.303975)|Rot(x:357.4771|y:73.39971|z:0.7633349),Pos(x:-0.5907699|y:1.290822|z:1.30398)|Rot(x:357.4771|y:73.39971|z:0.7633433),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:357.2214|y:84.99409|z:356.4681),Pos(x:-0.584401|y:1.223052|z:1.280978)|Rot(x:357.3024|y:84.99446|z:356.4681),Pos(x:-0.5851625|y:1.241383|z:1.279774)|Rot(x:357.6371|y:89.13257|z:356.288),Pos(x:-0.5859335|y:1.260526|z:1.278519)|Rot(x:357.6372|y:89.13251|z:356.288),No,,,,2024-09-30 16:57:37
heyhey.csv,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:334.3542|y:223.5509|z:335.3383),Pos(x:-0.5834159|y:1.157977|z:1.378694)|Rot(x:334.3895|y:223.5329|z:335.4053),Pos(x:-0.584937|y:1.198179|z:1.40672)|Rot(x:334.4692|y:223.4926|z:335.5561),Pos(x:-0.5857962|y:1.221591|z:1.42295)|Rot(x:334.4692|y:223.4927|z:335.556),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:357.2935|y:95.00559|z:359.7518),Pos(x:-0.5875876|y:1.242611|z:1.355437)|Rot(x:357.4842|y:95.00476|z:359.7518),Pos(x:-0.5887324|y:1.268542|z:1.355425)|Rot(x:357.6558|y:95.00402|z:359.7518),Pos(x:-0.5898386|y:1.295419|z:1.355404)|Rot(x:357.6558|y:95.00396|z:359.7518),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:357.1677|y:90|z:0),Pos(x:-0.590458|y:1.249135|z:1.328133)|Rot(x:357.1874|y:90|z:0),Pos(x:-0.5918182|y:1.276821|z:1.328133)|Rot(x:357.2052|y:90|z:0),Pos(x:-0.5931981|y:1.305088|z:1.328133)|Rot(x:357.2051|y:90.00005|z:-3.526011E-06),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:357.2145|y:86.99644|z:0.1490666),Pos(x:-0.5883385|y:1.238734|z:1.303971)|Rot(x:357.2955|y:86.99666|z:0.1490663),Pos(x:-0.5895834|y:1.265049|z:1.303975)|Rot(x:357.4771|y:73.39971|z:0.7633349),Pos(x:-0.5907699|y:1.290822|z:1.30398)|Rot(x:357.4771|y:73.39971|z:0.7633433),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:357.2214|y:84.99409|z:356.4681),Pos(x:-0.584401|y:1.223052|z:1.280978)|Rot(x:357.3024|y:84.99446|z:356.4681),Pos(x:-0.5851625|y:1.241383|z:1.279774)|Rot(x:357.6371|y:89.13255|z:356.288),Pos(x:-0.5859335|y:1.260526|z:1.278519)|Rot(x:357.6372|y:89.13252|z:356.288),No,,,,2024-09-30 16:57:37
heyhey.csv,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:334.6562|y:223.3212|z:335.0412),Pos(x:-0.5838253|y:1.157981|z:1.378663)|Rot(x:334.7166|y:223.2902|z:335.1561),Pos(x:-0.5857898|y:1.198211|z:1.40662)|Rot(x:334.8529|y:223.2208|z:335.4143),Pos(x:-0.5868888|y:1.221671|z:1.422765)|Rot(x:334.8529|y:223.2209|z:335.4143),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:357.2613|y:95.00573|z:359.7518),Pos(x:-0.5876138|y:1.24261|z:1.355439)|Rot(x:357.452|y:95.00491|z:359.7518),Pos(x:-0.5887731|y:1.26854|z:1.355428)|Rot(x:357.6236|y:95.00415|z:359.7518),Pos(x:-0.5898944|y:1.295417|z:1.355409)|Rot(x:357.6236|y:95.0041|z:359.7518),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:357.1677|y:90|z:0),Pos(x:-0.590458|y:1.249135|z:1.328133)|Rot(x:357.1874|y:90|z:0),Pos(x:-0.5918182|y:1.276821|z:1.328133)|Rot(x:357.2052|y:90|z:0),Pos(x:-0.5931981|y:1.305088|z:1.328133)|Rot(x:357.2051|y:90.00005|z:-3.526011E-06),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:357.2286|y:86.99649|z:0.1490682),Pos(x:-0.588327|y:1.238735|z:1.303972)|Rot(x:357.3299|y:86.99676|z:0.1490592),Pos(x:-0.5895562|y:1.265051|z:1.303976)|Rot(x:357.5283|y:73.40041|z:0.7509364),Pos(x:-0.5907189|y:1.290824|z:1.303982)|Rot(x:357.5283|y:73.40041|z:0.7509447),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:357.2356|y:84.99417|z:356.4681),Pos(x:-0.5843912|y:1.223052|z:1.280979)|Rot(x:357.3369|y:84.99461|z:356.4681),Pos(x:-0.5851418|y:1.241384|z:1.279776)|Rot(x:357.6897|y:89.13264|z:356.2918),Pos(x:-0.5858953|y:1.260528|z:1.278522)|Rot(x:357.6897|y:89.1326|z:356.2918),No,,,,2024-09-30 16:57:37
