Name,FFB_Thumb,FFB_Index,FFB_Middle,FFB_Ring,FFB_Pinky,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_FingerTip,Index_MCP,Index_PIP,Index_DIP,Index_FingerTip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_FingerTip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_FingerTip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_FingerTip,IsTouching,MaxForce,Material,Rendering Method,TimeStamp
dohoon_T2,0,0,0,0,0,Pos(x:-0.5820366|y:1.117028|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.584217|y:1.160885|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5866516|y:1.209854|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5880667|y:1.238319|z:1.353552)|Rot(x:358.4391|y:146.7619|z:357.6198),Pos(x:-0.5853671|y:1.19086|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5876924|y:1.237632|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5889812|y:1.263556|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5903169|y:1.290422|z:1.355446)|Rot(x:357.1539|y:89.99994|z:8.761986E-06),Pos(x:-0.5878487|y:1.19142|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5904707|y:1.24416|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5918471|y:1.271846|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5932523|y:1.300111|z:1.328133)|Rot(x:357.1538|y:90.00005|z:-1.282242E-06),Pos(x:-0.5860737|y:1.187279|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5883844|y:1.233758|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5896925|y:1.26007|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689773),Pos(x:-0.5909736|y:1.285838|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689875),Pos(x:-0.5827112|y:1.178741|z:1.283566)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5846661|y:1.218064|z:1.280964)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5855771|y:1.236388|z:1.279752)|Rot(x:357.4341|y:94.13728|z:356.0245),Pos(x:-0.5865284|y:1.255522|z:1.278486)|Rot(x:357.4341|y:94.13724|z:356.0245),No,,,,2024-09-20 16:51:17
dohoon_T2,0.1,0.1,0.1,0.1,0.1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:327.4189|y:230.822|z:7.097659),Pos(x:-0.5604194|y:1.158719|z:1.36417)|Rot(x:337.3186|y:233.6588|z:21.43109),Pos(x:-0.5356271|y:1.20083|z:1.360169)|Rot(x:354.5136|y:246.6567|z:51.50692),Pos(x:-0.5252313|y:1.218488|z:1.34036)|Rot(x:354.5136|y:246.6568|z:51.5069),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:24.84232|y:94.87907|z:359.7268),Pos(x:-0.5657834|y:1.23833|z:1.353551)|Rot(x:69.49432|y:94.33085|z:359.2921),Pos(x:-0.5415676|y:1.247422|z:1.351395)|Rot(x:70.31491|y:275.687|z:180.7361),Pos(x:-0.5163321|y:1.238361|z:1.349229)|Rot(x:70.31487|y:275.6872|z:180.7363),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:23.59366|y:90|z:0),Pos(x:-0.5667135|y:1.244786|z:1.328133)|Rot(x:65.90313|y:90|z:0),Pos(x:-0.5414096|y:1.256103|z:1.328133)|Rot(x:76.01836|y:270|z:180),Pos(x:-0.513948|y:1.249265|z:1.328133)|Rot(x:76.01843|y:269.9998|z:179.9998),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:20.57067|y:87.05957|z:0.1590323),Pos(x:-0.5697508|y:1.235822|z:1.304937)|Rot(x:58.00526|y:87.24203|z:0.2810218),Pos(x:-0.5474406|y:1.24978|z:1.306141)|Rot(x:76.46044|y:349.9415|z:262.7335),Pos(x:-0.5216871|y:1.249016|z:1.307487)|Rot(x:76.46047|y:349.9415|z:262.7335),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:20.57746|y:85.09924|z:356.4848),Pos(x:-0.5687129|y:1.220586|z:1.282338)|Rot(x:58.01163|y:85.40314|z:356.688),Pos(x:-0.5531095|y:1.23031|z:1.282527)|Rot(x:85.19405|y:199.2596|z:110.5306),Pos(x:-0.5339221|y:1.229746|z:1.28293)|Rot(x:85.19405|y:199.2601|z:110.5311),Yes,0.1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:22
dohoon_T2,0.1,0.1,0.1,0.1,0.1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:326.6138|y:230.3929|z:7.885744),Pos(x:-0.5597555|y:1.15832|z:1.36417)|Rot(x:336.481|y:233.3946|z:22.10429),Pos(x:-0.5342018|y:1.199973|z:1.360169)|Rot(x:353.5574|y:246.6136|z:51.92228),Pos(x:-0.5234866|y:1.217439|z:1.34036)|Rot(x:353.5574|y:246.6136|z:51.92226),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:25.59137|y:94.87512|z:359.7251),Pos(x:-0.5652316|y:1.238069|z:1.353503)|Rot(x:70.24334|y:94.30348|z:359.2664),Pos(x:-0.5408992|y:1.246842|z:1.351339)|Rot(x:69.56592|y:275.6594|z:180.7102),Pos(x:-0.5157838|y:1.237451|z:1.349185)|Rot(x:69.56589|y:275.6596|z:180.7104),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:24.27494|y:90|z:0),Pos(x:-0.5661396|y:1.244531|z:1.328133)|Rot(x:66.65808|y:90|z:0),Pos(x:-0.5406888|y:1.255514|z:1.328133)|Rot(x:75.19711|y:270|z:180),Pos(x:-0.513328|y:1.248283|z:1.328133)|Rot(x:75.1972|y:269.9998|z:179.9998),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:21.11164|y:87.06119|z:0.1596095),Pos(x:-0.5693407|y:1.235666|z:1.304958)|Rot(x:58.53699|y:87.24702|z:0.2852684),Pos(x:-0.5469021|y:1.249416|z:1.306168)|Rot(x:76.38633|y:347.797|z:260.526),Pos(x:-0.5211566|y:1.248417|z:1.307513)|Rot(x:76.38638|y:347.7971|z:260.5261),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:21.11842|y:85.10191|z:356.4857),Pos(x:-0.5683668|y:1.220454|z:1.282367)|Rot(x:58.54333|y:85.41148|z:356.6951),Pos(x:-0.5526742|y:1.230033|z:1.282564)|Rot(x:84.95639|y:204.678|z:115.9668),Pos(x:-0.5334926|y:1.229294|z:1.282966)|Rot(x:84.95639|y:204.6786|z:115.9674),Yes,0.1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:22
dohoon_T2,0.1,0.1,0.1,0.1,0.1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:326.4534|y:230.3051|z:8.045106),Pos(x:-0.5596236|y:1.158239|z:1.36417)|Rot(x:336.3138|y:233.3403|z:22.23994),Pos(x:-0.5339186|y:1.199799|z:1.360169)|Rot(x:353.3662|y:246.6041|z:52.00552),Pos(x:-0.52314|y:1.217225|z:1.34036)|Rot(x:353.3661|y:246.6041|z:52.0055),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:26.64005|y:94.86948|z:359.7226),Pos(x:-0.5644647|y:1.237692|z:1.353438)|Rot(x:71.58093|y:94.24927|z:359.2152),Pos(x:-0.5399348|y:1.245892|z:1.351259)|Rot(x:67.96819|y:275.6066|z:180.661),Pos(x:-0.5150898|y:1.235802|z:1.349132)|Rot(x:67.96813|y:275.6068|z:180.6611),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:25.00864|y:90|z:0),Pos(x:-0.5655251|y:1.244249|z:1.328133)|Rot(x:67.3852|y:90|z:0),Pos(x:-0.5399368|y:1.254908|z:1.328133)|Rot(x:74.47588|y:270|z:180),Pos(x:-0.5126692|y:1.247334|z:1.328133)|Rot(x:74.47597|y:269.9998|z:179.9998),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:21.77015|y:87.06316|z:0.1603297),Pos(x:-0.5688435|y:1.23547|z:1.304983)|Rot(x:59.22152|y:87.2537|z:0.2909901),Pos(x:-0.5462425|y:1.248951|z:1.306201)|Rot(x:76.25567|y:344.9398|z:257.5835),Pos(x:-0.5205112|y:1.247633|z:1.307545)|Rot(x:76.25568|y:344.9398|z:257.5836),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:21.77692|y:85.10521|z:356.4869),Pos(x:-0.5679471|y:1.220288|z:1.282403)|Rot(x:59.22782|y:85.42258|z:356.7046),Pos(x:-0.5521417|y:1.229679|z:1.282609)|Rot(x:84.57118|y:211.1694|z:122.4821),Pos(x:-0.5329706|y:1.228704|z:1.283009)|Rot(x:84.57115|y:211.17|z:122.4828),Yes,0.1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:22
dohoon_T2,0.1,0.1,0.1,0.1,0.1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:325.8139|y:229.9465|z:8.688521),Pos(x:-0.5590989|y:1.157909|z:1.36417)|Rot(x:335.6463|y:233.118|z:22.78608),Pos(x:-0.5327922|y:1.199091|z:1.360169)|Rot(x:352.6015|y:246.5633|z:52.33918),Pos(x:-0.5217613|y:1.216359|z:1.34036)|Rot(x:352.6015|y:246.5634|z:52.33919),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.5338|y:94.85339|z:359.715),Pos(x:-0.5623858|y:1.236578|z:1.353261)|Rot(x:75.77405|y:94.01578|z:358.991),Pos(x:-0.5373235|y:1.242956|z:1.351044)|Rot(x:62.60498|y:275.4724|z:180.5389),Pos(x:-0.5135259|y:1.230579|z:1.349018)|Rot(x:62.60493|y:275.4724|z:180.539),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:27.99839|y:90|z:0),Pos(x:-0.5630594|y:1.243019|z:1.328133)|Rot(x:72.99444|y:90|z:0),Pos(x:-0.5365519|y:1.251126|z:1.328133)|Rot(x:66.50916|y:270|z:180),Pos(x:-0.5105972|y:1.239846|z:1.328133)|Rot(x:66.50919|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.64388|y:87.072|z:0.1638195),Pos(x:-0.5667014|y:1.234551|z:1.305093)|Rot(x:63.90962|y:87.30775|z:0.3385653),Pos(x:-0.5430753|y:1.246136|z:1.30636)|Rot(x:73.73905|y:323.0886|z:234.969),Pos(x:-0.517645|y:1.241989|z:1.30768)|Rot(x:73.73905|y:323.0886|z:234.9691),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.65064|y:85.11992|z:356.4927),Pos(x:-0.5661391|y:1.21951|z:1.282558)|Rot(x:63.91584|y:85.51265|z:356.7838),Pos(x:-0.5496214|y:1.227582|z:1.28282)|Rot(x:79.5184|y:240.198|z:151.7259),Pos(x:-0.530673|y:1.224505|z:1.283191)|Rot(x:79.51836|y:240.1983|z:151.7262),Yes,0.1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:22
dohoon_T2,0.1,0.1,0.1,0.1,0.1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:325.6545|y:229.8551|z:8.850896),Pos(x:-0.5589685|y:1.157826|z:1.36417)|Rot(x:335.4797|y:233.0611|z:22.92351),Pos(x:-0.5325122|y:1.198911|z:1.360169)|Rot(x:352.4104|y:246.5524|z:52.42278),Pos(x:-0.5214186|y:1.216139|z:1.34036)|Rot(x:352.4103|y:246.5525|z:52.42276),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.5338|y:94.85339|z:359.715),Pos(x:-0.5623858|y:1.236578|z:1.353261)|Rot(x:75.77405|y:94.01578|z:358.991),Pos(x:-0.5373235|y:1.242956|z:1.351044)|Rot(x:62.60498|y:275.4724|z:180.5389),Pos(x:-0.5135259|y:1.230579|z:1.349018)|Rot(x:62.60493|y:275.4724|z:180.539),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.66714|y:90|z:0),Pos(x:-0.5617121|y:1.242278|z:1.328133)|Rot(x:76.11475|y:90|z:0),Pos(x:-0.5348026|y:1.24893|z:1.328133)|Rot(x:62.08249|y:270|z:180),Pos(x:-0.5097961|y:1.23568|z:1.328133)|Rot(x:62.08252|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.64388|y:87.072|z:0.1638195),Pos(x:-0.5667014|y:1.234551|z:1.305093)|Rot(x:63.90962|y:87.30775|z:0.3385653),Pos(x:-0.5430753|y:1.246136|z:1.30636)|Rot(x:73.73905|y:323.0886|z:234.969),Pos(x:-0.517645|y:1.241989|z:1.30768)|Rot(x:73.73905|y:323.0886|z:234.9691),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.65064|y:85.11992|z:356.4927),Pos(x:-0.5661391|y:1.21951|z:1.282558)|Rot(x:63.91584|y:85.51265|z:356.7838),Pos(x:-0.5496214|y:1.227582|z:1.28282)|Rot(x:79.5184|y:240.198|z:151.7259),Pos(x:-0.530673|y:1.224505|z:1.283191)|Rot(x:79.51836|y:240.1983|z:151.7262),Yes,0.1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:22
dohoon_T2,0.1,0.1,0.1,0.1,0.1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:325.6545|y:229.8551|z:8.850896),Pos(x:-0.5589685|y:1.157826|z:1.36417)|Rot(x:335.4797|y:233.0611|z:22.92351),Pos(x:-0.5325122|y:1.198911|z:1.360169)|Rot(x:352.4104|y:246.5524|z:52.42278),Pos(x:-0.5214186|y:1.216139|z:1.34036)|Rot(x:352.4103|y:246.5525|z:52.42276),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.5338|y:94.85339|z:359.715),Pos(x:-0.5623858|y:1.236578|z:1.353261)|Rot(x:75.77405|y:94.01578|z:358.991),Pos(x:-0.5373235|y:1.242956|z:1.351044)|Rot(x:62.60498|y:275.4724|z:180.5389),Pos(x:-0.5135259|y:1.230579|z:1.349018)|Rot(x:62.60493|y:275.4724|z:180.539),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.66714|y:90|z:0),Pos(x:-0.5617121|y:1.242278|z:1.328133)|Rot(x:76.11475|y:90|z:0),Pos(x:-0.5348026|y:1.24893|z:1.328133)|Rot(x:62.08249|y:270|z:180),Pos(x:-0.5097961|y:1.23568|z:1.328133)|Rot(x:62.08252|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.64388|y:87.072|z:0.1638195),Pos(x:-0.5667014|y:1.234551|z:1.305093)|Rot(x:63.90962|y:87.30775|z:0.3385653),Pos(x:-0.5430753|y:1.246136|z:1.30636)|Rot(x:73.73905|y:323.0886|z:234.969),Pos(x:-0.517645|y:1.241989|z:1.30768)|Rot(x:73.73905|y:323.0886|z:234.9691),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.65064|y:85.11992|z:356.4927),Pos(x:-0.5661391|y:1.21951|z:1.282558)|Rot(x:63.91584|y:85.51265|z:356.7838),Pos(x:-0.5496214|y:1.227582|z:1.28282)|Rot(x:79.5184|y:240.198|z:151.7259),Pos(x:-0.530673|y:1.224505|z:1.283191)|Rot(x:79.51836|y:240.1983|z:151.7262),Yes,0.1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:23
dohoon_T2,0.1,0.1,0.1,0.1,0.1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:325.6545|y:229.8551|z:8.850896),Pos(x:-0.5589685|y:1.157826|z:1.36417)|Rot(x:335.4797|y:233.0611|z:22.92351),Pos(x:-0.5325122|y:1.198911|z:1.360169)|Rot(x:352.4104|y:246.5524|z:52.42278),Pos(x:-0.5214186|y:1.216139|z:1.34036)|Rot(x:352.4103|y:246.5525|z:52.42276),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.5338|y:94.85339|z:359.715),Pos(x:-0.5623858|y:1.236578|z:1.353261)|Rot(x:75.77405|y:94.01578|z:358.991),Pos(x:-0.5373235|y:1.242956|z:1.351044)|Rot(x:62.60498|y:275.4724|z:180.5389),Pos(x:-0.5135259|y:1.230579|z:1.349018)|Rot(x:62.60493|y:275.4724|z:180.539),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.66714|y:90|z:0),Pos(x:-0.5617121|y:1.242278|z:1.328133)|Rot(x:76.11475|y:90|z:0),Pos(x:-0.5348026|y:1.24893|z:1.328133)|Rot(x:62.08249|y:270|z:180),Pos(x:-0.5097961|y:1.23568|z:1.328133)|Rot(x:62.08252|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.64388|y:87.072|z:0.1638195),Pos(x:-0.5667014|y:1.234551|z:1.305093)|Rot(x:63.90962|y:87.30775|z:0.3385653),Pos(x:-0.5430753|y:1.246136|z:1.30636)|Rot(x:73.73905|y:323.0886|z:234.969),Pos(x:-0.517645|y:1.241989|z:1.30768)|Rot(x:73.73905|y:323.0886|z:234.9691),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.65064|y:85.11992|z:356.4927),Pos(x:-0.5661391|y:1.21951|z:1.282558)|Rot(x:63.91584|y:85.51265|z:356.7838),Pos(x:-0.5496214|y:1.227582|z:1.28282)|Rot(x:79.5184|y:240.198|z:151.7259),Pos(x:-0.530673|y:1.224505|z:1.283191)|Rot(x:79.51836|y:240.1983|z:151.7262),Yes,0.1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:23
dohoon_T2,0.1,0.1,0.1,0.1,0.1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:325.6545|y:229.8551|z:8.850896),Pos(x:-0.5589685|y:1.157826|z:1.36417)|Rot(x:335.4797|y:233.0611|z:22.92351),Pos(x:-0.5325122|y:1.198911|z:1.360169)|Rot(x:352.4104|y:246.5524|z:52.42278),Pos(x:-0.5214186|y:1.216139|z:1.34036)|Rot(x:352.4103|y:246.5525|z:52.42276),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.5338|y:94.85339|z:359.715),Pos(x:-0.5623858|y:1.236578|z:1.353261)|Rot(x:75.77405|y:94.01578|z:358.991),Pos(x:-0.5373235|y:1.242956|z:1.351044)|Rot(x:62.60498|y:275.4724|z:180.5389),Pos(x:-0.5135259|y:1.230579|z:1.349018)|Rot(x:62.60493|y:275.4724|z:180.539),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.66714|y:90|z:0),Pos(x:-0.5617121|y:1.242278|z:1.328133)|Rot(x:76.11475|y:90|z:0),Pos(x:-0.5348026|y:1.24893|z:1.328133)|Rot(x:62.08249|y:270|z:180),Pos(x:-0.5097961|y:1.23568|z:1.328133)|Rot(x:62.08252|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.64388|y:87.072|z:0.1638195),Pos(x:-0.5667014|y:1.234551|z:1.305093)|Rot(x:63.90962|y:87.30775|z:0.3385653),Pos(x:-0.5430753|y:1.246136|z:1.30636)|Rot(x:73.73905|y:323.0886|z:234.969),Pos(x:-0.517645|y:1.241989|z:1.30768)|Rot(x:73.73905|y:323.0886|z:234.9691),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.65064|y:85.11992|z:356.4927),Pos(x:-0.5661391|y:1.21951|z:1.282558)|Rot(x:63.91584|y:85.51265|z:356.7838),Pos(x:-0.5496214|y:1.227582|z:1.28282)|Rot(x:79.5184|y:240.198|z:151.7259),Pos(x:-0.530673|y:1.224505|z:1.283191)|Rot(x:79.51836|y:240.1983|z:151.7262),Yes,0.1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:23
dohoon_T2,0.1,0.1,0.1,0.1,0.1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:325.6545|y:229.8551|z:8.850896),Pos(x:-0.5589685|y:1.157826|z:1.36417)|Rot(x:335.4797|y:233.0611|z:22.92351),Pos(x:-0.5325122|y:1.198911|z:1.360169)|Rot(x:352.4104|y:246.5524|z:52.42278),Pos(x:-0.5214186|y:1.216139|z:1.34036)|Rot(x:352.4103|y:246.5525|z:52.42276),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.5338|y:94.85339|z:359.715),Pos(x:-0.5623858|y:1.236578|z:1.353261)|Rot(x:75.77405|y:94.01578|z:358.991),Pos(x:-0.5373235|y:1.242956|z:1.351044)|Rot(x:62.60498|y:275.4724|z:180.5389),Pos(x:-0.5135259|y:1.230579|z:1.349018)|Rot(x:62.60493|y:275.4724|z:180.539),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.66714|y:90|z:0),Pos(x:-0.5617121|y:1.242278|z:1.328133)|Rot(x:76.11475|y:90|z:0),Pos(x:-0.5348026|y:1.24893|z:1.328133)|Rot(x:62.08249|y:270|z:180),Pos(x:-0.5097961|y:1.23568|z:1.328133)|Rot(x:62.08252|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.64388|y:87.072|z:0.1638195),Pos(x:-0.5667014|y:1.234551|z:1.305093)|Rot(x:63.90962|y:87.30775|z:0.3385653),Pos(x:-0.5430753|y:1.246136|z:1.30636)|Rot(x:73.73905|y:323.0886|z:234.969),Pos(x:-0.517645|y:1.241989|z:1.30768)|Rot(x:73.73905|y:323.0886|z:234.9691),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.65064|y:85.11992|z:356.4927),Pos(x:-0.5661391|y:1.21951|z:1.282558)|Rot(x:63.91584|y:85.51265|z:356.7838),Pos(x:-0.5496214|y:1.227582|z:1.28282)|Rot(x:79.5184|y:240.198|z:151.7259),Pos(x:-0.530673|y:1.224505|z:1.283191)|Rot(x:79.51836|y:240.1983|z:151.7262),Yes,0.1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:23
dohoon_T2,0.1,0.1,0.1,0.1,0.1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:325.8139|y:229.9465|z:8.688521),Pos(x:-0.5590989|y:1.157909|z:1.36417)|Rot(x:335.6463|y:233.118|z:22.78608),Pos(x:-0.5327922|y:1.199091|z:1.360169)|Rot(x:352.6015|y:246.5633|z:52.33918),Pos(x:-0.5217613|y:1.216359|z:1.34036)|Rot(x:352.6015|y:246.5634|z:52.33919),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.5338|y:94.85339|z:359.715),Pos(x:-0.5623858|y:1.236578|z:1.353261)|Rot(x:75.77405|y:94.01578|z:358.991),Pos(x:-0.5373235|y:1.242956|z:1.351044)|Rot(x:62.60498|y:275.4724|z:180.5389),Pos(x:-0.5135259|y:1.230579|z:1.349018)|Rot(x:62.60493|y:275.4724|z:180.539),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.66714|y:90|z:0),Pos(x:-0.5617121|y:1.242278|z:1.328133)|Rot(x:76.11475|y:90|z:0),Pos(x:-0.5348026|y:1.24893|z:1.328133)|Rot(x:62.08249|y:270|z:180),Pos(x:-0.5097961|y:1.23568|z:1.328133)|Rot(x:62.08252|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.64388|y:87.072|z:0.1638195),Pos(x:-0.5667014|y:1.234551|z:1.305093)|Rot(x:63.90962|y:87.30775|z:0.3385653),Pos(x:-0.5430753|y:1.246136|z:1.30636)|Rot(x:73.73905|y:323.0886|z:234.969),Pos(x:-0.517645|y:1.241989|z:1.30768)|Rot(x:73.73905|y:323.0886|z:234.9691),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.65064|y:85.11992|z:356.4927),Pos(x:-0.5661391|y:1.21951|z:1.282558)|Rot(x:63.91584|y:85.51265|z:356.7838),Pos(x:-0.5496214|y:1.227582|z:1.28282)|Rot(x:79.5184|y:240.198|z:151.7259),Pos(x:-0.530673|y:1.224505|z:1.283191)|Rot(x:79.51836|y:240.1983|z:151.7262),Yes,0.1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:23
dohoon_T2,0.1,0.1,0.1,0.1,0.1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:325.6545|y:229.8551|z:8.850896),Pos(x:-0.5589685|y:1.157826|z:1.36417)|Rot(x:335.4797|y:233.0611|z:22.92351),Pos(x:-0.5325122|y:1.198911|z:1.360169)|Rot(x:352.4104|y:246.5524|z:52.42278),Pos(x:-0.5214186|y:1.216139|z:1.34036)|Rot(x:352.4103|y:246.5525|z:52.42276),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.5338|y:94.85339|z:359.715),Pos(x:-0.5623858|y:1.236578|z:1.353261)|Rot(x:75.77405|y:94.01578|z:358.991),Pos(x:-0.5373235|y:1.242956|z:1.351044)|Rot(x:62.60498|y:275.4724|z:180.5389),Pos(x:-0.5135259|y:1.230579|z:1.349018)|Rot(x:62.60493|y:275.4724|z:180.539),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.66714|y:90|z:0),Pos(x:-0.5617121|y:1.242278|z:1.328133)|Rot(x:76.11475|y:90|z:0),Pos(x:-0.5348026|y:1.24893|z:1.328133)|Rot(x:62.08249|y:270|z:180),Pos(x:-0.5097961|y:1.23568|z:1.328133)|Rot(x:62.08252|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.64388|y:87.072|z:0.1638195),Pos(x:-0.5667014|y:1.234551|z:1.305093)|Rot(x:63.90962|y:87.30775|z:0.3385653),Pos(x:-0.5430753|y:1.246136|z:1.30636)|Rot(x:73.73905|y:323.0886|z:234.969),Pos(x:-0.517645|y:1.241989|z:1.30768)|Rot(x:73.73905|y:323.0886|z:234.9691),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.65064|y:85.11992|z:356.4927),Pos(x:-0.5661391|y:1.21951|z:1.282558)|Rot(x:63.91584|y:85.51265|z:356.7838),Pos(x:-0.5496214|y:1.227582|z:1.28282)|Rot(x:79.5184|y:240.198|z:151.7259),Pos(x:-0.530673|y:1.224505|z:1.283191)|Rot(x:79.51836|y:240.1983|z:151.7262),Yes,0.1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:23
