Name,Setpoint,Achieved Temperature,Time Interval (s),Time to Reach (s),Feedback,Time Stamp,Maxforce,Rendering
M8_1,24.0,24.93,9,9.6,60,2024-10-21 15:27:20,0.5,4.0
M8_1,40.0,37.63,9,9.65,45,2024-10-21 15:27:41,0.5,0.0
M8_1,24.0,30.79,9,9.2,50,2024-10-21 15:28:06,0.3,3.0
M8_1,32.0,29.33,9,9.66,35,2024-10-21 15:28:25,0.1,2.0
M8_1,24.0,26.39,9,9.07,40,2024-10-21 15:28:46,0.1,2.0
M8_1,24.0,23.46,9,9.16,50,2024-10-21 15:29:08,1.0,0.0
M8_1,24.0,21.99,9,9.47,65,2024-10-21 15:29:30,1.0,5.0
M8_1,32.0,30.3,9,9.48,20,2024-10-21 15:29:54,0.1,0.0
M8_1,24.0,25.42,9,9.13,20,2024-10-21 15:30:18,0.1,0.0
M8_1,40.0,36.66,9,9.03,15,2024-10-21 15:30:43,0.1,0.0
M8_1,40.0,40.57,9,9.72,25,2024-10-21 15:31:06,0.3,0.0
M8_1,24.0,28.84,9,9.67,10,2024-10-21 15:31:25,0.0,0.0
M8_1,40.0,32.26,9,9.89,45,2024-10-21 15:31:50,1.0,0.0
M8_1,40.0,40.08,9,9.76,30,2024-10-21 15:32:11,0.1,2.0
M8_1,32.0,33.72,9,9.76,45,2024-10-21 15:32:36,0.3,3.0
M8_1,24.0,24.44,9,9.64,30,2024-10-21 15:32:58,0.3,0.0
M8_1,40.0,38.12,9,9.64,5,2024-10-21 15:33:17,0.0,0.0
M8_1,24.0,31.77,9,9.29,40,2024-10-21 15:33:40,0.5,0.0
M8_1,40.0,36.66,9,9.15,50,2024-10-21 15:34:00,0.5,4.0
M8_1,32.0,34.21,9,9.26,55,2024-10-21 15:34:19,1.0,5.0
M8_1,32.0,32.26,9,9.62,35,2024-10-21 15:34:39,0.5,0.0
M8_1,32.0,34.7,9,9.7,50,2024-10-21 15:35:07,0.5,4.0
M8_1,40.0,39.1,9,9.29,55,2024-10-21 15:35:27,1.0,5.0
M8_1,32.0,32.75,9,9.8,25,2024-10-21 15:35:53,0.3,0.0
M8_1,32.0,31.77,9,9.35,5,2024-10-21 15:36:18,0.0,0.0
M8_1,40.0,39.59,9,9.24,40,2024-10-21 15:36:44,0.3,3.0
M8_1,32.0,33.24,9,9.11,45,2024-10-21 15:37:04,1.0,0.0
