Name,Setpoint,Achieved Temperature,Time Interval (s),Time to Reach (s),Feedback,Time Stamp,Maxforce,Rendering
F3_3,24.0,23.95,9,9.92,4.8,2024-10-10 19:53:18,0.5,4.0
F3_3,24.0,21.51,9,9.27,0,2024-10-10 19:53:35,0.0,0.0
F3_3,32.0,29.33,9,9.95,0,2024-10-10 19:53:53,0.0,0.0
F3_3,32.0,31.28,9,9.86,3.6,2024-10-10 19:54:16,0.5,0.0
F3_3,40.0,40.57,9,9.65,5.8,2024-10-10 19:54:43,1.0,5.0
F3_3,40.0,40.08,9,9.71,5.1,2024-10-10 19:55:19,0.5,4.0
F3_3,32.0,32.75,9,9.22,4.6,2024-10-10 19:55:43,0.5,4.0
F3_3,32.0,31.77,9,9.27,1.3,2024-10-10 19:56:05,0.1,0.0
F3_3,32.0,31.28,9,9.72,5.5,2024-10-10 19:56:31,1.0,5.0
F3_3,40.0,39.59,9,9.48,2.7,2024-10-10 19:56:54,0.1,2.0
F3_3,32.0,32.75,9,9.3,1.5,2024-10-10 19:57:22,0.3,0.0
F3_3,24.0,26.39,9,9.7,3.7,2024-10-10 19:57:57,0.3,3.0
F3_3,32.0,30.3,9,9.36,4.1,2024-10-10 19:58:25,1.0,0.0
F3_3,40.0,40.57,9,10.0,4.4,2024-10-10 19:59:00,1.0,0.0
F3_3,40.0,40.08,9,9.12,0,2024-10-10 19:59:18,0.0,0.0
F3_3,24.0,32.75,9,9.54,3.8,2024-10-10 20:00:01,1.0,0.0
F3_3,32.0,30.79,9,9.66,2.5,2024-10-10 20:00:29,0.1,2.0
F3_3,40.0,41.06,9,9.57,1.6,2024-10-10 20:00:51,0.1,0.0
F3_3,24.0,28.84,9,9.08,2.4,2024-10-10 20:01:15,0.3,0.0
F3_3,24.0,24.44,9,9.48,4.9,2024-10-10 20:01:41,1.0,5.0
F3_3,24.0,23.46,9,9.01,2.3,2024-10-10 20:02:13,0.5,0.0
F3_3,32.0,32.26,9,9.18,3.4,2024-10-10 20:02:48,0.3,3.0
F3_3,40.0,41.06,9,9.37,1.45,2024-10-10 20:03:14,0.5,0.0
F3_3,40.0,40.08,9,9.62,1.1,2024-10-10 20:03:41,0.3,0.0
F3_3,40.0,39.1,9,9.69,2.2,2024-10-10 20:04:07,0.3,3.0
F3_3,24.0,27.86,9,9.35,1.4,2024-10-10 20:04:53,0.1,2.0
F3_3,24.0,30.3,9,9.84,0.9,2024-10-10 20:05:21,0.1,0.0
