name,perception,maxforce,timestamp
jaeho_S_1,2,0.1,2024-09-28 10:08:43
jaeho_S_1,3,0.3,2024-09-28 10:08:57
jaeho_S_1,4,0.5,2024-09-28 10:09:07
jaeho_S_1,3,0.3,2024-09-28 10:09:17
jaeho_S_1,2,0.1,2024-09-28 10:09:22
jaeho_S_1,3,0.3,2024-09-28 10:09:34
jaeho_S_1,3,0.3,2024-09-28 10:09:46
jaeho_S_1,2,0.1,2024-09-28 10:09:51
jaeho_S_1,1,0.0,2024-09-28 10:09:55
jaeho_S_1,4,0.5,2024-09-28 10:10:06
jaeho_S_1,1,0.0,2024-09-28 10:10:10
jaeho_S_1,1,0.0,2024-09-28 10:10:15
jaeho_S_1,2,0.1,2024-09-28 10:10:20
jaeho_S_1,5,1.0,2024-09-28 10:10:29
jaeho_S_1,1,0.0,2024-09-28 10:10:32
jaeho_S_1,1,0.0,2024-09-28 10:10:35
jaeho_S_1,2,0.1,2024-09-28 10:10:41
jaeho_S_1,4,0.5,2024-09-28 10:10:51
jaeho_S_1,5,1.0,2024-09-28 10:10:56
jaeho_S_1,5,1.0,2024-09-28 10:11:02
jaeho_S_1,2,0.1,2024-09-28 10:11:07
jaeho_S_1,4,0.5,2024-09-28 10:11:17
jaeho_S_1,2,0.1,2024-09-28 10:11:22
jaeho_S_1,2,0.1,2024-09-28 10:11:35
jaeho_S_1,3,0.3,2024-09-28 10:11:45
