name,perception,maxforce,timestamp
hayeon_I_3,1,0.0,2024-09-24 17:05:42
hayeon_I_3,4,0.5,2024-09-24 17:05:53
hayeon_I_3,2,0.1,2024-09-24 17:06:07
hayeon_I_3,2,0.1,2024-09-24 17:06:18
hayeon_I_3,4,0.5,2024-09-24 17:06:25
hayeon_I_3,3,0.3,2024-09-24 17:06:30
hayeon_I_3,1,0.0,2024-09-24 17:06:34
hayeon_I_3,2,0.1,2024-09-24 17:06:40
hayeon_I_3,5,1.0,2024-09-24 17:06:51
hayeon_I_3,4,0.5,2024-09-24 17:06:57
hayeon_I_3,1,0.0,2024-09-24 17:07:01
hayeon_I_3,3,0.3,2024-09-24 17:07:07
hayeon_I_3,3,0.3,2024-09-24 17:07:14
hayeon_I_3,1,0.0,2024-09-24 17:07:20
hayeon_I_3,3,0.3,2024-09-24 17:07:26
hayeon_I_3,5,1.0,2024-09-24 17:07:32
hayeon_I_3,4,0.5,2024-09-24 17:07:40
hayeon_I_3,5,1.0,2024-09-24 17:07:47
hayeon_I_3,5,1.0,2024-09-24 17:07:52
hayeon_I_3,4,0.5,2024-09-24 17:07:57
hayeon_I_3,4,0.5,2024-09-24 17:08:02
hayeon_I_3,4,0.5,2024-09-24 17:08:08
hayeon_I_3,2,0.1,2024-09-24 17:08:13
hayeon_I_3,4,0.5,2024-09-24 17:08:18
hayeon_I_3,1,0.0,2024-09-24 17:08:23
