name,perception,maxforce,timestamp
jiyoung_S_1,4,0.5,2024-09-26 19:03:21
jiyoung_S_1,2,0.1,2024-09-26 19:03:28
jiyoung_S_1,2,0.1,2024-09-26 19:03:36
jiyoung_S_1,2,0.1,2024-09-26 19:03:42
jiyoung_S_1,1,0.0,2024-09-26 19:03:48
jiyoung_S_1,1,0.0,2024-09-26 19:03:51
jiyoung_S_1,1,0.0,2024-09-26 19:03:56
jiyoung_S_1,3,0.3,2024-09-26 19:04:04
jiyoung_S_1,1,0.0,2024-09-26 19:04:09
jiyoung_S_1,5,1.0,2024-09-26 19:04:19
jiyoung_S_1,4,0.5,2024-09-26 19:04:26
jiyoung_S_1,3,0.3,2024-09-26 19:04:40
jiyoung_S_1,5,1.0,2024-09-26 19:04:45
jiyoung_S_1,5,1.0,2024-09-26 19:04:52
jiyoung_S_1,2,0.1,2024-09-26 19:05:02
jiyoung_S_1,4,0.5,2024-09-26 19:05:10
jiyoung_S_1,2,0.1,2024-09-26 19:05:17
jiyoung_S_1,1,0.0,2024-09-26 19:05:24
jiyoung_S_1,1,0.0,2024-09-26 19:05:29
jiyoung_S_1,4,0.5,2024-09-26 19:05:36
jiyoung_S_1,1,0.0,2024-09-26 19:05:41
jiyoung_S_1,3,0.3,2024-09-26 19:05:53
jiyoung_S_1,5,1.0,2024-09-26 19:05:59
jiyoung_S_1,3,0.3,2024-09-26 19:06:07
jiyoung_S_1,2,0.1,2024-09-26 19:06:16
