name,perception,maxforce,timestamp
nayoung_s,3,0.3,2024-08-28 11:25:54
nayoung_s,4,0.6,2024-08-28 11:26:01
nayoung_s,4,0.6,2024-08-28 11:26:07
nayoung_s,2,0.1,2024-08-28 11:26:16
nayoung_s,5,1.0,2024-08-28 11:26:23
nayoung_s,5,1.0,2024-08-28 11:26:30
nayoung_s,3,0.3,2024-08-28 11:26:36
nayoung_s,3,0.3,2024-08-28 11:26:46
nayoung_s,1,0.0,2024-08-28 11:26:51
nayoung_s,2,0.1,2024-08-28 11:26:55
nayoung_s,2,0.1,2024-08-28 11:26:59
nayoung_s,3,0.3,2024-08-28 11:27:03
nayoung_s,2,0.1,2024-08-28 11:27:07
nayoung_s,2,0.1,2024-08-28 11:27:11
nayoung_s,3,0.3,2024-08-28 11:27:17
nayoung_s,4,0.6,2024-08-28 11:27:22
nayoung_s,4,0.6,2024-08-28 11:27:26
nayoung_s,2,0.1,2024-08-28 11:27:31
nayoung_s,5,1.0,2024-08-28 11:27:35
nayoung_s,5,1.0,2024-08-28 11:27:38
nayoung_s,2,0.1,2024-08-28 11:27:44
nayoung_s,3,0.3,2024-08-28 11:27:48
nayoung_s,2,0.1,2024-08-28 11:27:52
nayoung_s,2,0.1,2024-08-28 11:27:56
nayoung_s,1,0.0,2024-08-28 11:28:00
nayoung_s,3,0.3,2024-08-28 11:28:04
nayoung_s,2,0.1,2024-08-28 11:28:08
nayoung_s,1,0.0,2024-08-28 11:28:11
nayoung_s,4,0.6,2024-08-28 11:28:15
nayoung_s,3,0.3,2024-08-28 11:28:21
nayoung_s,3,0.3,2024-08-28 11:28:25
nayoung_s,5,1.0,2024-08-28 11:28:29
nayoung_s,5,1.0,2024-08-28 11:28:32
nayoung_s,5,1.0,2024-08-28 11:28:36
nayoung_s,5,1.0,2024-08-28 11:28:40
nayoung_s,4,0.6,2024-08-28 11:28:45
nayoung_s,2,0.1,2024-08-28 11:28:51
nayoung_s,3,0.3,2024-08-28 11:28:55
nayoung_s,1,0.0,2024-08-28 11:28:58
nayoung_s,3,0.3,2024-08-28 11:29:01
nayoung_s,2,0.1,2024-08-28 11:29:05
nayoung_s,1,0.0,2024-08-28 11:29:09
nayoung_s,4,0.6,2024-08-28 11:29:14
nayoung_s,3,0.3,2024-08-28 11:29:18
nayoung_s,2,0.1,2024-08-28 11:29:23
nayoung_s,3,0.3,2024-08-28 11:29:33
nayoung_s,4,0.6,2024-08-28 11:29:37
nayoung_s,4,0.6,2024-08-28 11:29:42
nayoung_s,5,1.0,2024-08-28 11:29:47
nayoung_s,3,0.3,2024-08-28 11:29:52
