name,perception,maxforce,timestamp,result,rendering
hyunwook_S,3,0.3,2024-08-28 09:42:13,0.3,0.0
hyunwook_S,2,0.1,2024-08-28 09:42:17,0.1,0.0
hyunwook_S,3,0.3,2024-08-28 09:42:21,0.3,0.0
hyunwook_S,1,0.0,2024-08-28 09:42:24,0.0,0.0
hyunwook_S,5,1.0,2024-08-28 09:42:29,1.0,0.0
hyunwook_S,5,1.0,2024-08-28 09:42:37,1.0,0.0
hyunwook_S,3,0.3,2024-08-28 09:42:44,0.3,0.0
hyunwook_S,1,0.0,2024-08-28 09:42:47,0.0,0.0
hyunwook_S,1,0.0,2024-08-28 09:42:51,0.0,0.0
hyunwook_S,2,0.1,2024-08-28 09:42:56,0.1,0.0
hyunwook_S,4,0.6,2024-08-28 09:43:02,1.0,0.0
hyunwook_S,3,0.3,2024-08-28 09:43:07,0.3,0.0
hyunwook_S,2,0.1,2024-08-28 09:43:11,0.1,0.0
hyunwook_S,3,0.3,2024-08-28 09:43:15,0.3,0.0
hyunwook_S,4,0.6,2024-08-28 09:43:25,1.0,0.0
hyunwook_S,4,0.6,2024-08-28 09:43:34,1.0,0.0
hyunwook_S,1,0.0,2024-08-28 09:43:39,0.0,0.0
hyunwook_S,2,0.1,2024-08-28 09:43:43,0.1,0.0
hyunwook_S,4,0.6,2024-08-28 09:43:51,1.0,0.0
hyunwook_S,4,0.6,2024-08-28 09:44:01,0.6,0.0
hyunwook_S,1,0.0,2024-08-28 09:44:09,0.0,0.0
hyunwook_S,5,1.0,2024-08-28 09:44:18,1.0,0.0
hyunwook_S,1,0.0,2024-08-28 09:44:24,0.0,0.0
hyunwook_S,4,0.6,2024-08-28 09:44:30,0.6,0.0
hyunwook_S,5,1.0,2024-08-28 09:44:36,1.0,0.0
hyunwook_S,4,0.6,2024-08-28 09:44:43,0.6,0.0
hyunwook_S,4,0.6,2024-08-28 09:44:47,0.6,0.0
hyunwook_S,2,0.1,2024-08-28 09:44:51,0.1,0.0
hyunwook_S,3,0.3,2024-08-28 09:44:57,0.3,0.0
hyunwook_S,1,0.0,2024-08-28 09:45:02,0.0,0.0
hyunwook_S,3,0.3,2024-08-28 09:45:07,0.3,0.0
hyunwook_S,1,0.0,2024-08-28 09:45:11,0.0,0.0
hyunwook_S,5,1.0,2024-08-28 09:45:16,1.0,0.0
hyunwook_S,2,0.1,2024-08-28 09:45:22,0.1,0.0
hyunwook_S,4,0.6,2024-08-28 09:45:30,0.6,0.0
hyunwook_S,1,0.0,2024-08-28 09:45:34,0.0,0.0
hyunwook_S,2,0.1,2024-08-28 09:45:38,0.1,0.0
hyunwook_S,3,0.3,2024-08-28 09:45:46,0.3,0.0
hyunwook_S,1,0.0,2024-08-28 09:45:50,0.0,0.0
hyunwook_S,4,0.6,2024-08-28 09:45:56,0.6,0.0
hyunwook_S,2,0.1,2024-08-28 09:46:00,0.1,0.0
hyunwook_S,5,1.0,2024-08-28 09:46:08,1.0,0.0
hyunwook_S,4,0.6,2024-08-28 09:46:15,0.6,0.0
hyunwook_S,2,0.1,2024-08-28 09:46:28,0.1,0.0
hyunwook_S,4,0.6,2024-08-28 09:46:37,0.6,0.0
hyunwook_S,3,0.3,2024-08-28 09:46:53,0.3,0.0
hyunwook_S,3,0.3,2024-08-28 09:46:58,0.3,0.0
hyunwook_S,4,0.6,2024-08-28 09:47:03,0.6,0.0
hyunwook_S,2,0.1,2024-08-28 09:47:07,0.1,0.0
hyunwook_S,4,0.6,2024-08-28 09:47:14,0.6,0.0
