name,perception,maxforce,timestamp
taeyoon_E,5,1.0,2024-08-27 16:34:49
taeyoon_E,1,0.0,2024-08-27 16:34:54
taeyoon_E,5,1.0,2024-08-27 16:35:00
taeyoon_E,4,0.6,2024-08-27 16:35:05
taeyoon_E,5,1.0,2024-08-27 16:35:11
taeyoon_E,1,0.0,2024-08-27 16:35:15
taeyoon_E,1,0.0,2024-08-27 16:35:21
taeyoon_E,5,1.0,2024-08-27 16:35:27
taeyoon_E,3,0.3,2024-08-27 16:35:31
taeyoon_E,3,0.3,2024-08-27 16:35:35
taeyoon_E,1,0.0,2024-08-27 16:35:42
taeyoon_E,4,0.6,2024-08-27 16:35:47
taeyoon_E,5,1.0,2024-08-27 16:35:52
taeyoon_E,5,1.0,2024-08-27 16:35:58
taeyoon_E,5,1.0,2024-08-27 16:36:05
taeyoon_E,4,0.6,2024-08-27 16:36:09
taeyoon_E,3,0.3,2024-08-27 16:36:14
taeyoon_E,2,0.1,2024-08-27 16:36:18
taeyoon_E,1,0.0,2024-08-27 16:36:23
taeyoon_E,1,0.0,2024-08-27 16:36:28
taeyoon_E,5,1.0,2024-08-27 16:36:38
taeyoon_E,3,0.3,2024-08-27 16:36:45
taeyoon_E,4,0.6,2024-08-27 16:36:50
taeyoon_E,4,0.6,2024-08-27 16:36:57
taeyoon_E,3,0.3,2024-08-27 16:37:09
taeyoon_E,1,0.0,2024-08-27 16:37:13
taeyoon_E,4,0.6,2024-08-27 16:37:20
taeyoon_E,4,0.6,2024-08-27 16:37:26
taeyoon_E,2,0.1,2024-08-27 16:37:31
taeyoon_E,2,0.1,2024-08-27 16:37:36
taeyoon_E,3,0.3,2024-08-27 16:37:41
taeyoon_E,4,0.6,2024-08-27 16:37:47
taeyoon_E,4,0.6,2024-08-27 16:37:53
taeyoon_E,3,0.3,2024-08-27 16:37:58
taeyoon_E,4,0.6,2024-08-27 16:38:04
taeyoon_E,2,0.1,2024-08-27 16:38:08
taeyoon_E,3,0.3,2024-08-27 16:38:12
taeyoon_E,3,0.3,2024-08-27 16:38:17
taeyoon_E,1,0.0,2024-08-27 16:38:22
taeyoon_E,2,0.1,2024-08-27 16:38:27
taeyoon_E,3,0.3,2024-08-27 16:38:35
taeyoon_E,4,0.6,2024-08-27 16:38:41
taeyoon_E,4,0.6,2024-08-27 16:38:49
taeyoon_E,1,0.0,2024-08-27 16:38:54
taeyoon_E,2,0.1,2024-08-27 16:38:59
taeyoon_E,3,0.3,2024-08-27 16:39:04
taeyoon_E,1,0.0,2024-08-27 16:39:08
taeyoon_E,3,0.3,2024-08-27 16:39:20
taeyoon_E,3,0.3,2024-08-27 16:39:28
taeyoon_E,3,0.3,2024-08-27 16:39:36
