name,perception,maxforce,timestamp,result,rendering
taeyoon_S,4,0.6,2024-08-27 16:26:15,1.0,0.0
taeyoon_S,1,0.0,2024-08-27 16:26:24,0.0,0.0
taeyoon_S,3,0.3,2024-08-27 16:26:30,0.1,0.0
taeyoon_S,1,0.0,2024-08-27 16:26:35,0.0,0.0
taeyoon_S,1,0.0,2024-08-27 16:26:41,0.0,0.0
taeyoon_S,2,0.1,2024-08-27 16:26:47,0.3,0.0
taeyoon_S,2,0.1,2024-08-27 16:26:51,0.3,0.0
taeyoon_S,3,0.3,2024-08-27 16:26:57,0.3,0.0
taeyoon_S,4,0.6,2024-08-27 16:27:05,0.1,0.0
taeyoon_S,4,0.6,2024-08-27 16:27:11,0.6,0.0
taeyoon_S,3,0.3,2024-08-27 16:27:16,0.6,0.0
taeyoon_S,5,1.0,2024-08-27 16:27:23,1.0,0.0
taeyoon_S,5,1.0,2024-08-27 16:27:28,0.1,0.0
taeyoon_S,5,1.0,2024-08-27 16:27:33,1.0,0.0
taeyoon_S,4,0.6,2024-08-27 16:27:39,0.6,0.0
taeyoon_S,4,0.6,2024-08-27 16:27:45,1.0,0.0
taeyoon_S,4,0.6,2024-08-27 16:27:56,0.1,0.0
taeyoon_S,5,1.0,2024-08-27 16:28:03,0.3,0.0
taeyoon_S,4,0.6,2024-08-27 16:28:10,0.6,0.0
taeyoon_S,1,0.0,2024-08-27 16:28:14,0.0,0.0
taeyoon_S,2,0.1,2024-08-27 16:28:19,0.6,0.0
taeyoon_S,3,0.3,2024-08-27 16:28:23,1.0,0.0
taeyoon_S,3,0.3,2024-08-27 16:28:28,1.0,0.0
taeyoon_S,1,0.0,2024-08-27 16:28:33,0.0,0.0
taeyoon_S,2,0.1,2024-08-27 16:28:37,0.6,0.0
taeyoon_S,2,0.1,2024-08-27 16:28:45,0.3,0.0
taeyoon_S,4,0.6,2024-08-27 16:28:53,0.1,0.0
taeyoon_S,1,0.0,2024-08-27 16:28:59,0.0,0.0
taeyoon_S,3,0.3,2024-08-27 16:29:03,0.3,0.0
taeyoon_S,4,0.6,2024-08-27 16:29:11,0.1,0.0
taeyoon_S,3,0.3,2024-08-27 16:29:16,0.1,0.0
taeyoon_S,4,0.6,2024-08-27 16:29:29,0.3,0.0
taeyoon_S,3,0.3,2024-08-27 16:29:33,0.6,0.0
taeyoon_S,2,0.1,2024-08-27 16:29:40,0.3,0.0
taeyoon_S,4,0.6,2024-08-27 16:29:49,0.1,0.0
taeyoon_S,3,0.3,2024-08-27 16:29:58,0.1,0.0
taeyoon_S,1,0.0,2024-08-27 16:30:03,0.0,0.0
taeyoon_S,3,0.3,2024-08-27 16:30:09,0.3,0.0
taeyoon_S,4,0.6,2024-08-27 16:30:17,1.0,0.0
taeyoon_S,5,1.0,2024-08-27 16:30:36,1.0,0.0
taeyoon_S,4,0.6,2024-08-27 16:30:41,0.1,0.0
taeyoon_S,3,0.3,2024-08-27 16:30:48,0.6,0.0
taeyoon_S,3,0.3,2024-08-27 16:30:55,1.0,0.0
taeyoon_S,5,1.0,2024-08-27 16:31:04,0.6,0.0
taeyoon_S,5,1.0,2024-08-27 16:31:12,1.0,0.0
taeyoon_S,1,0.0,2024-08-27 16:31:18,0.0,0.0
taeyoon_S,1,0.0,2024-08-27 16:31:25,0.0,0.0
taeyoon_S,1,0.0,2024-08-27 16:31:30,0.0,0.0
taeyoon_S,2,0.1,2024-08-27 16:31:37,0.6,0.0
taeyoon_S,3,0.3,2024-08-27 16:31:43,0.3,0.0
