name,perception,maxforce,timestamp,result,rendering
minju_E,2,0.1,2024-08-27 09:36:20,0.3,0.04
minju_E,2,0.1,2024-08-27 09:36:30,0.1,0.04
minju_E,3,0.3,2024-08-27 09:36:51,0.3,0.04
minju_E,1,0.0,2024-08-27 09:37:11,0.0,0.04
minju_E,2,0.1,2024-08-27 09:37:25,0.1,0.04
minju_E,4,0.6,2024-08-27 09:37:57,0.6,0.04
minju_E,4,0.6,2024-08-27 09:38:08,0.3,0.04
minju_E,5,1.0,2024-08-27 09:38:18,0.1,0.04
minju_E,1,0.0,2024-08-27 09:38:22,0.0,0.04
minju_E,1,0.0,2024-08-27 09:38:27,0.0,0.04
minju_E,3,0.3,2024-08-27 09:38:44,0.6,0.04
minju_E,2,0.1,2024-08-27 09:39:01,1.0,0.04
minju_E,4,0.6,2024-08-27 09:39:10,0.3,0.04
minju_E,4,0.6,2024-08-27 09:39:19,0.1,0.04
minju_E,1,0.0,2024-08-27 09:39:23,0.0,0.04
minju_E,3,0.3,2024-08-27 09:39:32,1.0,0.04
minju_E,2,0.1,2024-08-27 09:39:40,1.0,0.04
minju_E,2,0.1,2024-08-27 09:39:56,0.1,0.04
minju_E,2,0.1,2024-08-27 09:40:05,0.1,0.04
minju_E,3,0.3,2024-08-27 09:40:16,0.1,0.04
minju_E,3,0.3,2024-08-27 09:40:27,1.0,0.04
minju_E,4,0.6,2024-08-27 09:40:34,0.6,0.04
minju_E,1,0.0,2024-08-27 09:40:39,0.0,0.04
minju_E,3,0.3,2024-08-27 09:40:44,0.6,0.04
minju_E,2,0.1,2024-08-27 09:40:50,0.3,0.04
minju_E,1,0.0,2024-08-27 09:40:54,0.0,0.04
minju_E,1,0.0,2024-08-27 09:41:01,0.0,0.04
minju_E,2,0.1,2024-08-27 09:41:07,1.0,0.04
minju_E,5,1.0,2024-08-27 09:41:29,0.6,0.04
minju_E,3,0.3,2024-08-27 09:41:36,0.6,0.04
minju_E,4,0.6,2024-08-27 09:41:42,0.1,0.04
minju_E,3,0.3,2024-08-27 09:41:50,1.0,0.04
minju_E,5,1.0,2024-08-27 09:41:55,0.6,0.04
minju_E,5,1.0,2024-08-27 09:42:02,1.0,0.04
minju_E,3,0.3,2024-08-27 09:42:06,0.1,0.04
minju_E,1,0.0,2024-08-27 09:42:10,0.0,0.04
minju_E,4,0.6,2024-08-27 09:42:15,0.3,0.04
minju_E,2,0.1,2024-08-27 09:42:22,0.1,0.04
minju_E,4,0.6,2024-08-27 09:42:27,0.6,0.04
minju_E,5,1.0,2024-08-27 09:42:32,0.6,0.04
minju_E,1,0.0,2024-08-27 09:42:36,0.0,0.04
minju_E,2,0.1,2024-08-27 09:42:41,0.3,0.04
minju_E,1,0.0,2024-08-27 09:42:45,0.0,0.04
minju_E,5,1.0,2024-08-27 09:42:51,0.3,0.04
minju_E,3,0.3,2024-08-27 09:42:55,1.0,0.04
minju_E,3,0.3,2024-08-27 09:43:01,0.3,0.04
minju_E,4,0.6,2024-08-27 09:43:08,0.3,0.04
minju_E,5,1.0,2024-08-27 09:43:14,0.6,0.04
minju_E,4,0.6,2024-08-27 09:43:21,1.0,0.04
minju_E,5,1.0,2024-08-27 09:43:31,1.0,0.04
