name,perception,maxforce,timestamp
dohoon_S3,1,0.0,2024-09-10 23:05:57
dohoon_S3,5,1.0,2024-09-10 23:06:03
dohoon_S3,4,0.5,2024-09-10 23:06:08
dohoon_S3,1,0.0,2024-09-10 23:06:12
dohoon_S3,4,0.5,2024-09-10 23:06:17
dohoon_S3,1,0.0,2024-09-10 23:06:22
dohoon_S3,3,0.3,2024-09-10 23:06:30
dohoon_S3,1,0.0,2024-09-10 23:06:36
dohoon_S3,1,0.0,2024-09-10 23:06:41
dohoon_S3,4,0.5,2024-09-10 23:06:49
dohoon_S3,1,0.0,2024-09-10 23:06:57
dohoon_S3,5,1.0,2024-09-10 23:07:03
dohoon_S3,1,0.0,2024-09-10 23:07:09
dohoon_S3,4,0.5,2024-09-10 23:07:18
dohoon_S3,1,0.0,2024-09-10 23:07:26
dohoon_S3,3,0.3,2024-09-10 23:07:30
dohoon_S3,3,0.3,2024-09-10 23:07:43
dohoon_S3,4,0.5,2024-09-10 23:07:49
dohoon_S3,1,0.0,2024-09-10 23:08:12
dohoon_S3,4,0.5,2024-09-10 23:08:19
dohoon_S3,3,0.3,2024-09-10 23:08:22
dohoon_S3,3,0.3,2024-09-10 23:08:26
dohoon_S3,3,0.3,2024-09-10 23:08:29
dohoon_S3,2,0.1,2024-09-10 23:08:33
dohoon_S3,1,0.0,2024-09-10 23:08:36
dohoon_S3,5,1.0,2024-09-10 23:08:41
dohoon_S3,3,0.3,2024-09-10 23:08:44
dohoon_S3,2,0.1,2024-09-10 23:08:47
dohoon_S3,3,0.3,2024-09-10 23:08:51
dohoon_S3,4,0.5,2024-09-10 23:08:54
dohoon_S3,4,0.5,2024-09-10 23:08:57
dohoon_S3,4,0.5,2024-09-10 23:09:00
dohoon_S3,4,0.5,2024-09-10 23:09:04
dohoon_S3,4,0.5,2024-09-10 23:09:24
dohoon_S3,2,0.1,2024-09-10 23:09:41
dohoon_S3,5,1.0,2024-09-10 23:09:46
dohoon_S3,2,0.1,2024-09-10 23:09:52
dohoon_S3,4,0.5,2024-09-10 23:09:58
dohoon_S3,4,0.5,2024-09-10 23:10:01
dohoon_S3,3,0.3,2024-09-10 23:10:06
dohoon_S3,3,0.3,2024-09-10 23:10:08
dohoon_S3,3,0.3,2024-09-10 23:10:11
dohoon_S3,2,0.1,2024-09-10 23:10:15
dohoon_S3,5,1.0,2024-09-10 23:10:19
dohoon_S3,1,0.0,2024-09-10 23:10:25
dohoon_S3,5,1.0,2024-09-10 23:10:28
dohoon_S3,4,0.5,2024-09-10 23:10:35
dohoon_S3,2,0.1,2024-09-10 23:10:39
dohoon_S3,5,1.0,2024-09-10 23:10:45
dohoon_S3,1,0.0,2024-09-10 23:10:48
dohoon_S3,2,0.1,2024-09-10 23:10:51
dohoon_S3,3,0.3,2024-09-10 23:10:55
dohoon_S3,5,1.0,2024-09-10 23:10:58
dohoon_S3,1,0.0,2024-09-10 23:11:01
dohoon_S3,3,0.5,2024-09-10 23:11:08
dohoon_S3,4,0.5,2024-09-10 23:11:20
dohoon_S3,5,1.0,2024-09-10 23:11:24
dohoon_S3,5,1.0,2024-09-10 23:11:27
dohoon_S3,4,0.5,2024-09-10 23:11:31
dohoon_S3,1,0.0,2024-09-10 23:11:38
dohoon_S3,1,0.0,2024-09-10 23:11:42
dohoon_S3,5,1.0,2024-09-10 23:11:46
dohoon_S3,4,0.5,2024-09-10 23:11:49
dohoon_S3,2,0.1,2024-09-10 23:11:58
dohoon_S3,5,1.0,2024-09-10 23:12:05
dohoon_S3,1,0.0,2024-09-10 23:12:09
dohoon_S3,5,1.0,2024-09-10 23:12:15
dohoon_S3,2,0.1,2024-09-10 23:12:19
dohoon_S3,4,0.5,2024-09-10 23:12:37
dohoon_S3,5,1.0,2024-09-10 23:12:42
dohoon_S3,1,0.0,2024-09-10 23:12:46
dohoon_S3,2,0.1,2024-09-10 23:12:53
dohoon_S3,4,0.5,2024-09-10 23:13:10
dohoon_S3,2,0.1,2024-09-10 23:13:21
dohoon_S3,4,0.5,2024-09-10 23:13:26
dohoon_S3,1,0.0,2024-09-10 23:13:30
dohoon_S3,5,1.0,2024-09-10 23:13:34
dohoon_S3,5,1.0,2024-09-10 23:13:51
dohoon_S3,5,1.0,2024-09-10 23:13:54
dohoon_S3,2,0.1,2024-09-10 23:13:58
dohoon_S3,4,0.5,2024-09-10 23:14:02
dohoon_S3,3,0.3,2024-09-10 23:14:06
dohoon_S3,5,1.0,2024-09-10 23:14:10
dohoon_S3,2,0.1,2024-09-10 23:14:16
dohoon_S3,2,0.1,2024-09-10 23:14:25
dohoon_S3,5,1.0,2024-09-10 23:14:30
dohoon_S3,1,0.0,2024-09-10 23:14:33
dohoon_S3,2,0.1,2024-09-10 23:14:36
dohoon_S3,1,0.0,2024-09-10 23:14:39
dohoon_S3,3,0.3,2024-09-10 23:14:41
dohoon_S3,2,0.1,2024-09-10 23:14:45
dohoon_S3,3,0.3,2024-09-10 23:14:49
dohoon_S3,3,0.3,2024-09-10 23:14:52
dohoon_S3,4,0.5,2024-09-10 23:14:55
dohoon_S3,2,0.1,2024-09-10 23:14:58
dohoon_S3,3,0.3,2024-09-10 23:15:02
dohoon_S3,3,0.3,2024-09-10 23:15:05
dohoon_S3,2,0.1,2024-09-10 23:15:09
dohoon_S3,2,0.1,2024-09-10 23:15:11
dohoon_S3,5,1.0,2024-09-10 23:15:14
