name,perception,maxforce,timestamp,result,rendering
eunchae_S,3,0.3,2024-08-27 17:14:06,0.1,0.0
eunchae_S,1,0.0,2024-08-27 17:14:13,0.0,0.0
eunchae_S,5,1.0,2024-08-27 17:14:17,0.6,0.0
eunchae_S,4,0.6,2024-08-27 17:14:22,0.1,0.0
eunchae_S,5,1.0,2024-08-27 17:14:25,0.3,0.0
eunchae_S,4,0.6,2024-08-27 17:14:30,0.1,0.0
eunchae_S,5,1.0,2024-08-27 17:14:34,0.3,0.0
eunchae_S,3,0.3,2024-08-27 17:14:38,0.1,0.0
eunchae_S,3,0.3,2024-08-27 17:14:42,0.1,0.0
eunchae_S,5,1.0,2024-08-27 17:14:47,1.0,0.0
eunchae_S,4,0.6,2024-08-27 17:14:51,0.1,0.0
eunchae_S,5,1.0,2024-08-27 17:14:56,0.6,0.0
eunchae_S,1,0.0,2024-08-27 17:15:02,0.0,0.0
eunchae_S,2,0.1,2024-08-27 17:15:13,0.1,0.0
eunchae_S,2,0.1,2024-08-27 17:15:17,0.1,0.0
eunchae_S,5,1.0,2024-08-27 17:15:22,0.3,0.0
eunchae_S,1,0.0,2024-08-27 17:15:26,0.0,0.0
eunchae_S,5,1.0,2024-08-27 17:15:31,0.3,0.0
eunchae_S,5,1.0,2024-08-27 17:15:35,0.3,0.0
eunchae_S,5,1.0,2024-08-27 17:15:40,0.6,0.0
eunchae_S,5,1.0,2024-08-27 17:15:46,0.3,0.0
eunchae_S,5,1.0,2024-08-27 17:15:50,1.0,0.0
eunchae_S,3,0.3,2024-08-27 17:15:55,0.1,0.0
eunchae_S,5,1.0,2024-08-27 17:16:01,0.6,0.0
eunchae_S,1,0.0,2024-08-27 17:16:05,0.0,0.0
eunchae_S,5,1.0,2024-08-27 17:16:10,1.0,0.0
eunchae_S,1,0.0,2024-08-27 17:16:14,0.0,0.0
eunchae_S,4,0.6,2024-08-27 17:16:18,0.3,0.0
eunchae_S,4,0.6,2024-08-27 17:16:29,0.6,0.0
eunchae_S,1,0.0,2024-08-27 17:16:36,0.0,0.0
eunchae_S,4,0.6,2024-08-27 17:16:43,1.0,0.0
eunchae_S,4,0.6,2024-08-27 17:16:49,0.6,0.0
eunchae_S,5,1.0,2024-08-27 17:16:56,1.0,0.0
eunchae_S,4,0.6,2024-08-27 17:17:01,0.3,0.0
eunchae_S,5,1.0,2024-08-27 17:17:06,0.6,0.0
eunchae_S,5,1.0,2024-08-27 17:17:11,1.0,0.0
eunchae_S,1,0.0,2024-08-27 17:17:15,0.0,0.0
eunchae_S,1,0.0,2024-08-27 17:17:20,0.0,0.0
eunchae_S,4,0.6,2024-08-27 17:17:28,1.0,0.0
eunchae_S,5,1.0,2024-08-27 17:17:32,1.0,0.0
eunchae_S,1,0.0,2024-08-27 17:17:37,0.0,0.0
eunchae_S,3,0.3,2024-08-27 17:17:40,0.3,0.0
eunchae_S,2,0.1,2024-08-27 17:17:44,0.1,0.0
eunchae_S,1,0.0,2024-08-27 17:17:48,0.0,0.0
eunchae_S,5,1.0,2024-08-27 17:17:54,0.6,0.0
eunchae_S,4,0.6,2024-08-27 17:17:58,1.0,0.0
eunchae_S,5,1.0,2024-08-27 17:18:03,0.6,0.0
eunchae_S,5,1.0,2024-08-27 17:18:07,0.6,0.0
eunchae_S,3,0.3,2024-08-27 17:18:11,0.3,0.0
eunchae_S,3,0.3,2024-08-27 17:18:18,1.0,0.0
