name,perception,maxforce,result,rendering,timestamp,Sequence
seongjun_I_3,3,0.3,0.3,0.0,2024-09-28 21:13:34,1
seongjun_I_3,1,0.0,0.0,0.0,2024-09-28 21:13:39,1
seongjun_I_3,5,1.0,1.0,0.0,2024-09-28 21:13:53,1
seongjun_I_3,4,0.5,0.5,0.0,2024-09-28 21:14:05,1
seongjun_I_3,5,1.0,1.0,0.0,2024-09-28 21:14:10,1
seongjun_I_3,5,1.0,1.0,0.0,2024-09-28 21:14:14,1
seongjun_I_3,2,0.1,0.1,0.0,2024-09-28 21:14:19,1
seongjun_I_3,1,0.0,0.0,0.0,2024-09-28 21:14:22,1
seongjun_I_3,2,0.1,0.1,0.0,2024-09-28 21:14:26,1
seongjun_I_3,1,0.0,0.0,0.0,2024-09-28 21:14:29,1
seongjun_I_3,3,0.3,0.3,0.0,2024-09-28 21:14:36,1
seongjun_I_3,4,0.5,0.5,0.0,2024-09-28 21:14:42,1
seongjun_I_3,1,0.0,0.0,0.0,2024-09-28 21:14:45,1
seongjun_I_3,3,0.3,0.3,0.0,2024-09-28 21:14:51,1
seongjun_I_3,2,0.1,0.1,0.0,2024-09-28 21:14:56,1
seongjun_I_3,2,0.1,0.1,0.0,2024-09-28 21:15:00,1
seongjun_I_3,5,1.0,1.0,0.0,2024-09-28 21:15:04,1
seongjun_I_3,5,1.0,1.0,0.0,2024-09-28 21:15:09,1
seongjun_I_3,4,0.5,0.5,0.0,2024-09-28 21:15:13,1
seongjun_I_3,1,0.0,0.0,0.0,2024-09-28 21:15:16,1
seongjun_I_3,4,0.5,0.5,0.0,2024-09-28 21:15:25,1
seongjun_I_3,3,0.3,0.3,0.0,2024-09-28 21:15:30,1
seongjun_I_3,4,0.5,0.5,0.0,2024-09-28 21:15:36,1
seongjun_I_3,2,0.1,0.1,0.0,2024-09-28 21:15:40,1
seongjun_I_3,3,0.3,0.3,0.0,2024-09-28 21:15:47,1
