name,perception,maxforce,result,rendering,timestamp,Sequence
jiyoung_I_4,1,0.0,0.0,0.0,2024-09-26 19:35:48,2
jiyoung_I_4,3,0.3,0.3,0.0,2024-09-26 19:35:59,2
jiyoung_I_4,5,1.0,1.0,0.0,2024-09-26 19:36:05,2
jiyoung_I_4,2,0.1,0.1,0.0,2024-09-26 19:36:10,2
jiyoung_I_4,4,0.5,0.5,0.0,2024-09-26 19:36:17,2
jiyoung_I_4,3,0.3,0.3,0.0,2024-09-26 19:36:25,2
jiyoung_I_4,4,0.5,0.5,0.0,2024-09-26 19:36:31,2
jiyoung_I_4,3,0.3,0.3,0.0,2024-09-26 19:37:01,2
jiyoung_I_4,5,1.0,1.0,0.0,2024-09-26 19:37:07,2
jiyoung_I_4,3,0.3,0.5,0.0,2024-09-26 19:37:21,2
jiyoung_I_4,2,0.1,0.1,0.0,2024-09-26 19:37:26,2
jiyoung_I_4,4,0.5,0.5,0.0,2024-09-26 19:37:39,2
jiyoung_I_4,5,1.0,1.0,0.0,2024-09-26 19:37:43,2
jiyoung_I_4,2,0.1,0.1,0.0,2024-09-26 19:38:30,2
jiyoung_I_4,3,0.3,0.3,0.0,2024-09-26 19:38:42,2
jiyoung_I_4,3,0.3,0.3,0.0,2024-09-26 19:38:59,2
jiyoung_I_4,2,0.1,0.1,0.0,2024-09-26 19:39:06,2
jiyoung_I_4,1,0.0,0.0,0.0,2024-09-26 19:39:10,2
jiyoung_I_4,1,0.0,0.0,0.0,2024-09-26 19:39:13,2
jiyoung_I_4,1,0.0,0.0,0.0,2024-09-26 19:39:16,2
jiyoung_I_4,2,0.1,0.1,0.0,2024-09-26 19:39:22,2
jiyoung_I_4,5,1.0,1.0,0.0,2024-09-26 19:39:37,2
jiyoung_I_4,5,1.0,1.0,0.0,2024-09-26 19:39:42,2
jiyoung_I_4,4,0.5,0.5,0.0,2024-09-26 19:39:47,2
jiyoung_I_4,1,0.0,0.0,0.0,2024-09-26 19:39:52,2
