name,perception,maxforce,result,rendering,timestamp,Sequence
jaeho_S_4,3,0.3,0.3,0.04,2024-09-28 10:20:04,1
jaeho_S_4,3,0.3,0.1,0.04,2024-09-28 10:20:19,1
jaeho_S_4,4,0.5,0.3,0.04,2024-09-28 10:20:23,1
jaeho_S_4,3,0.3,0.3,0.04,2024-09-28 10:20:35,1
jaeho_S_4,5,1.0,0.5,0.04,2024-09-28 10:20:41,1
jaeho_S_4,2,0.1,0.1,0.04,2024-09-28 10:20:46,1
jaeho_S_4,2,0.1,0.1,0.04,2024-09-28 10:20:50,1
jaeho_S_4,5,1.0,0.5,0.04,2024-09-28 10:20:55,1
jaeho_S_4,1,0.0,0.0,0.04,2024-09-28 10:20:58,1
jaeho_S_4,1,0.0,0.0,0.04,2024-09-28 10:21:02,1
jaeho_S_4,4,0.5,0.3,0.04,2024-09-28 10:21:08,1
jaeho_S_4,1,0.0,0.0,0.04,2024-09-28 10:21:12,1
jaeho_S_4,2,0.1,0.1,0.04,2024-09-28 10:21:15,1
jaeho_S_4,5,1.0,1.0,0.04,2024-09-28 10:21:21,1
jaeho_S_4,5,1.0,1.0,0.04,2024-09-28 10:21:26,1
jaeho_S_4,5,1.0,1.0,0.04,2024-09-28 10:21:34,1
jaeho_S_4,5,1.0,1.0,0.04,2024-09-28 10:21:43,1
jaeho_S_4,2,0.1,0.3,0.04,2024-09-28 10:21:50,1
jaeho_S_4,4,0.5,0.5,0.04,2024-09-28 10:21:57,1
jaeho_S_4,4,0.5,0.5,0.04,2024-09-28 10:22:02,1
jaeho_S_4,2,0.1,0.1,0.04,2024-09-28 10:22:06,1
jaeho_S_4,5,1.0,1.0,0.04,2024-09-28 10:22:10,1
jaeho_S_4,1,0.0,0.0,0.04,2024-09-28 10:22:14,1
jaeho_S_4,1,0.0,0.0,0.04,2024-09-28 10:22:18,1
jaeho_S_4,4,0.5,0.5,0.04,2024-09-28 10:22:31,1
