name,perception,maxforce,result,rendering,timestamp,Sequence
jiyoung_I_1,1,0.0,0.0,0.0,2024-09-26 19:22:06,2
jiyoung_I_1,2,0.1,0.1,0.0,2024-09-26 19:22:18,2
jiyoung_I_1,2,0.1,0.1,0.0,2024-09-26 19:22:24,2
jiyoung_I_1,3,0.3,0.3,0.0,2024-09-26 19:22:28,2
jiyoung_I_1,1,0.0,0.0,0.0,2024-09-26 19:22:31,2
jiyoung_I_1,1,0.0,0.0,0.0,2024-09-26 19:22:34,2
jiyoung_I_1,4,0.5,0.5,0.0,2024-09-26 19:22:40,2
jiyoung_I_1,1,0.0,0.0,0.0,2024-09-26 19:22:43,2
jiyoung_I_1,5,1.0,1.0,0.0,2024-09-26 19:22:50,2
jiyoung_I_1,5,1.0,1.0,0.0,2024-09-26 19:22:54,2
jiyoung_I_1,3,0.3,0.3,0.0,2024-09-26 19:23:07,2
jiyoung_I_1,1,0.0,0.0,0.0,2024-09-26 19:23:11,2
jiyoung_I_1,2,0.1,0.1,0.0,2024-09-26 19:23:14,2
jiyoung_I_1,4,0.5,0.5,0.0,2024-09-26 19:23:18,2
jiyoung_I_1,4,0.5,0.5,0.0,2024-09-26 19:23:23,2
jiyoung_I_1,2,0.1,0.1,0.0,2024-09-26 19:23:31,2
jiyoung_I_1,2,0.1,0.1,0.0,2024-09-26 19:23:36,2
jiyoung_I_1,2,0.1,0.3,0.0,2024-09-26 19:23:41,2
jiyoung_I_1,4,0.5,0.5,0.0,2024-09-26 19:23:53,2
jiyoung_I_1,5,1.0,1.0,0.0,2024-09-26 19:23:58,2
jiyoung_I_1,4,0.5,0.5,0.0,2024-09-26 19:24:08,2
jiyoung_I_1,5,1.0,1.0,0.0,2024-09-26 19:24:12,2
jiyoung_I_1,3,0.3,0.3,0.0,2024-09-26 19:24:20,2
jiyoung_I_1,5,1.0,1.0,0.0,2024-09-26 19:24:27,2
jiyoung_I_1,3,0.3,0.3,0.0,2024-09-26 19:24:32,2
