name,perception,maxforce,result,rendering,timestamp,Sequence
taeyoon_S_3,3,0.3,1.0,0.04,2024-09-13 14:19:47,1
taeyoon_S_3,5,1.0,1.0,0.04,2024-09-13 14:19:53,1
taeyoon_S_3,4,0.5,0.5,0.04,2024-09-13 14:20:00,1
taeyoon_S_3,1,0.0,0.0,0.04,2024-09-13 14:20:05,1
taeyoon_S_3,2,0.1,0.3,0.04,2024-09-13 14:20:11,1
taeyoon_S_3,4,0.5,1.0,0.04,2024-09-13 14:20:24,1
taeyoon_S_3,3,0.3,0.5,0.04,2024-09-13 14:20:32,1
taeyoon_S_3,1,0.0,0.0,0.04,2024-09-13 14:20:37,1
taeyoon_S_3,2,0.1,0.1,0.04,2024-09-13 14:20:43,1
taeyoon_S_3,2,0.1,0.3,0.04,2024-09-13 14:20:57,1
taeyoon_S_3,1,0.0,0.0,0.04,2024-09-13 14:21:01,1
taeyoon_S_3,1,0.0,0.0,0.04,2024-09-13 14:21:07,1
taeyoon_S_3,3,0.3,0.3,0.04,2024-09-13 14:21:13,1
taeyoon_S_3,1,0.0,0.0,0.04,2024-09-13 14:21:18,1
taeyoon_S_3,4,0.5,0.3,0.04,2024-09-13 14:21:29,1
taeyoon_S_3,2,0.1,0.1,0.04,2024-09-13 14:21:48,1
taeyoon_S_3,5,1.0,1.0,0.04,2024-09-13 14:21:54,1
taeyoon_S_3,5,1.0,0.5,0.04,2024-09-13 14:22:02,1
taeyoon_S_3,4,0.5,0.3,0.04,2024-09-13 14:22:09,1
taeyoon_S_3,3,0.3,0.1,0.04,2024-09-13 14:22:17,1
taeyoon_S_3,2,0.1,0.1,0.04,2024-09-13 14:22:26,1
taeyoon_S_3,5,1.0,0.5,0.04,2024-09-13 14:22:32,1
taeyoon_S_3,5,1.0,1.0,0.04,2024-09-13 14:22:38,1
taeyoon_S_3,4,0.5,0.5,0.04,2024-09-13 14:22:42,1
taeyoon_S_3,2,0.1,0.1,0.04,2024-09-13 14:22:52,1
