name,perception,maxforce,result,rendering,timestamp,Sequence
jaeho_I_2,1,0.0,0.0,0.0,2024-09-28 10:28:08,2
jaeho_I_2,2,0.1,0.1,0.0,2024-09-28 10:28:12,2
jaeho_I_2,5,1.0,1.0,0.0,2024-09-28 10:28:17,2
jaeho_I_2,4,0.5,0.5,0.0,2024-09-28 10:28:21,2
jaeho_I_2,5,1.0,1.0,0.0,2024-09-28 10:28:27,2
jaeho_I_2,1,0.0,0.0,0.0,2024-09-28 10:28:30,2
jaeho_I_2,2,0.1,0.1,0.0,2024-09-28 10:28:34,2
jaeho_I_2,3,0.3,0.5,0.0,2024-09-28 10:28:39,2
jaeho_I_2,1,0.0,0.0,0.0,2024-09-28 10:28:43,2
jaeho_I_2,3,0.3,0.3,0.0,2024-09-28 10:28:51,2
jaeho_I_2,3,0.3,0.3,0.0,2024-09-28 10:28:57,2
jaeho_I_2,3,0.3,0.3,0.0,2024-09-28 10:29:05,2
jaeho_I_2,5,1.0,1.0,0.0,2024-09-28 10:29:11,2
jaeho_I_2,4,0.5,0.5,0.0,2024-09-28 10:29:16,2
jaeho_I_2,2,0.1,0.1,0.0,2024-09-28 10:29:20,2
jaeho_I_2,4,0.5,0.5,0.0,2024-09-28 10:29:25,2
jaeho_I_2,3,0.3,0.3,0.0,2024-09-28 10:29:30,2
jaeho_I_2,1,0.0,0.0,0.0,2024-09-28 10:29:34,2
jaeho_I_2,5,1.0,1.0,0.0,2024-09-28 10:29:39,2
jaeho_I_2,2,0.1,0.1,0.0,2024-09-28 10:29:49,2
jaeho_I_2,4,0.5,0.5,0.0,2024-09-28 10:29:53,2
jaeho_I_2,5,1.0,1.0,0.0,2024-09-28 10:30:00,2
jaeho_I_2,3,0.3,0.3,0.0,2024-09-28 10:30:06,2
jaeho_I_2,1,0.0,0.0,0.0,2024-09-28 10:30:09,2
jaeho_I_2,2,0.1,0.1,0.0,2024-09-28 10:30:13,2
