name,perception,maxforce,result,rendering,timestamp,Sequence
jiyoung_S_2,4,0.5,0.5,0.04,2024-09-26 19:07:13,1
jiyoung_S_2,1,0.0,0.0,0.04,2024-09-26 19:07:18,1
jiyoung_S_2,3,0.3,0.3,0.04,2024-09-26 19:07:23,1
jiyoung_S_2,3,0.3,0.3,0.04,2024-09-26 19:07:32,1
jiyoung_S_2,1,0.0,0.0,0.04,2024-09-26 19:07:37,1
jiyoung_S_2,5,1.0,1.0,0.04,2024-09-26 19:07:43,1
jiyoung_S_2,5,1.0,1.0,0.04,2024-09-26 19:07:49,1
jiyoung_S_2,5,1.0,1.0,0.04,2024-09-26 19:07:58,1
jiyoung_S_2,2,0.1,0.1,0.04,2024-09-26 19:08:03,1
jiyoung_S_2,2,0.1,0.3,0.04,2024-09-26 19:08:12,1
jiyoung_S_2,1,0.0,0.0,0.04,2024-09-26 19:08:16,1
jiyoung_S_2,2,0.1,0.1,0.04,2024-09-26 19:08:22,1
jiyoung_S_2,3,0.3,0.3,0.04,2024-09-26 19:08:28,1
jiyoung_S_2,4,0.5,0.5,0.04,2024-09-26 19:08:33,1
jiyoung_S_2,2,0.1,0.1,0.04,2024-09-26 19:08:39,1
jiyoung_S_2,5,1.0,1.0,0.04,2024-09-26 19:08:48,1
jiyoung_S_2,5,1.0,1.0,0.04,2024-09-26 19:08:54,1
jiyoung_S_2,4,0.5,0.5,0.04,2024-09-26 19:08:59,1
jiyoung_S_2,1,0.0,0.0,0.04,2024-09-26 19:09:04,1
jiyoung_S_2,3,0.3,0.3,0.04,2024-09-26 19:09:14,1
jiyoung_S_2,2,0.1,0.1,0.04,2024-09-26 19:09:19,1
jiyoung_S_2,2,0.1,0.1,0.04,2024-09-26 19:09:26,1
jiyoung_S_2,4,0.5,0.5,0.04,2024-09-26 19:09:32,1
jiyoung_S_2,1,0.0,0.0,0.04,2024-09-26 19:09:36,1
jiyoung_S_2,3,0.3,0.5,0.04,2024-09-26 19:09:42,1
