name,perception,maxforce,result,rendering,timestamp,Sequence
minho_I_2,2,0.1,0.5,0.0,2024-09-12 16:53:22,1
minho_I_2,1,0.0,0.0,0.0,2024-09-12 16:53:26,1
minho_I_2,5,1.0,1.0,0.0,2024-09-12 16:53:39,1
minho_I_2,2,0.1,0.3,0.0,2024-09-12 16:53:47,1
minho_I_2,1,0.0,0.0,0.0,2024-09-12 16:53:52,1
minho_I_2,2,0.1,0.3,0.0,2024-09-12 16:54:02,1
minho_I_2,3,0.3,0.5,0.0,2024-09-12 16:54:09,1
minho_I_2,1,0.0,0.0,0.0,2024-09-12 16:54:14,1
minho_I_2,1,0.0,0.0,0.0,2024-09-12 16:54:19,1
minho_I_2,4,0.5,0.5,0.0,2024-09-12 16:54:26,1
minho_I_2,2,0.1,0.1,0.0,2024-09-12 16:54:35,1
minho_I_2,4,0.5,0.5,0.0,2024-09-12 16:54:48,1
minho_I_2,2,0.1,0.1,0.0,2024-09-12 16:54:55,1
minho_I_2,2,0.1,0.3,0.0,2024-09-12 16:55:19,1
minho_I_2,5,1.0,1.0,0.0,2024-09-12 16:55:25,1
minho_I_2,2,0.1,0.1,0.0,2024-09-12 16:55:31,1
minho_I_2,5,1.0,1.0,0.0,2024-09-12 16:55:38,1
minho_I_2,1,0.0,0.0,0.0,2024-09-12 16:55:42,1
minho_I_2,5,1.0,1.0,0.0,2024-09-12 16:55:48,1
minho_I_2,3,0.3,0.3,0.0,2024-09-12 16:56:02,1
minho_I_2,5,1.0,1.0,0.0,2024-09-12 16:56:11,1
minho_I_2,1,0.0,0.1,0.0,2024-09-12 16:56:21,1
minho_I_2,3,0.3,0.3,0.0,2024-09-12 16:56:31,1
minho_I_2,4,0.5,0.5,0.0,2024-09-12 16:56:38,1
minho_I_2,2,0.1,0.1,0.0,2024-09-12 16:56:46,1
