name,perception,maxforce,result,rendering,timestamp,Sequence
seongjun_I_4,5,1.0,1.0,0.0,2024-09-28 21:16:39,1
seongjun_I_4,2,0.1,0.1,0.0,2024-09-28 21:16:54,1
seongjun_I_4,2,0.1,0.1,0.0,2024-09-28 21:16:59,1
seongjun_I_4,5,1.0,1.0,0.0,2024-09-28 21:17:06,1
seongjun_I_4,5,1.0,1.0,0.0,2024-09-28 21:17:11,1
seongjun_I_4,1,0.0,0.0,0.0,2024-09-28 21:17:14,1
seongjun_I_4,5,1.0,1.0,0.0,2024-09-28 21:17:18,1
seongjun_I_4,1,0.0,0.0,0.0,2024-09-28 21:17:21,1
seongjun_I_4,3,0.3,0.3,0.0,2024-09-28 21:17:28,1
seongjun_I_4,3,0.3,0.3,0.0,2024-09-28 21:17:38,1
seongjun_I_4,1,0.0,0.0,0.0,2024-09-28 21:17:41,1
seongjun_I_4,5,1.0,1.0,0.0,2024-09-28 21:17:59,1
seongjun_I_4,1,0.0,0.0,0.0,2024-09-28 21:18:03,1
seongjun_I_4,2,0.1,0.1,0.0,2024-09-28 21:18:07,1
seongjun_I_4,4,0.5,0.5,0.0,2024-09-28 21:18:11,1
seongjun_I_4,4,0.5,0.5,0.0,2024-09-28 21:18:17,1
seongjun_I_4,2,0.1,0.1,0.0,2024-09-28 21:18:21,1
seongjun_I_4,1,0.0,0.0,0.0,2024-09-28 21:18:24,1
seongjun_I_4,3,0.3,0.3,0.0,2024-09-28 21:18:28,1
seongjun_I_4,3,0.3,0.3,0.0,2024-09-28 21:18:33,1
seongjun_I_4,4,0.5,0.5,0.0,2024-09-28 21:18:41,1
seongjun_I_4,4,0.5,0.5,0.0,2024-09-28 21:18:46,1
seongjun_I_4,3,0.3,0.3,0.0,2024-09-28 21:19:01,1
seongjun_I_4,4,0.5,0.5,0.0,2024-09-28 21:19:07,1
seongjun_I_4,2,0.1,0.1,0.0,2024-09-28 21:19:10,1
