name,perception,maxforce,result,rendering,timestamp,Sequence
dohoon_I_4,4,0.5,0.5,0.0,2024-09-20 17:01:19,2
dohoon_I_4,3,0.3,0.3,0.0,2024-09-20 17:01:28,2
dohoon_I_4,5,1.0,1.0,0.0,2024-09-20 17:01:32,2
dohoon_I_4,4,0.5,0.5,0.0,2024-09-20 17:01:36,2
dohoon_I_4,2,0.1,0.1,0.0,2024-09-20 17:01:40,2
dohoon_I_4,1,0.0,0.0,0.0,2024-09-20 17:01:44,2
dohoon_I_4,4,0.5,0.5,0.0,2024-09-20 17:01:48,2
dohoon_I_4,5,1.0,1.0,0.0,2024-09-20 17:01:53,2
dohoon_I_4,5,1.0,1.0,0.0,2024-09-20 17:01:57,2
dohoon_I_4,2,0.1,0.1,0.0,2024-09-20 17:02:05,2
dohoon_I_4,3,0.3,0.3,0.0,2024-09-20 17:02:13,2
dohoon_I_4,4,0.5,0.5,0.0,2024-09-20 17:02:17,2
dohoon_I_4,2,0.1,0.1,0.0,2024-09-20 17:02:22,2
dohoon_I_4,1,0.0,0.0,0.0,2024-09-20 17:02:27,2
dohoon_I_4,3,0.3,0.3,0.0,2024-09-20 17:02:33,2
dohoon_I_4,1,0.0,0.0,0.0,2024-09-20 17:02:48,2
dohoon_I_4,5,1.0,1.0,0.0,2024-09-20 17:02:53,2
dohoon_I_4,3,0.3,0.3,0.0,2024-09-20 17:02:57,2
dohoon_I_4,5,1.0,1.0,0.0,2024-09-20 17:03:01,2
dohoon_I_4,2,0.1,0.1,0.0,2024-09-20 17:03:06,2
dohoon_I_4,3,0.3,0.3,0.0,2024-09-20 17:03:13,2
dohoon_I_4,1,0.0,0.0,0.0,2024-09-20 17:03:17,2
dohoon_I_4,1,0.0,0.0,0.0,2024-09-20 17:03:21,2
dohoon_I_4,2,0.1,0.1,0.0,2024-09-20 17:03:28,2
dohoon_I_4,4,0.5,0.5,0.0,2024-09-20 17:03:33,2
