name,perception,maxforce,result,rendering,timestamp,Sequence
seongjun_S_2,2,0.1,0.1,0.04,2024-09-27 18:40:06,2
seongjun_S_2,2,0.1,0.1,0.04,2024-09-27 18:40:15,2
seongjun_S_2,3,0.3,0.3,0.04,2024-09-27 18:40:20,2
seongjun_S_2,3,0.3,0.3,0.04,2024-09-27 18:40:28,2
seongjun_S_2,5,1.0,1.0,0.04,2024-09-27 18:40:34,2
seongjun_S_2,5,1.0,1.0,0.04,2024-09-27 18:40:38,2
seongjun_S_2,1,0.0,0.0,0.04,2024-09-27 18:40:42,2
seongjun_S_2,2,0.1,0.1,0.04,2024-09-27 18:40:45,2
seongjun_S_2,3,0.3,0.3,0.04,2024-09-27 18:40:49,2
seongjun_S_2,3,0.3,0.3,0.04,2024-09-27 18:40:58,2
seongjun_S_2,5,1.0,1.0,0.04,2024-09-27 18:41:22,2
seongjun_S_2,2,0.1,0.1,0.04,2024-09-27 18:41:29,2
seongjun_S_2,1,0.0,0.0,0.04,2024-09-27 18:41:32,2
seongjun_S_2,5,1.0,1.0,0.04,2024-09-27 18:41:37,2
seongjun_S_2,2,0.1,0.1,0.04,2024-09-27 18:41:43,2
seongjun_S_2,4,0.5,0.5,0.04,2024-09-27 18:41:53,2
seongjun_S_2,1,0.0,0.0,0.04,2024-09-27 18:41:57,2
seongjun_S_2,4,0.5,0.5,0.04,2024-09-27 18:42:04,2
seongjun_S_2,5,1.0,1.0,0.04,2024-09-27 18:42:09,2
seongjun_S_2,1,0.0,0.0,0.04,2024-09-27 18:42:14,2
seongjun_S_2,4,0.5,0.5,0.04,2024-09-27 18:42:19,2
seongjun_S_2,3,0.3,0.3,0.04,2024-09-27 18:42:31,2
seongjun_S_2,4,0.5,0.5,0.04,2024-09-27 18:42:54,2
seongjun_S_2,1,0.0,0.0,0.04,2024-09-27 18:42:57,2
seongjun_S_2,4,0.5,0.5,0.04,2024-09-27 18:43:05,2
