name,perception,maxforce,result,rendering,timestamp,Sequence
dohoon_I_3,5,1.0,1.0,0.0,2024-09-20 16:58:50,2
dohoon_I_3,4,0.5,0.5,0.0,2024-09-20 16:59:01,2
dohoon_I_3,2,0.1,0.1,0.0,2024-09-20 16:59:05,2
dohoon_I_3,2,0.1,0.1,0.0,2024-09-20 16:59:10,2
dohoon_I_3,3,0.3,0.5,0.0,2024-09-20 16:59:13,2
dohoon_I_3,4,0.5,0.5,0.0,2024-09-20 16:59:17,2
dohoon_I_3,3,0.3,0.3,0.0,2024-09-20 16:59:22,2
dohoon_I_3,5,1.0,1.0,0.0,2024-09-20 16:59:26,2
dohoon_I_3,3,0.3,0.3,0.0,2024-09-20 16:59:30,2
dohoon_I_3,2,0.1,0.1,0.0,2024-09-20 16:59:34,2
dohoon_I_3,5,1.0,1.0,0.0,2024-09-20 16:59:38,2
dohoon_I_3,4,0.5,0.5,0.0,2024-09-20 16:59:42,2
dohoon_I_3,1,0.0,0.0,0.0,2024-09-20 16:59:46,2
dohoon_I_3,5,1.0,1.0,0.0,2024-09-20 16:59:49,2
dohoon_I_3,1,0.0,0.0,0.0,2024-09-20 16:59:53,2
dohoon_I_3,5,1.0,1.0,0.0,2024-09-20 16:59:57,2
dohoon_I_3,4,0.5,0.5,0.0,2024-09-20 17:00:01,2
dohoon_I_3,3,0.3,0.3,0.0,2024-09-20 17:00:06,2
dohoon_I_3,1,0.0,0.0,0.0,2024-09-20 17:00:09,2
dohoon_I_3,1,0.0,0.0,0.0,2024-09-20 17:00:13,2
dohoon_I_3,3,0.3,0.3,0.0,2024-09-20 17:00:17,2
dohoon_I_3,2,0.1,0.1,0.0,2024-09-20 17:00:21,2
dohoon_I_3,1,0.0,0.0,0.0,2024-09-20 17:00:24,2
dohoon_I_3,3,0.3,0.3,0.0,2024-09-20 17:00:28,2
dohoon_I_3,2,0.1,0.1,0.0,2024-09-20 17:00:32,2
