name,perception,maxforce,result,rendering,timestamp,Sequence
jiyoung_S_4,3,0.3,0.1,0.04,2024-09-26 19:16:10,1
jiyoung_S_4,5,1.0,1.0,0.04,2024-09-26 19:16:17,1
jiyoung_S_4,5,1.0,1.0,0.04,2024-09-26 19:16:23,1
jiyoung_S_4,5,1.0,1.0,0.04,2024-09-26 19:16:30,1
jiyoung_S_4,1,0.0,0.0,0.04,2024-09-26 19:16:34,1
jiyoung_S_4,4,0.5,0.5,0.04,2024-09-26 19:16:40,1
jiyoung_S_4,3,0.3,0.3,0.04,2024-09-26 19:16:45,1
jiyoung_S_4,3,0.3,0.3,0.04,2024-09-26 19:16:56,1
jiyoung_S_4,2,0.1,0.1,0.04,2024-09-26 19:17:00,1
jiyoung_S_4,1,0.0,0.0,0.04,2024-09-26 19:17:04,1
jiyoung_S_4,2,0.1,0.1,0.04,2024-09-26 19:17:08,1
jiyoung_S_4,3,0.3,0.3,0.04,2024-09-26 19:17:12,1
jiyoung_S_4,4,0.5,0.5,0.04,2024-09-26 19:17:19,1
jiyoung_S_4,4,0.5,0.5,0.04,2024-09-26 19:17:24,1
jiyoung_S_4,1,0.0,0.0,0.04,2024-09-26 19:17:28,1
jiyoung_S_4,4,0.5,0.5,0.04,2024-09-26 19:17:38,1
jiyoung_S_4,1,0.0,0.0,0.04,2024-09-26 19:17:42,1
jiyoung_S_4,3,0.3,0.3,0.04,2024-09-26 19:17:51,1
jiyoung_S_4,4,0.5,0.5,0.04,2024-09-26 19:18:04,1
jiyoung_S_4,2,0.1,0.1,0.04,2024-09-26 19:18:08,1
jiyoung_S_4,3,0.3,0.3,0.04,2024-09-26 19:18:13,1
jiyoung_S_4,1,0.0,0.0,0.04,2024-09-26 19:18:16,1
jiyoung_S_4,5,1.0,1.0,0.04,2024-09-26 19:18:20,1
jiyoung_S_4,2,0.1,0.1,0.04,2024-09-26 19:18:24,1
jiyoung_S_4,5,1.0,1.0,0.04,2024-09-26 19:18:29,1
