name,perception,maxforce,result,rendering,timestamp,Sequence
minho_S_1,1,0.0,0.0,0.04,2024-09-12 17:19:04,2
minho_S_1,5,1.0,1.0,0.04,2024-09-12 17:19:10,2
minho_S_1,2,0.1,0.1,0.04,2024-09-12 17:19:17,2
minho_S_1,3,0.3,0.3,0.04,2024-09-12 17:19:23,2
minho_S_1,4,0.5,0.5,0.04,2024-09-12 17:19:32,2
minho_S_1,4,0.5,0.5,0.04,2024-09-12 17:19:51,2
minho_S_1,2,0.1,0.1,0.04,2024-09-12 17:20:05,2
minho_S_1,1,0.0,0.0,0.04,2024-09-12 17:20:13,2
minho_S_1,1,0.0,0.0,0.04,2024-09-12 17:20:19,2
minho_S_1,3,0.3,0.3,0.04,2024-09-12 17:20:26,2
minho_S_1,2,0.1,0.1,0.04,2024-09-12 17:20:31,2
minho_S_1,5,1.0,1.0,0.04,2024-09-12 17:20:36,2
minho_S_1,5,1.0,1.0,0.04,2024-09-12 17:20:41,2
minho_S_1,3,0.3,0.3,0.04,2024-09-12 17:20:56,2
minho_S_1,3,0.3,0.5,0.04,2024-09-12 17:21:19,2
minho_S_1,3,0.3,0.3,0.04,2024-09-12 17:21:53,2
minho_S_1,1,0.0,0.0,0.04,2024-09-12 17:22:00,2
minho_S_1,2,0.1,0.1,0.04,2024-09-12 17:22:06,2
minho_S_1,5,1.0,1.0,0.04,2024-09-12 17:22:11,2
minho_S_1,5,1.0,1.0,0.04,2024-09-12 17:22:15,2
minho_S_1,2,0.1,0.1,0.04,2024-09-12 17:22:22,2
minho_S_1,3,0.3,0.3,0.04,2024-09-12 17:22:27,2
minho_S_1,4,0.5,0.5,0.04,2024-09-12 17:22:31,2
minho_S_1,4,0.5,0.5,0.04,2024-09-12 17:22:37,2
minho_S_1,1,0.0,0.0,0.04,2024-09-12 17:22:41,2
