name,perception,maxforce,result,rendering,timestamp,Sequence
taeyoon_I_3,4,0.5,1.0,0.0,2024-09-13 14:39:38,2
taeyoon_I_3,4,0.5,0.5,0.0,2024-09-13 14:39:50,2
taeyoon_I_3,1,0.0,0.0,0.0,2024-09-13 14:39:55,2
taeyoon_I_3,5,1.0,1.0,0.0,2024-09-13 14:40:05,2
taeyoon_I_3,5,1.0,1.0,0.0,2024-09-13 14:40:13,2
taeyoon_I_3,3,0.3,0.3,0.0,2024-09-13 14:40:23,2
taeyoon_I_3,4,0.5,0.5,0.0,2024-09-13 14:40:33,2
taeyoon_I_3,2,0.1,0.1,0.0,2024-09-13 14:40:37,2
taeyoon_I_3,2,0.1,0.1,0.0,2024-09-13 14:40:41,2
taeyoon_I_3,2,0.1,0.1,0.0,2024-09-13 14:40:46,2
taeyoon_I_3,1,0.0,0.0,0.0,2024-09-13 14:40:49,2
taeyoon_I_3,5,1.0,0.5,0.0,2024-09-13 14:40:56,2
taeyoon_I_3,5,1.0,0.5,0.0,2024-09-13 14:41:04,2
taeyoon_I_3,1,0.0,0.0,0.0,2024-09-13 14:41:09,2
taeyoon_I_3,4,0.5,1.0,0.0,2024-09-13 14:41:21,2
taeyoon_I_3,1,0.0,0.0,0.0,2024-09-13 14:41:25,2
taeyoon_I_3,1,0.0,0.0,0.0,2024-09-13 14:41:28,2
taeyoon_I_3,2,0.1,0.3,0.0,2024-09-13 14:41:34,2
taeyoon_I_3,2,0.1,0.3,0.0,2024-09-13 14:41:38,2
taeyoon_I_3,2,0.1,0.3,0.0,2024-09-13 14:41:50,2
taeyoon_I_3,5,1.0,0.5,0.0,2024-09-13 14:42:00,2
taeyoon_I_3,5,1.0,1.0,0.0,2024-09-13 14:42:06,2
taeyoon_I_3,2,0.1,0.1,0.0,2024-09-13 14:42:11,2
taeyoon_I_3,2,0.1,0.1,0.0,2024-09-13 14:42:17,2
taeyoon_I_3,3,0.3,0.3,0.0,2024-09-13 14:42:23,2
