name,perception,maxforce,result,rendering,timestamp,Sequence
seongjun_I_1,5,1.0,1.0,0.0,2024-09-28 21:08:17,1
seongjun_I_1,1,0.0,0.0,0.0,2024-09-28 21:08:21,1
seongjun_I_1,5,1.0,1.0,0.0,2024-09-28 21:08:26,1
seongjun_I_1,2,0.1,0.1,0.0,2024-09-28 21:08:29,1
seongjun_I_1,5,1.0,1.0,0.0,2024-09-28 21:08:34,1
seongjun_I_1,5,1.0,1.0,0.0,2024-09-28 21:08:40,1
seongjun_I_1,2,0.1,0.3,0.0,2024-09-28 21:08:57,1
seongjun_I_1,2,0.1,0.1,0.0,2024-09-28 21:09:02,1
seongjun_I_1,4,0.5,0.5,0.0,2024-09-28 21:09:11,1
seongjun_I_1,4,0.5,0.5,0.0,2024-09-28 21:09:18,1
seongjun_I_1,1,0.0,0.0,0.0,2024-09-28 21:09:21,1
seongjun_I_1,4,0.5,0.5,0.0,2024-09-28 21:09:28,1
seongjun_I_1,2,0.1,0.1,0.0,2024-09-28 21:09:32,1
seongjun_I_1,2,0.1,0.1,0.0,2024-09-28 21:09:35,1
seongjun_I_1,4,0.5,0.5,0.0,2024-09-28 21:09:43,1
seongjun_I_1,3,0.3,0.3,0.0,2024-09-28 21:09:47,1
seongjun_I_1,3,0.3,0.3,0.0,2024-09-28 21:09:53,1
seongjun_I_1,1,0.0,0.0,0.0,2024-09-28 21:09:55,1
seongjun_I_1,1,0.0,0.0,0.0,2024-09-28 21:09:59,1
seongjun_I_1,1,0.0,0.0,0.0,2024-09-28 21:10:02,1
seongjun_I_1,5,1.0,1.0,0.0,2024-09-28 21:10:06,1
seongjun_I_1,4,0.5,0.5,0.0,2024-09-28 21:10:11,1
seongjun_I_1,3,0.3,0.3,0.0,2024-09-28 21:10:15,1
seongjun_I_1,2,0.1,0.1,0.0,2024-09-28 21:10:19,1
seongjun_I_1,3,0.3,0.3,0.0,2024-09-28 21:10:23,1
