name,perception,maxforce,timestamp,result,rendering,Sequence
M1_I_2,3,0.3,2024-10-02 20:07:52,0.3,0.06,1
M1_I_2,1,0.0,2024-10-02 20:07:55,0.0,0.06,1
M1_I_2,4,0.5,2024-10-02 20:08:01,0.5,0.06,1
M1_I_2,4,0.5,2024-10-02 20:08:05,0.5,0.06,1
M1_I_2,1,0.0,2024-10-02 20:08:08,0.0,0.06,1
M1_I_2,4,0.5,2024-10-02 20:08:15,0.5,0.06,1
M1_I_2,5,1.0,2024-10-02 20:08:19,1.0,0.06,1
M1_I_2,3,0.3,2024-10-02 20:08:24,0.3,0.06,1
M1_I_2,5,1.0,2024-10-02 20:08:27,1.0,0.06,1
M1_I_2,4,0.5,2024-10-02 20:08:31,0.5,0.06,1
M1_I_2,5,1.0,2024-10-02 20:08:35,1.0,0.06,1
M1_I_2,5,1.0,2024-10-02 20:08:39,1.0,0.06,1
M1_I_2,2,0.1,2024-10-02 20:08:43,0.1,0.06,1
M1_I_2,1,0.0,2024-10-02 20:08:46,0.0,0.06,1
M1_I_2,5,1.0,2024-10-02 20:08:52,1.0,0.06,1
M1_I_2,2,0.1,2024-10-02 20:08:59,0.1,0.06,1
M1_I_2,2,0.1,2024-10-02 20:09:05,0.1,0.06,1
M1_I_2,1,0.0,2024-10-02 20:09:08,0.0,0.06,1
M1_I_2,2,0.1,2024-10-02 20:09:12,0.1,0.06,1
M1_I_2,3,0.3,2024-10-02 20:09:18,0.3,0.06,1
M1_I_2,3,0.3,2024-10-02 20:09:34,0.3,0.06,1
M1_I_2,2,0.1,2024-10-02 20:09:41,0.1,0.06,1
M1_I_2,1,0.0,2024-10-02 20:09:46,0.0,0.06,1
M1_I_2,3,0.3,2024-10-02 20:10:15,0.3,0.06,1
M1_I_2,4,0.5,2024-10-02 20:10:22,0.5,0.06,1
