name,perception,maxforce,timestamp,result,rendering
M7_I_2,5,1.0,2024-10-07 11:05:13,1.0,0.06
M7_I_2,3,0.3,2024-10-07 11:05:27,0.5,0.06
M7_I_2,2,0.1,2024-10-07 11:05:32,0.1,0.06
M7_I_2,1,0.0,2024-10-07 11:05:35,0.0,0.06
M7_I_2,4,0.5,2024-10-07 11:05:41,0.5,0.06
M7_I_2,4,0.5,2024-10-07 11:05:46,0.5,0.06
M7_I_2,4,0.5,2024-10-07 11:05:53,0.5,0.06
M7_I_2,5,1.0,2024-10-07 11:05:56,1.0,0.06
M7_I_2,3,0.3,2024-10-07 11:06:02,0.3,0.06
M7_I_2,3,0.3,2024-10-07 11:06:08,0.3,0.06
M7_I_2,2,0.1,2024-10-07 11:06:17,0.3,0.06
M7_I_2,3,0.3,2024-10-07 11:06:23,0.3,0.06
M7_I_2,2,0.1,2024-10-07 11:06:31,0.3,0.06
M7_I_2,2,0.1,2024-10-07 11:06:37,0.1,0.06
M7_I_2,2,0.1,2024-10-07 11:06:41,0.1,0.06
M7_I_2,5,1.0,2024-10-07 11:06:45,1.0,0.06
M7_I_2,1,0.0,2024-10-07 11:06:49,0.0,0.06
M7_I_2,5,1.0,2024-10-07 11:06:53,1.0,0.06
M7_I_2,5,1.0,2024-10-07 11:07:00,1.0,0.06
M7_I_2,2,0.1,2024-10-07 11:07:05,0.1,0.06
M7_I_2,1,0.0,2024-10-07 11:07:09,0.0,0.06
M7_I_2,2,0.1,2024-10-07 11:07:13,0.1,0.06
M7_I_2,1,0.0,2024-10-07 11:07:17,0.0,0.06
M7_I_2,1,0.0,2024-10-07 11:07:21,0.0,0.06
M7_I_2,4,0.5,2024-10-07 11:07:26,0.5,0.06
