name,perception,maxforce,timestamp,result,rendering,Sequence
M3_S_4,5,1.0,2024-10-03 21:21:16,1.0,0.06,2
M3_S_4,1,0.0,2024-10-03 21:21:21,0.0,0.06,2
M3_S_4,2,0.1,2024-10-03 21:21:39,0.3,0.06,2
M3_S_4,1,0.0,2024-10-03 21:21:42,0.0,0.06,2
M3_S_4,1,0.0,2024-10-03 21:21:47,0.0,0.06,2
M3_S_4,2,0.1,2024-10-03 21:21:51,0.1,0.06,2
M3_S_4,2,0.1,2024-10-03 21:22:01,0.1,0.06,2
M3_S_4,5,1.0,2024-10-03 21:22:06,1.0,0.06,2
M3_S_4,5,1.0,2024-10-03 21:22:11,1.0,0.06,2
M3_S_4,2,0.1,2024-10-03 21:22:33,0.1,0.06,2
M3_S_4,3,0.3,2024-10-03 21:22:41,0.3,0.06,2
M3_S_4,4,0.5,2024-10-03 21:22:46,0.5,0.06,2
M3_S_4,4,0.5,2024-10-03 21:22:50,0.5,0.06,2
M3_S_4,3,0.3,2024-10-03 21:22:57,0.3,0.06,2
M3_S_4,2,0.1,2024-10-03 21:23:02,0.1,0.06,2
M3_S_4,5,1.0,2024-10-03 21:23:14,1.0,0.06,2
M3_S_4,3,0.3,2024-10-03 21:23:30,0.5,0.06,2
M3_S_4,5,1.0,2024-10-03 21:23:36,1.0,0.06,2
M3_S_4,4,0.5,2024-10-03 21:23:44,0.5,0.06,2
M3_S_4,4,0.5,2024-10-03 21:23:51,0.3,0.06,2
M3_S_4,4,0.5,2024-10-03 21:23:56,0.5,0.06,2
M3_S_4,1,0.0,2024-10-03 21:24:00,0.0,0.06,2
M3_S_4,1,0.0,2024-10-03 21:24:04,0.0,0.06,2
M3_S_4,2,0.1,2024-10-03 21:24:10,0.1,0.06,2
M3_S_4,3,0.3,2024-10-03 21:24:16,0.3,0.06,2
