name,perception,maxforce,timestamp,result,rendering,Sequence
F2_S_2,2,0.1,2024-10-03 16:11:51,0.1,0.06,1
F2_S_2,2,0.1,2024-10-03 16:11:55,0.1,0.06,1
F2_S_2,5,1.0,2024-10-03 16:12:02,0.5,0.06,1
F2_S_2,5,1.0,2024-10-03 16:12:11,1.0,0.06,1
F2_S_2,3,0.3,2024-10-03 16:12:15,0.5,0.06,1
F2_S_2,2,0.1,2024-10-03 16:12:19,0.1,0.06,1
F2_S_2,3,0.3,2024-10-03 16:12:27,0.3,0.06,1
F2_S_2,1,0.0,2024-10-03 16:12:31,0.0,0.06,1
F2_S_2,3,0.3,2024-10-03 16:12:43,0.3,0.06,1
F2_S_2,2,0.1,2024-10-03 16:12:50,0.1,0.06,1
F2_S_2,2,0.1,2024-10-03 16:12:56,0.1,0.06,1
F2_S_2,5,1.0,2024-10-03 16:13:09,1.0,0.06,1
F2_S_2,4,0.5,2024-10-03 16:13:20,1.0,0.06,1
F2_S_2,1,0.0,2024-10-03 16:13:23,0.0,0.06,1
F2_S_2,1,0.0,2024-10-03 16:13:28,0.0,0.06,1
F2_S_2,3,0.3,2024-10-03 16:13:36,1.0,0.06,1
F2_S_2,2,0.1,2024-10-03 16:13:40,0.5,0.06,1
F2_S_2,4,0.5,2024-10-03 16:14:00,1.0,0.06,1
F2_S_2,2,0.1,2024-10-03 16:14:06,0.3,0.06,1
F2_S_2,4,0.5,2024-10-03 16:14:24,0.5,0.06,1
F2_S_2,3,0.3,2024-10-03 16:14:40,0.5,0.06,1
F2_S_2,2,0.1,2024-10-03 16:14:45,0.3,0.06,1
F2_S_2,1,0.0,2024-10-03 16:14:49,0.0,0.06,1
F2_S_2,1,0.0,2024-10-03 16:14:52,0.0,0.06,1
F2_S_2,2,0.1,2024-10-03 16:14:57,0.3,0.06,1
