name,perception,maxforce,timestamp,result,rendering,Sequence
M6_I_4,3,0.3,2024-10-06 20:50:24,0.1,0.06,2
M6_I_4,3,0.3,2024-10-06 20:50:32,0.3,0.06,2
M6_I_4,5,1.0,2024-10-06 20:50:37,1.0,0.06,2
M6_I_4,1,0.0,2024-10-06 20:50:41,0.0,0.06,2
M6_I_4,3,0.3,2024-10-06 20:50:58,1.0,0.06,2
M6_I_4,3,0.3,2024-10-06 20:51:10,0.3,0.06,2
M6_I_4,1,0.0,2024-10-06 20:51:15,0.0,0.06,2
M6_I_4,2,0.1,2024-10-06 20:51:22,0.1,0.06,2
M6_I_4,2,0.1,2024-10-06 20:51:32,0.1,0.06,2
M6_I_4,4,0.5,2024-10-06 20:51:36,0.5,0.06,2
M6_I_4,3,0.3,2024-10-06 20:51:50,0.1,0.06,2
M6_I_4,4,0.5,2024-10-06 20:51:58,0.5,0.06,2
M6_I_4,1,0.0,2024-10-06 20:52:03,0.0,0.06,2
M6_I_4,4,0.5,2024-10-06 20:52:13,0.3,0.06,2
M6_I_4,5,1.0,2024-10-06 20:52:19,1.0,0.06,2
M6_I_4,1,0.0,2024-10-06 20:52:23,0.0,0.06,2
M6_I_4,5,1.0,2024-10-06 20:52:29,1.0,0.06,2
M6_I_4,3,0.3,2024-10-06 20:52:44,0.3,0.06,2
M6_I_4,3,0.3,2024-10-06 20:52:51,0.3,0.06,2
M6_I_4,4,0.5,2024-10-06 20:52:56,0.5,0.06,2
M6_I_4,2,0.1,2024-10-06 20:53:03,1.0,0.06,2
M6_I_4,1,0.0,2024-10-06 20:53:08,0.0,0.06,2
M6_I_4,2,0.1,2024-10-06 20:53:22,0.1,0.06,2
M6_I_4,2,0.1,2024-10-06 20:53:29,0.5,0.06,2
M6_I_4,4,0.5,2024-10-06 20:53:39,0.5,0.06,2
