name,perception,maxforce,timestamp,result,rendering,Sequence
M2_I_3,3,0.3,2024-10-03 15:47:05,0.3,0.06,2
M2_I_3,1,0.0,2024-10-03 15:47:12,0.0,0.06,2
M2_I_3,3,0.3,2024-10-03 15:47:26,0.3,0.06,2
M2_I_3,5,1.0,2024-10-03 15:47:33,1.0,0.06,2
M2_I_3,2,0.1,2024-10-03 15:47:40,0.1,0.06,2
M2_I_3,2,0.1,2024-10-03 15:47:54,0.1,0.06,2
M2_I_3,3,0.3,2024-10-03 15:48:04,0.3,0.06,2
M2_I_3,1,0.0,2024-10-03 15:48:09,0.0,0.06,2
M2_I_3,5,1.0,2024-10-03 15:48:20,1.0,0.06,2
M2_I_3,5,1.0,2024-10-03 15:48:27,1.0,0.06,2
M2_I_3,2,0.1,2024-10-03 15:48:36,0.1,0.06,2
M2_I_3,2,0.1,2024-10-03 15:48:45,0.1,0.06,2
M2_I_3,1,0.0,2024-10-03 15:48:50,0.0,0.06,2
M2_I_3,5,1.0,2024-10-03 15:48:57,1.0,0.06,2
M2_I_3,4,0.5,2024-10-03 15:49:10,0.5,0.06,2
M2_I_3,4,0.5,2024-10-03 15:49:18,0.5,0.06,2
M2_I_3,1,0.0,2024-10-03 15:49:23,0.0,0.06,2
M2_I_3,3,0.3,2024-10-03 15:49:32,0.1,0.06,2
M2_I_3,3,0.3,2024-10-03 15:49:40,0.3,0.06,2
M2_I_3,4,0.5,2024-10-03 15:49:53,0.5,0.06,2
M2_I_3,4,0.5,2024-10-03 15:50:02,0.5,0.06,2
M2_I_3,3,0.3,2024-10-03 15:50:09,0.3,0.06,2
M2_I_3,5,1.0,2024-10-03 15:50:15,1.0,0.06,2
M2_I_3,1,0.0,2024-10-03 15:50:21,0.0,0.06,2
M2_I_3,4,0.5,2024-10-03 15:50:31,0.5,0.06,2
