name,perception,maxforce,timestamp,result,rendering,Sequence
M1_S_2,4,0.5,2024-10-02 20:22:48,0.5,0.06,2
M1_S_2,1,0.0,2024-10-02 20:22:51,0.0,0.06,2
M1_S_2,2,0.1,2024-10-02 20:22:55,0.1,0.06,2
M1_S_2,5,1.0,2024-10-02 20:22:59,1.0,0.06,2
M1_S_2,5,1.0,2024-10-02 20:23:02,1.0,0.06,2
M1_S_2,1,0.0,2024-10-02 20:23:05,0.0,0.06,2
M1_S_2,1,0.0,2024-10-02 20:23:09,0.0,0.06,2
M1_S_2,5,1.0,2024-10-02 20:23:13,1.0,0.06,2
M1_S_2,5,1.0,2024-10-02 20:23:16,1.0,0.06,2
M1_S_2,2,0.1,2024-10-02 20:23:20,0.1,0.06,2
M1_S_2,1,0.0,2024-10-02 20:23:25,0.0,0.06,2
M1_S_2,2,0.1,2024-10-02 20:23:28,0.1,0.06,2
M1_S_2,3,0.3,2024-10-02 20:23:36,0.5,0.06,2
M1_S_2,5,1.0,2024-10-02 20:23:48,1.0,0.06,2
M1_S_2,3,0.3,2024-10-02 20:23:52,0.3,0.06,2
M1_S_2,3,0.3,2024-10-02 20:24:00,0.5,0.06,2
M1_S_2,3,0.3,2024-10-02 20:24:05,0.3,0.06,2
M1_S_2,4,0.5,2024-10-02 20:24:15,0.5,0.06,2
M1_S_2,3,0.3,2024-10-02 20:24:21,0.3,0.06,2
M1_S_2,2,0.1,2024-10-02 20:24:26,0.1,0.06,2
M1_S_2,3,0.3,2024-10-02 20:24:46,0.5,0.06,2
M1_S_2,3,0.3,2024-10-02 20:24:51,0.3,0.06,2
M1_S_2,2,0.1,2024-10-02 20:24:56,0.1,0.06,2
M1_S_2,1,0.0,2024-10-02 20:25:00,0.0,0.06,2
M1_S_2,3,0.3,2024-10-02 20:25:16,0.3,0.06,2
