name,perception,maxforce,timestamp,result,rendering,Sequence
M2_I_2,3,0.3,2024-10-03 15:39:42,0.3,0.06,2
M2_I_2,5,1.0,2024-10-03 15:39:49,1.0,0.06,2
M2_I_2,4,0.5,2024-10-03 15:39:58,0.3,0.06,2
M2_I_2,1,0.0,2024-10-03 15:40:05,0.0,0.06,2
M2_I_2,5,1.0,2024-10-03 15:40:10,1.0,0.06,2
M2_I_2,2,0.1,2024-10-03 15:40:16,0.1,0.06,2
M2_I_2,3,0.3,2024-10-03 15:40:23,0.1,0.06,2
M2_I_2,4,0.5,2024-10-03 15:40:32,0.5,0.06,2
M2_I_2,1,0.0,2024-10-03 15:40:37,0.0,0.06,2
M2_I_2,4,0.5,2024-10-03 15:40:44,0.5,0.06,2
M2_I_2,5,1.0,2024-10-03 15:40:50,1.0,0.06,2
M2_I_2,4,0.5,2024-10-03 15:40:58,0.5,0.06,2
M2_I_2,2,0.1,2024-10-03 15:41:09,0.1,0.06,2
M2_I_2,4,0.5,2024-10-03 15:41:23,0.5,0.06,2
M2_I_2,5,1.0,2024-10-03 15:41:32,1.0,0.06,2
M2_I_2,1,0.0,2024-10-03 15:41:40,0.0,0.06,2
M2_I_2,3,0.3,2024-10-03 15:41:53,0.3,0.06,2
M2_I_2,2,0.1,2024-10-03 15:42:01,0.1,0.06,2
M2_I_2,3,0.3,2024-10-03 15:42:21,0.1,0.06,2
M2_I_2,5,1.0,2024-10-03 15:42:30,1.0,0.06,2
M2_I_2,3,0.3,2024-10-03 15:42:39,0.3,0.06,2
M2_I_2,4,0.5,2024-10-03 15:42:48,0.5,0.06,2
M2_I_2,2,0.1,2024-10-03 15:42:58,0.3,0.06,2
M2_I_2,1,0.0,2024-10-03 15:43:04,0.0,0.06,2
M2_I_2,1,0.0,2024-10-03 15:43:09,0.0,0.06,2
