name,perception,maxforce,timestamp,result,rendering,Sequence
F3_I_2,2,0.1,2024-10-06 17:18:21,0.3,0.06,2
F3_I_2,4,0.5,2024-10-06 17:18:31,0.5,0.06,2
F3_I_2,1,0.0,2024-10-06 17:18:34,0.0,0.06,2
F3_I_2,1,0.0,2024-10-06 17:18:39,0.0,0.06,2
F3_I_2,5,1.0,2024-10-06 17:18:44,1.0,0.06,2
F3_I_2,3,0.3,2024-10-06 17:18:56,0.5,0.06,2
F3_I_2,3,0.3,2024-10-06 17:19:01,0.5,0.06,2
F3_I_2,2,0.1,2024-10-06 17:19:05,0.1,0.06,2
F3_I_2,5,1.0,2024-10-06 17:19:19,1.0,0.06,2
F3_I_2,1,0.0,2024-10-06 17:19:23,0.0,0.06,2
F3_I_2,3,0.3,2024-10-06 17:19:36,0.3,0.06,2
F3_I_2,4,0.5,2024-10-06 17:19:50,1.0,0.06,2
F3_I_2,1,0.0,2024-10-06 17:19:54,0.0,0.06,2
F3_I_2,3,0.3,2024-10-06 17:20:13,0.5,0.06,2
F3_I_2,3,0.3,2024-10-06 17:20:22,0.3,0.06,2
F3_I_2,2,0.1,2024-10-06 17:20:26,0.1,0.06,2
F3_I_2,4,0.5,2024-10-06 17:20:46,0.5,0.06,2
F3_I_2,5,1.0,2024-10-06 17:20:54,1.0,0.06,2
F3_I_2,2,0.1,2024-10-06 17:20:58,0.1,0.06,2
F3_I_2,3,0.3,2024-10-06 17:21:05,0.3,0.06,2
F3_I_2,2,0.1,2024-10-06 17:21:10,0.1,0.06,2
F3_I_2,2,0.1,2024-10-06 17:21:15,0.1,0.06,2
F3_I_2,3,0.3,2024-10-06 17:21:22,0.3,0.06,2
F3_I_2,5,1.0,2024-10-06 17:21:36,1.0,0.06,2
F3_I_2,1,0.0,2024-10-06 17:21:40,0.0,0.06,2
