name,perception,maxforce,timestamp,result,rendering
M7_S_3,3,0.3,2024-10-07 11:27:58,0.3,0.06
M7_S_3,3,0.3,2024-10-07 11:28:04,0.3,0.06
M7_S_3,5,1.0,2024-10-07 11:28:09,1.0,0.06
M7_S_3,1,0.0,2024-10-07 11:28:12,0.0,0.06
M7_S_3,4,0.5,2024-10-07 11:28:17,0.5,0.06
M7_S_3,4,0.5,2024-10-07 11:28:24,0.5,0.06
M7_S_3,5,1.0,2024-10-07 11:28:37,1.0,0.06
M7_S_3,5,1.0,2024-10-07 11:28:39,1.0,0.06
M7_S_3,2,0.1,2024-10-07 11:28:44,0.1,0.06
M7_S_3,4,0.5,2024-10-07 11:28:53,0.5,0.06
M7_S_3,3,0.3,2024-10-07 11:28:59,0.3,0.06
M7_S_3,2,0.1,2024-10-07 11:29:03,0.1,0.06
M7_S_3,1,0.0,2024-10-07 11:29:08,0.0,0.06
M7_S_3,5,1.0,2024-10-07 11:29:14,1.0,0.06
M7_S_3,1,0.0,2024-10-07 11:29:17,0.0,0.06
M7_S_3,1,0.0,2024-10-07 11:29:22,0.1,0.06
M7_S_3,3,0.3,2024-10-07 11:29:29,0.3,0.06
M7_S_3,5,1.0,2024-10-07 11:29:35,1.0,0.06
M7_S_3,5,1.0,2024-10-07 11:29:43,0.5,0.06
M7_S_3,1,0.0,2024-10-07 11:29:46,0.0,0.06
M7_S_3,5,1.0,2024-10-07 11:29:55,0.5,0.06
M7_S_3,1,0.0,2024-10-07 11:30:00,0.0,0.06
M7_S_3,4,0.5,2024-10-07 11:30:07,0.3,0.06
M7_S_3,3,0.3,2024-10-07 11:30:15,0.1,0.06
M7_S_3,3,0.3,2024-10-07 11:30:22,0.1,0.06
