name,perception,maxforce,timestamp,result,rendering,Sequence
M6_I_3,2,0.1,2024-10-06 20:46:36,0.3,0.06,2
M6_I_3,3,0.3,2024-10-06 20:46:43,1.0,0.06,2
M6_I_3,1,0.0,2024-10-06 20:46:48,0.0,0.06,2
M6_I_3,4,0.5,2024-10-06 20:46:55,0.5,0.06,2
M6_I_3,4,0.5,2024-10-06 20:47:04,0.5,0.06,2
M6_I_3,2,0.1,2024-10-06 20:47:16,0.3,0.06,2
M6_I_3,4,0.5,2024-10-06 20:47:25,0.5,0.06,2
M6_I_3,5,1.0,2024-10-06 20:47:30,1.0,0.06,2
M6_I_3,3,0.3,2024-10-06 20:47:42,0.1,0.06,2
M6_I_3,2,0.1,2024-10-06 20:47:49,0.1,0.06,2
M6_I_3,4,0.5,2024-10-06 20:47:55,0.5,0.06,2
M6_I_3,2,0.1,2024-10-06 20:48:08,0.1,0.06,2
M6_I_3,1,0.0,2024-10-06 20:48:13,0.0,0.06,2
M6_I_3,3,0.3,2024-10-06 20:48:17,0.1,0.06,2
M6_I_3,1,0.0,2024-10-06 20:48:23,0.0,0.06,2
M6_I_3,5,1.0,2024-10-06 20:48:27,1.0,0.06,2
M6_I_3,1,0.0,2024-10-06 20:48:32,0.0,0.06,2
M6_I_3,4,0.5,2024-10-06 20:48:40,0.3,0.06,2
M6_I_3,1,0.0,2024-10-06 20:48:45,0.0,0.06,2
M6_I_3,5,1.0,2024-10-06 20:48:59,1.0,0.06,2
M6_I_3,2,0.1,2024-10-06 20:49:06,0.5,0.06,2
M6_I_3,2,0.1,2024-10-06 20:49:15,0.1,0.06,2
M6_I_3,5,1.0,2024-10-06 20:49:20,1.0,0.06,2
M6_I_3,3,0.3,2024-10-06 20:49:33,0.3,0.06,2
M6_I_3,2,0.1,2024-10-06 20:49:42,0.3,0.06,2
