name,perception,maxforce,timestamp,result,rendering,Sequence
F3_S_1,4,0.5,2024-10-06 16:38:45,1.0,0.06,1
F3_S_1,4,0.5,2024-10-06 16:39:21,0.3,0.06,1
F3_S_1,2,0.1,2024-10-06 16:40:36,1.0,0.06,1
F3_S_1,2,0.1,2024-10-06 16:40:49,0.1,0.06,1
F3_S_1,1,0.0,2024-10-06 16:40:56,0.0,0.06,1
F3_S_1,1,0.0,2024-10-06 16:41:02,0.0,0.06,1
F3_S_1,5,1.0,2024-10-06 16:41:31,0.5,0.06,1
F3_S_1,3,0.3,2024-10-06 16:41:44,0.3,0.06,1
F3_S_1,5,1.0,2024-10-06 16:41:58,0.5,0.06,1
F3_S_1,5,1.0,2024-10-06 16:42:26,0.5,0.06,1
F3_S_1,2,0.1,2024-10-06 16:42:41,0.1,0.06,1
F3_S_1,4,0.5,2024-10-06 16:43:33,0.3,0.06,1
F3_S_1,2,0.1,2024-10-06 16:43:41,0.1,0.06,1
F3_S_1,2,0.1,2024-10-06 16:43:54,0.1,0.06,1
F3_S_1,1,0.0,2024-10-06 16:43:58,0.0,0.06,1
F3_S_1,3,0.3,2024-10-06 16:44:27,0.5,0.06,1
F3_S_1,3,0.3,2024-10-06 16:44:42,0.3,0.06,1
F3_S_1,5,1.0,2024-10-06 16:44:53,1.0,0.06,1
F3_S_1,1,0.0,2024-10-06 16:44:57,0.0,0.06,1
F3_S_1,5,1.0,2024-10-06 16:45:10,1.0,0.06,1
F3_S_1,4,0.5,2024-10-06 16:45:31,0.5,0.06,1
F3_S_1,3,0.3,2024-10-06 16:46:19,1.0,0.06,1
F3_S_1,2,0.1,2024-10-06 16:46:29,0.1,0.06,1
F3_S_1,1,0.0,2024-10-06 16:46:34,0.0,0.06,1
F3_S_1,4,0.5,2024-10-06 16:47:09,0.3,0.06,1
