name,perception,maxforce,timestamp,result,rendering
M7_S_2,3,0.3,2024-10-07 11:25:24,0.3,0.06
M7_S_2,1,0.0,2024-10-07 11:25:29,0.0,0.06
M7_S_2,5,1.0,2024-10-07 11:25:34,1.0,0.06
M7_S_2,1,0.0,2024-10-07 11:25:38,0.0,0.06
M7_S_2,4,0.5,2024-10-07 11:25:45,0.5,0.06
M7_S_2,2,0.1,2024-10-07 11:25:50,0.1,0.06
M7_S_2,2,0.1,2024-10-07 11:25:54,0.1,0.06
M7_S_2,3,0.3,2024-10-07 11:25:59,0.3,0.06
M7_S_2,4,0.5,2024-10-07 11:26:06,0.3,0.06
M7_S_2,4,0.5,2024-10-07 11:26:12,0.5,0.06
M7_S_2,4,0.5,2024-10-07 11:26:16,0.5,0.06
M7_S_2,4,0.5,2024-10-07 11:26:22,0.5,0.06
M7_S_2,1,0.0,2024-10-07 11:26:26,0.0,0.06
M7_S_2,4,0.5,2024-10-07 11:26:32,0.5,0.06
M7_S_2,2,0.1,2024-10-07 11:26:37,0.1,0.06
M7_S_2,5,1.0,2024-10-07 11:26:43,1.0,0.06
M7_S_2,5,1.0,2024-10-07 11:26:48,1.0,0.06
M7_S_2,1,0.0,2024-10-07 11:26:52,0.0,0.06
M7_S_2,1,0.0,2024-10-07 11:26:56,0.0,0.06
M7_S_2,2,0.1,2024-10-07 11:27:02,0.1,0.06
M7_S_2,3,0.3,2024-10-07 11:27:07,0.3,0.06
M7_S_2,3,0.3,2024-10-07 11:27:16,0.3,0.06
M7_S_2,5,1.0,2024-10-07 11:27:22,1.0,0.06
M7_S_2,5,1.0,2024-10-07 11:27:27,1.0,0.06
M7_S_2,2,0.1,2024-10-07 11:27:32,0.1,0.06
