name,perception,maxforce,timestamp,result,rendering,Sequence
M5_S_3,5,1.0,2024-10-05 21:37:38,1.0,0.06,1
M5_S_3,3,0.3,2024-10-05 21:37:48,0.3,0.06,1
M5_S_3,1,0.0,2024-10-05 21:37:51,0.0,0.06,1
M5_S_3,4,0.5,2024-10-05 21:37:55,0.5,0.06,1
M5_S_3,2,0.1,2024-10-05 21:37:59,0.1,0.06,1
M5_S_3,5,1.0,2024-10-05 21:38:03,1.0,0.06,1
M5_S_3,3,0.3,2024-10-05 21:38:09,0.3,0.06,1
M5_S_3,3,0.3,2024-10-05 21:38:25,0.3,0.06,1
M5_S_3,5,1.0,2024-10-05 21:38:32,1.0,0.06,1
M5_S_3,4,0.5,2024-10-05 21:38:40,0.5,0.06,1
M5_S_3,5,1.0,2024-10-05 21:38:47,1.0,0.06,1
M5_S_3,2,0.1,2024-10-05 21:38:50,0.1,0.06,1
M5_S_3,5,1.0,2024-10-05 21:38:58,1.0,0.06,1
M5_S_3,3,0.3,2024-10-05 21:39:11,0.1,0.06,1
M5_S_3,3,0.3,2024-10-05 21:39:18,0.3,0.06,1
M5_S_3,3,0.3,2024-10-05 21:39:45,0.1,0.06,1
M5_S_3,1,0.0,2024-10-05 21:39:49,0.0,0.06,1
M5_S_3,2,0.1,2024-10-05 21:40:00,0.1,0.06,1
M5_S_3,3,0.3,2024-10-05 21:40:06,0.3,0.06,1
M5_S_3,1,0.0,2024-10-05 21:40:11,0.0,0.06,1
M5_S_3,4,0.5,2024-10-05 21:40:17,0.5,0.06,1
M5_S_3,4,0.5,2024-10-05 21:40:22,0.5,0.06,1
M5_S_3,4,0.5,2024-10-05 21:40:26,0.5,0.06,1
M5_S_3,1,0.0,2024-10-05 21:40:30,0.0,0.06,1
M5_S_3,1,0.0,2024-10-05 21:40:33,0.0,0.06,1
