name,perception,maxforce,timestamp,result,rendering
M7_I_3,2,0.1,2024-10-07 11:07:59,0.3,0.06
M7_I_3,1,0.0,2024-10-07 11:08:05,0.0,0.06
M7_I_3,2,0.1,2024-10-07 11:08:10,0.1,0.06
M7_I_3,2,0.1,2024-10-07 11:08:16,0.1,0.06
M7_I_3,3,0.3,2024-10-07 11:08:23,0.3,0.06
M7_I_3,3,0.3,2024-10-07 11:08:29,0.3,0.06
M7_I_3,1,0.0,2024-10-07 11:08:33,0.0,0.06
M7_I_3,1,0.0,2024-10-07 11:08:36,0.0,0.06
M7_I_3,2,0.1,2024-10-07 11:08:41,0.1,0.06
M7_I_3,3,0.3,2024-10-07 11:08:48,0.1,0.06
M7_I_3,5,1.0,2024-10-07 11:08:51,1.0,0.06
M7_I_3,5,1.0,2024-10-07 11:08:55,1.0,0.06
M7_I_3,3,0.3,2024-10-07 11:09:00,0.3,0.06
M7_I_3,5,1.0,2024-10-07 11:09:07,1.0,0.06
M7_I_3,4,0.5,2024-10-07 11:09:11,0.5,0.06
M7_I_3,4,0.5,2024-10-07 11:09:16,0.5,0.06
M7_I_3,3,0.3,2024-10-07 11:09:21,0.3,0.06
M7_I_3,4,0.5,2024-10-07 11:09:27,0.5,0.06
M7_I_3,1,0.0,2024-10-07 11:09:31,0.0,0.06
M7_I_3,2,0.1,2024-10-07 11:09:36,0.1,0.06
M7_I_3,5,1.0,2024-10-07 11:09:40,1.0,0.06
M7_I_3,5,1.0,2024-10-07 11:09:46,1.0,0.06
M7_I_3,4,0.5,2024-10-07 11:09:52,0.5,0.06
M7_I_3,4,0.5,2024-10-07 11:09:58,0.5,0.06
M7_I_3,1,0.0,2024-10-07 11:10:01,0.0,0.06
