name,perception,maxforce,timestamp,result,rendering,Sequence
M6_S_1,3,0.3,2024-10-06 20:06:09,0.3,0.06,1
M6_S_1,2,0.1,2024-10-06 20:06:17,0.5,0.06,1
M6_S_1,3,0.3,2024-10-06 20:06:25,0.3,0.06,1
M6_S_1,1,0.0,2024-10-06 20:06:37,1.0,0.06,1
M6_S_1,4,0.5,2024-10-06 20:06:51,0.1,0.06,1
M6_S_1,4,0.5,2024-10-06 20:07:13,0.3,0.06,1
M6_S_1,5,1.0,2024-10-06 20:07:21,1.0,0.06,1
M6_S_1,5,1.0,2024-10-06 20:07:28,0.5,0.06,1
M6_S_1,4,0.5,2024-10-06 20:07:50,1.0,0.06,1
M6_S_1,1,0.0,2024-10-06 20:07:58,0.0,0.06,1
M6_S_1,2,0.1,2024-10-06 20:08:03,0.1,0.06,1
M6_S_1,3,0.3,2024-10-06 20:08:09,0.1,0.06,1
M6_S_1,3,0.3,2024-10-06 20:08:20,0.1,0.06,1
M6_S_1,2,0.1,2024-10-06 20:08:30,0.5,0.06,1
M6_S_1,1,0.0,2024-10-06 20:08:39,0.0,0.06,1
M6_S_1,2,0.1,2024-10-06 20:08:46,0.0,0.06,1
M6_S_1,2,0.1,2024-10-06 20:11:20,1.0,0.06,1
M6_S_1,3,0.3,2024-10-06 20:11:31,0.1,0.06,1
M6_S_1,4,0.5,2024-10-06 20:12:17,1.0,0.06,1
M6_S_1,5,1.0,2024-10-06 20:12:29,0.3,0.06,1
M6_S_1,1,0.0,2024-10-06 20:12:38,0.0,0.06,1
M6_S_1,4,0.5,2024-10-06 20:12:51,0.3,0.06,1
M6_S_1,1,0.0,2024-10-06 20:12:58,0.0,0.06,1
M6_S_1,4,0.5,2024-10-06 20:13:08,0.5,0.06,1
M6_S_1,5,1.0,2024-10-06 20:13:20,0.5,0.06,1
