name,perception,maxforce,timestamp,result,rendering,Sequence
F2_I_3,2,0.1,2024-10-03 16:33:56,0.1,0.06,2
F2_I_3,2,0.1,2024-10-03 16:34:03,0.1,0.06,2
F2_I_3,5,1.0,2024-10-03 16:34:08,1.0,0.06,2
F2_I_3,1,0.0,2024-10-03 16:34:11,0.0,0.06,2
F2_I_3,3,0.3,2024-10-03 16:34:17,0.3,0.06,2
F2_I_3,2,0.1,2024-10-03 16:34:24,0.1,0.06,2
F2_I_3,3,0.3,2024-10-03 16:34:30,0.3,0.06,2
F2_I_3,4,0.5,2024-10-03 16:34:37,0.5,0.06,2
F2_I_3,4,0.5,2024-10-03 16:34:42,0.3,0.06,2
F2_I_3,1,0.0,2024-10-03 16:34:46,0.0,0.06,2
F2_I_3,5,1.0,2024-10-03 16:34:51,0.5,0.06,2
F2_I_3,1,0.0,2024-10-03 16:34:54,0.0,0.06,2
F2_I_3,1,0.0,2024-10-03 16:34:57,0.0,0.06,2
F2_I_3,5,1.0,2024-10-03 16:35:02,1.0,0.06,2
F2_I_3,4,0.5,2024-10-03 16:35:09,0.3,0.06,2
F2_I_3,5,1.0,2024-10-03 16:35:14,1.0,0.06,2
F2_I_3,4,0.5,2024-10-03 16:35:22,0.5,0.06,2
F2_I_3,4,0.5,2024-10-03 16:35:28,0.5,0.06,2
F2_I_3,5,1.0,2024-10-03 16:35:35,1.0,0.06,2
F2_I_3,1,0.0,2024-10-03 16:35:38,0.0,0.06,2
F2_I_3,5,1.0,2024-10-03 16:35:44,1.0,0.06,2
F2_I_3,4,0.5,2024-10-03 16:35:50,0.5,0.06,2
F2_I_3,3,0.3,2024-10-03 16:35:58,0.1,0.06,2
F2_I_3,2,0.1,2024-10-03 16:36:04,0.1,0.06,2
F2_I_3,3,0.3,2024-10-03 16:36:11,0.3,0.06,2
