name,perception,maxforce,timestamp,result,rendering,Sequence
M1_I_3,2,0.1,2024-10-02 20:11:13,0.1,0.06,1
M1_I_3,4,0.5,2024-10-02 20:11:22,0.3,0.06,1
M1_I_3,4,0.5,2024-10-02 20:11:27,0.3,0.06,1
M1_I_3,3,0.3,2024-10-02 20:11:33,0.1,0.06,1
M1_I_3,5,1.0,2024-10-02 20:11:38,1.0,0.06,1
M1_I_3,4,0.5,2024-10-02 20:11:44,0.3,0.06,1
M1_I_3,2,0.1,2024-10-02 20:11:54,0.1,0.06,1
M1_I_3,4,0.5,2024-10-02 20:12:03,0.5,0.06,1
M1_I_3,3,0.3,2024-10-02 20:12:08,0.3,0.06,1
M1_I_3,1,0.0,2024-10-02 20:12:11,0.0,0.06,1
M1_I_3,2,0.1,2024-10-02 20:12:15,0.1,0.06,1
M1_I_3,4,0.5,2024-10-02 20:12:21,0.5,0.06,1
M1_I_3,1,0.0,2024-10-02 20:12:24,0.0,0.06,1
M1_I_3,4,0.5,2024-10-02 20:12:30,0.5,0.06,1
M1_I_3,5,1.0,2024-10-02 20:12:34,1.0,0.06,1
M1_I_3,5,1.0,2024-10-02 20:12:38,1.0,0.06,1
M1_I_3,1,0.0,2024-10-02 20:12:42,0.0,0.06,1
M1_I_3,4,0.5,2024-10-02 20:12:51,0.5,0.06,1
M1_I_3,1,0.0,2024-10-02 20:12:54,0.0,0.06,1
M1_I_3,1,0.0,2024-10-02 20:12:57,0.0,0.06,1
M1_I_3,4,0.5,2024-10-02 20:13:04,0.5,0.06,1
M1_I_3,2,0.1,2024-10-02 20:13:11,0.1,0.06,1
M1_I_3,5,1.0,2024-10-02 20:13:15,1.0,0.06,1
M1_I_3,3,0.3,2024-10-02 20:13:21,0.3,0.06,1
M1_I_3,5,1.0,2024-10-02 20:13:25,1.0,0.06,1
