name,perception,maxforce,timestamp,result,rendering
M7_S_1,5,1.0,2024-10-07 11:19:37,1.0,0.06
M7_S_1,3,0.3,2024-10-07 11:19:42,0.3,0.06
M7_S_1,4,0.5,2024-10-07 11:19:46,0.5,0.06
M7_S_1,5,1.0,2024-10-07 11:19:49,1.0,0.06
M7_S_1,1,0.0,2024-10-07 11:19:52,0.0,0.06
M7_S_1,5,1.0,2024-10-07 11:19:56,1.0,0.06
M7_S_1,2,0.1,2024-10-07 11:19:59,0.1,0.06
M7_S_1,2,0.1,2024-10-07 11:20:03,0.1,0.06
M7_S_1,3,0.3,2024-10-07 11:20:07,0.3,0.06
M7_S_1,4,0.5,2024-10-07 11:20:11,0.5,0.06
M7_S_1,4,0.5,2024-10-07 11:20:15,0.5,0.06
M7_S_1,4,0.5,2024-10-07 11:20:23,0.5,0.06
M7_S_1,3,0.3,2024-10-07 11:20:27,0.3,0.06
M7_S_1,1,0.0,2024-10-07 11:20:30,0.0,0.06
M7_S_1,5,1.0,2024-10-07 11:20:34,1.0,0.06
M7_S_1,4,0.5,2024-10-07 11:20:41,0.3,0.06
M7_S_1,1,0.0,2024-10-07 11:20:45,0.0,0.06
M7_S_1,2,0.1,2024-10-07 11:20:48,0.1,0.06
M7_S_1,5,1.0,2024-10-07 11:20:54,0.5,0.06
M7_S_1,1,0.0,2024-10-07 11:20:58,0.0,0.06
M7_S_1,2,0.1,2024-10-07 11:21:05,0.1,0.06
M7_S_1,5,1.0,2024-10-07 11:21:09,1.0,0.06
M7_S_1,2,0.1,2024-10-07 11:21:14,0.1,0.06
M7_S_1,4,0.5,2024-10-07 11:21:20,0.3,0.06
M7_S_1,1,0.0,2024-10-07 11:21:24,0.0,0.06
