name,perception,maxforce,timestamp,result,rendering,Sequence
M3_S_3,4,0.5,2024-10-03 21:17:08,0.3,0.06,2
M3_S_3,2,0.1,2024-10-03 21:17:14,0.1,0.06,2
M3_S_3,5,1.0,2024-10-03 21:17:27,0.5,0.06,2
M3_S_3,5,1.0,2024-10-03 21:17:37,1.0,0.06,2
M3_S_3,4,0.5,2024-10-03 21:17:44,0.5,0.06,2
M3_S_3,2,0.1,2024-10-03 21:17:58,0.1,0.06,2
M3_S_3,1,0.0,2024-10-03 21:18:05,0.0,0.06,2
M3_S_3,3,0.3,2024-10-03 21:18:23,0.3,0.06,2
M3_S_3,1,0.0,2024-10-03 21:18:27,0.0,0.06,2
M3_S_3,2,0.1,2024-10-03 21:18:38,0.1,0.06,2
M3_S_3,5,1.0,2024-10-03 21:18:46,1.0,0.06,2
M3_S_3,4,0.5,2024-10-03 21:18:54,0.5,0.06,2
M3_S_3,1,0.0,2024-10-03 21:18:58,0.0,0.06,2
M3_S_3,5,1.0,2024-10-03 21:19:05,0.5,0.06,2
M3_S_3,2,0.1,2024-10-03 21:19:12,0.1,0.06,2
M3_S_3,3,0.3,2024-10-03 21:19:27,0.3,0.06,2
M3_S_3,3,0.3,2024-10-03 21:19:34,0.3,0.06,2
M3_S_3,5,1.0,2024-10-03 21:19:42,1.0,0.06,2
M3_S_3,1,0.0,2024-10-03 21:19:45,0.0,0.06,2
M3_S_3,2,0.1,2024-10-03 21:19:50,0.1,0.06,2
M3_S_3,3,0.3,2024-10-03 21:19:57,0.3,0.06,2
M3_S_3,5,1.0,2024-10-03 21:20:03,1.0,0.06,2
M3_S_3,5,1.0,2024-10-03 21:20:09,1.0,0.06,2
M3_S_3,4,0.5,2024-10-03 21:20:17,0.5,0.06,2
M3_S_3,1,0.0,2024-10-03 21:20:21,0.0,0.06,2
