name,perception,maxforce,timestamp,result,rendering,Sequence
F2_S_4,3,0.3,2024-10-03 16:19:08,0.3,0.06,1
F2_S_4,2,0.1,2024-10-03 16:19:15,0.3,0.06,1
F2_S_4,5,1.0,2024-10-03 16:19:20,1.0,0.06,1
F2_S_4,5,1.0,2024-10-03 16:19:25,0.5,0.06,1
F2_S_4,1,0.0,2024-10-03 16:19:28,0.0,0.06,1
F2_S_4,5,1.0,2024-10-03 16:19:34,1.0,0.06,1
F2_S_4,3,0.3,2024-10-03 16:19:40,0.5,0.06,1
F2_S_4,2,0.1,2024-10-03 16:19:45,0.1,0.06,1
F2_S_4,4,0.5,2024-10-03 16:19:52,0.5,0.06,1
F2_S_4,3,0.3,2024-10-03 16:20:00,0.3,0.06,1
F2_S_4,1,0.0,2024-10-03 16:20:05,0.0,0.06,1
F2_S_4,4,0.5,2024-10-03 16:20:13,0.5,0.06,1
F2_S_4,2,0.1,2024-10-03 16:20:18,0.1,0.06,1
F2_S_4,2,0.1,2024-10-03 16:20:24,0.3,0.06,1
F2_S_4,2,0.1,2024-10-03 16:20:29,0.1,0.06,1
F2_S_4,1,0.0,2024-10-03 16:20:32,0.0,0.06,1
F2_S_4,5,1.0,2024-10-03 16:20:41,1.0,0.06,1
F2_S_4,1,0.0,2024-10-03 16:20:46,0.0,0.06,1
F2_S_4,2,0.1,2024-10-03 16:20:51,0.3,0.06,1
F2_S_4,5,1.0,2024-10-03 16:20:56,1.0,0.06,1
F2_S_4,5,1.0,2024-10-03 16:21:03,1.0,0.06,1
F2_S_4,1,0.0,2024-10-03 16:21:07,0.0,0.06,1
F2_S_4,2,0.1,2024-10-03 16:21:16,0.1,0.06,1
F2_S_4,4,0.5,2024-10-03 16:21:23,0.5,0.06,1
F2_S_4,2,0.1,2024-10-03 16:21:27,0.1,0.06,1
