name,perception,maxforce,timestamp,result,rendering,Sequence
M5_S_4,3,0.3,2024-10-05 21:42:10,0.5,0.06,1
M5_S_4,3,0.3,2024-10-05 21:42:17,0.3,0.06,1
M5_S_4,1,0.0,2024-10-05 21:42:20,0.0,0.06,1
M5_S_4,1,0.0,2024-10-05 21:42:23,0.0,0.06,1
M5_S_4,3,0.3,2024-10-05 21:42:33,0.5,0.06,1
M5_S_4,2,0.1,2024-10-05 21:42:36,0.1,0.06,1
M5_S_4,5,1.0,2024-10-05 21:42:40,1.0,0.06,1
M5_S_4,1,0.0,2024-10-05 21:42:44,0.0,0.06,1
M5_S_4,3,0.3,2024-10-05 21:42:48,0.3,0.06,1
M5_S_4,2,0.1,2024-10-05 21:42:52,0.1,0.06,1
M5_S_4,1,0.0,2024-10-05 21:42:55,0.0,0.06,1
M5_S_4,2,0.1,2024-10-05 21:42:59,0.1,0.06,1
M5_S_4,3,0.3,2024-10-05 21:43:16,0.5,0.06,1
M5_S_4,2,0.1,2024-10-05 21:43:24,0.1,0.06,1
M5_S_4,4,0.5,2024-10-05 21:43:31,1.0,0.06,1
M5_S_4,4,0.5,2024-10-05 21:43:36,1.0,0.06,1
M5_S_4,1,0.0,2024-10-05 21:43:39,0.0,0.06,1
M5_S_4,5,1.0,2024-10-05 21:43:44,1.0,0.06,1
M5_S_4,3,0.3,2024-10-05 21:44:05,0.5,0.06,1
M5_S_4,2,0.1,2024-10-05 21:44:09,0.1,0.06,1
M5_S_4,3,0.3,2024-10-05 21:44:16,0.3,0.06,1
M5_S_4,5,1.0,2024-10-05 21:44:21,1.0,0.06,1
M5_S_4,4,0.5,2024-10-05 21:44:25,0.5,0.06,1
M5_S_4,3,0.3,2024-10-05 21:44:32,0.3,0.06,1
M5_S_4,3,0.3,2024-10-05 21:44:49,0.3,0.06,1
