name,perception,maxforce,timestamp,result,rendering,Sequence
F1_I_3,4,0.5,2024-10-03 14:12:29,0.5,0.06,1
F1_I_3,3,0.3,2024-10-03 14:12:36,0.3,0.06,1
F1_I_3,5,1.0,2024-10-03 14:12:42,1.0,0.06,1
F1_I_3,1,0.0,2024-10-03 14:12:46,0.0,0.06,1
F1_I_3,3,0.3,2024-10-03 14:12:53,0.5,0.06,1
F1_I_3,4,0.5,2024-10-03 14:13:03,0.5,0.06,1
F1_I_3,2,0.1,2024-10-03 14:13:10,0.3,0.06,1
F1_I_3,1,0.0,2024-10-03 14:13:14,0.0,0.06,1
F1_I_3,4,0.5,2024-10-03 14:13:23,1.0,0.06,1
F1_I_3,5,1.0,2024-10-03 14:13:28,1.0,0.06,1
F1_I_3,4,0.5,2024-10-03 14:13:34,0.3,0.06,1
F1_I_3,1,0.0,2024-10-03 14:13:38,0.0,0.06,1
F1_I_3,2,0.1,2024-10-03 14:13:43,0.1,0.06,1
F1_I_3,2,0.1,2024-10-03 14:13:48,0.1,0.06,1
F1_I_3,2,0.1,2024-10-03 14:13:56,0.1,0.06,1
F1_I_3,1,0.0,2024-10-03 14:14:01,0.0,0.06,1
F1_I_3,2,0.1,2024-10-03 14:14:11,0.1,0.06,1
F1_I_3,2,0.1,2024-10-03 14:14:27,0.1,0.06,1
F1_I_3,3,0.3,2024-10-03 14:14:32,0.5,0.06,1
F1_I_3,3,0.3,2024-10-03 14:14:36,0.3,0.06,1
F1_I_3,4,0.5,2024-10-03 14:14:44,0.5,0.06,1
F1_I_3,5,1.0,2024-10-03 14:14:50,1.0,0.06,1
F1_I_3,3,0.3,2024-10-03 14:14:56,0.3,0.06,1
F1_I_3,5,1.0,2024-10-03 14:15:02,1.0,0.06,1
F1_I_3,1,0.0,2024-10-03 14:15:06,0.0,0.06,1
