name,perception,maxforce,timestamp,result,rendering,Sequence
M3_I_4,4,0.5,2024-10-03 20:49:39,0.5,0.06,1
M3_I_4,4,0.5,2024-10-03 20:49:48,1.0,0.06,1
M3_I_4,4,0.5,2024-10-03 20:49:59,0.5,0.06,1
M3_I_4,3,0.3,2024-10-03 20:50:05,0.3,0.06,1
M3_I_4,2,0.1,2024-10-03 20:50:12,0.1,0.06,1
M3_I_4,2,0.1,2024-10-03 20:51:37,0.0,0.06,1
M3_I_4,4,0.5,2024-10-03 20:52:00,0.5,0.06,1
M3_I_4,1,0.0,2024-10-03 20:52:20,0.0,0.06,1
M3_I_4,2,0.1,2024-10-03 20:52:33,0.3,0.06,1
M3_I_4,5,1.0,2024-10-03 20:52:39,1.0,0.06,1
M3_I_4,4,0.5,2024-10-03 20:52:59,1.0,0.06,1
M3_I_4,5,1.0,2024-10-03 20:53:06,0.5,0.06,1
M3_I_4,3,0.3,2024-10-03 20:53:47,0.3,0.06,1
M3_I_4,5,1.0,2024-10-03 20:53:53,1.0,0.06,1
M3_I_4,2,0.1,2024-10-03 20:54:02,0.1,0.06,1
M3_I_4,1,0.0,2024-10-03 20:54:09,0.0,0.06,1
M3_I_4,1,0.0,2024-10-03 20:54:21,0.0,0.06,1
M3_I_4,2,0.1,2024-10-03 20:54:32,0.1,0.06,1
M3_I_4,1,0.0,2024-10-03 20:54:37,0.0,0.06,1
M3_I_4,2,0.1,2024-10-03 20:54:45,0.1,0.06,1
M3_I_4,2,0.1,2024-10-03 20:55:00,0.1,0.06,1
M3_I_4,3,0.3,2024-10-03 20:55:07,0.3,0.06,1
M3_I_4,3,0.3,2024-10-03 20:55:28,0.5,0.06,1
M3_I_4,5,1.0,2024-10-03 20:55:37,1.0,0.06,1
M3_I_4,2,0.1,2024-10-03 20:55:45,0.3,0.06,1
