name,perception,maxforce,timestamp,result,rendering
M7_I_1,3,0.3,2024-10-07 11:02:00,0.3,0.06
M7_I_1,2,0.1,2024-10-07 11:02:06,0.1,0.06
M7_I_1,1,0.0,2024-10-07 11:02:10,0.0,0.06
M7_I_1,5,1.0,2024-10-07 11:02:14,1.0,0.06
M7_I_1,4,0.5,2024-10-07 11:02:20,0.3,0.06
M7_I_1,2,0.1,2024-10-07 11:02:24,0.1,0.06
M7_I_1,1,0.0,2024-10-07 11:02:28,0.0,0.06
M7_I_1,5,1.0,2024-10-07 11:02:31,1.0,0.06
M7_I_1,4,0.5,2024-10-07 11:02:38,0.5,0.06
M7_I_1,1,0.0,2024-10-07 11:02:42,0.0,0.06
M7_I_1,3,0.3,2024-10-07 11:02:47,0.5,0.06
M7_I_1,5,1.0,2024-10-07 11:02:51,1.0,0.06
M7_I_1,3,0.3,2024-10-07 11:03:00,0.5,0.06
M7_I_1,4,0.5,2024-10-07 11:03:11,0.5,0.06
M7_I_1,2,0.1,2024-10-07 11:03:16,0.1,0.06
M7_I_1,2,0.1,2024-10-07 11:03:21,0.1,0.06
M7_I_1,3,0.3,2024-10-07 11:03:27,0.3,0.06
M7_I_1,5,1.0,2024-10-07 11:03:32,1.0,0.06
M7_I_1,4,0.5,2024-10-07 11:03:42,0.3,0.06
M7_I_1,2,0.1,2024-10-07 11:03:47,0.1,0.06
M7_I_1,1,0.0,2024-10-07 11:03:51,0.0,0.06
M7_I_1,1,0.0,2024-10-07 11:03:54,0.0,0.06
M7_I_1,4,0.5,2024-10-07 11:04:17,0.3,0.06
M7_I_1,5,1.0,2024-10-07 11:04:27,0.5,0.06
M7_I_1,5,1.0,2024-10-07 11:04:31,1.0,0.06
