name,perception,maxforce,timestamp,result,rendering,Sequence
M1_S_4,5,1.0,2024-10-02 20:29:21,1.0,0.06,2
M1_S_4,4,0.5,2024-10-02 20:29:24,0.5,0.06,2
M1_S_4,1,0.0,2024-10-02 20:29:27,0.0,0.06,2
M1_S_4,5,1.0,2024-10-02 20:29:31,1.0,0.06,2
M1_S_4,4,0.5,2024-10-02 20:29:35,0.5,0.06,2
M1_S_4,3,0.3,2024-10-02 20:29:38,0.3,0.06,2
M1_S_4,3,0.3,2024-10-02 20:29:41,0.3,0.06,2
M1_S_4,3,0.3,2024-10-02 20:29:45,0.5,0.06,2
M1_S_4,5,1.0,2024-10-02 20:29:48,1.0,0.06,2
M1_S_4,1,0.0,2024-10-02 20:29:52,0.0,0.06,2
M1_S_4,2,0.1,2024-10-02 20:29:56,0.1,0.06,2
M1_S_4,2,0.1,2024-10-02 20:29:59,0.1,0.06,2
M1_S_4,4,0.5,2024-10-02 20:30:07,0.5,0.06,2
M1_S_4,3,0.3,2024-10-02 20:30:13,0.3,0.06,2
M1_S_4,5,1.0,2024-10-02 20:30:16,1.0,0.06,2
M1_S_4,2,0.1,2024-10-02 20:30:21,0.1,0.06,2
M1_S_4,1,0.0,2024-10-02 20:30:25,0.0,0.06,2
M1_S_4,3,0.3,2024-10-02 20:30:30,0.3,0.06,2
M1_S_4,1,0.0,2024-10-02 20:30:34,0.0,0.06,2
M1_S_4,5,1.0,2024-10-02 20:30:38,1.0,0.06,2
M1_S_4,3,0.3,2024-10-02 20:30:47,0.3,0.06,2
M1_S_4,2,0.1,2024-10-02 20:30:54,0.1,0.06,2
M1_S_4,4,0.5,2024-10-02 20:31:00,0.5,0.06,2
M1_S_4,2,0.1,2024-10-02 20:31:04,0.1,0.06,2
M1_S_4,1,0.0,2024-10-02 20:31:07,0.0,0.06,2
