name,perception,maxforce,timestamp,result,rendering,Sequence
M1_S_1,2,0.1,2024-10-02 20:19:23,0.1,0.06,2
M1_S_1,4,0.5,2024-10-02 20:19:30,0.5,0.06,2
M1_S_1,3,0.3,2024-10-02 20:19:34,0.3,0.06,2
M1_S_1,5,1.0,2024-10-02 20:19:39,1.0,0.06,2
M1_S_1,5,1.0,2024-10-02 20:19:45,1.0,0.06,2
M1_S_1,1,0.0,2024-10-02 20:19:49,0.0,0.06,2
M1_S_1,4,0.5,2024-10-02 20:19:55,0.5,0.06,2
M1_S_1,3,0.3,2024-10-02 20:20:00,0.3,0.06,2
M1_S_1,1,0.0,2024-10-02 20:20:04,0.0,0.06,2
M1_S_1,2,0.1,2024-10-02 20:20:10,0.1,0.06,2
M1_S_1,1,0.0,2024-10-02 20:20:13,0.0,0.06,2
M1_S_1,1,0.0,2024-10-02 20:20:17,0.0,0.06,2
M1_S_1,2,0.1,2024-10-02 20:20:24,0.1,0.06,2
M1_S_1,3,0.3,2024-10-02 20:20:41,0.5,0.06,2
M1_S_1,3,0.3,2024-10-02 20:20:57,0.3,0.06,2
M1_S_1,4,0.5,2024-10-02 20:21:01,0.5,0.06,2
M1_S_1,5,1.0,2024-10-02 20:21:05,1.0,0.06,2
M1_S_1,5,1.0,2024-10-02 20:21:08,1.0,0.06,2
M1_S_1,2,0.1,2024-10-02 20:21:12,0.1,0.06,2
M1_S_1,5,1.0,2024-10-02 20:21:15,1.0,0.06,2
M1_S_1,4,0.5,2024-10-02 20:21:20,0.5,0.06,2
M1_S_1,3,0.3,2024-10-02 20:21:24,0.3,0.06,2
M1_S_1,1,0.0,2024-10-02 20:21:28,0.0,0.06,2
M1_S_1,2,0.1,2024-10-02 20:21:32,0.1,0.06,2
M1_S_1,3,0.3,2024-10-02 20:21:35,0.3,0.06,2
