name,perception,maxforce,timestamp,result,rendering,Sequence
F1_I_2,5,1.0,2024-10-03 14:09:04,1.0,0.06,1
F1_I_2,3,0.3,2024-10-03 14:09:13,0.1,0.06,1
F1_I_2,3,0.3,2024-10-03 14:09:19,0.3,0.06,1
F1_I_2,4,0.5,2024-10-03 14:09:24,0.5,0.06,1
F1_I_2,4,0.5,2024-10-03 14:09:30,0.5,0.06,1
F1_I_2,5,1.0,2024-10-03 14:09:35,1.0,0.06,1
F1_I_2,2,0.1,2024-10-03 14:09:42,0.3,0.06,1
F1_I_2,5,1.0,2024-10-03 14:09:49,1.0,0.06,1
F1_I_2,4,0.5,2024-10-03 14:09:54,0.5,0.06,1
F1_I_2,2,0.1,2024-10-03 14:10:00,0.1,0.06,1
F1_I_2,1,0.0,2024-10-03 14:10:04,0.0,0.06,1
F1_I_2,1,0.0,2024-10-03 14:10:08,0.0,0.06,1
F1_I_2,4,0.5,2024-10-03 14:10:15,0.5,0.06,1
F1_I_2,5,1.0,2024-10-03 14:10:21,1.0,0.06,1
F1_I_2,2,0.1,2024-10-03 14:10:29,0.1,0.06,1
F1_I_2,5,1.0,2024-10-03 14:10:36,1.0,0.06,1
F1_I_2,3,0.3,2024-10-03 14:10:41,0.3,0.06,1
F1_I_2,1,0.0,2024-10-03 14:10:45,0.0,0.06,1
F1_I_2,3,0.3,2024-10-03 14:10:49,0.3,0.06,1
F1_I_2,3,0.3,2024-10-03 14:10:58,0.5,0.06,1
F1_I_2,3,0.3,2024-10-03 14:11:09,0.3,0.06,1
F1_I_2,2,0.1,2024-10-03 14:11:14,0.1,0.06,1
F1_I_2,2,0.1,2024-10-03 14:11:19,0.1,0.06,1
F1_I_2,1,0.0,2024-10-03 14:11:24,0.0,0.06,1
F1_I_2,1,0.0,2024-10-03 14:11:29,0.0,0.06,1
