name,perception,maxforce,timestamp,result,rendering,Sequence
M2_S_3,1,0.0,2024-10-03 15:16:35,0.0,0.06,1
M2_S_3,1,0.0,2024-10-03 15:16:41,0.0,0.06,1
M2_S_3,5,1.0,2024-10-03 15:16:47,1.0,0.06,1
M2_S_3,4,0.5,2024-10-03 15:16:52,0.5,0.06,1
M2_S_3,3,0.3,2024-10-03 15:17:14,0.1,0.06,1
M2_S_3,1,0.0,2024-10-03 15:17:20,0.0,0.06,1
M2_S_3,3,0.3,2024-10-03 15:17:40,0.1,0.06,1
M2_S_3,3,0.3,2024-10-03 15:17:47,0.3,0.06,1
M2_S_3,3,0.3,2024-10-03 15:17:56,0.3,0.06,1
M2_S_3,4,0.5,2024-10-03 15:18:04,0.5,0.06,1
M2_S_3,1,0.0,2024-10-03 15:18:09,0.0,0.06,1
M2_S_3,2,0.1,2024-10-03 15:18:17,0.1,0.06,1
M2_S_3,3,0.3,2024-10-03 15:18:25,0.5,0.06,1
M2_S_3,5,1.0,2024-10-03 15:18:31,1.0,0.06,1
M2_S_3,4,0.5,2024-10-03 15:18:38,0.5,0.06,1
M2_S_3,3,0.3,2024-10-03 15:18:45,0.5,0.06,1
M2_S_3,2,0.1,2024-10-03 15:18:51,0.1,0.06,1
M2_S_3,1,0.0,2024-10-03 15:18:55,0.0,0.06,1
M2_S_3,2,0.1,2024-10-03 15:19:08,0.3,0.06,1
M2_S_3,3,0.3,2024-10-03 15:19:23,0.3,0.06,1
M2_S_3,3,0.3,2024-10-03 15:19:31,0.3,0.06,1
M2_S_3,5,1.0,2024-10-03 15:19:38,1.0,0.06,1
M2_S_3,5,1.0,2024-10-03 15:19:46,1.0,0.06,1
M2_S_3,5,1.0,2024-10-03 15:19:53,1.0,0.06,1
M2_S_3,3,0.3,2024-10-03 15:20:06,0.1,0.06,1
