name,perception,maxforce,timestamp,result,rendering,Sequence
M1_I_4,3,0.3,2024-10-02 20:13:54,0.3,0.06,1
M1_I_4,4,0.5,2024-10-02 20:14:01,0.5,0.06,1
M1_I_4,1,0.0,2024-10-02 20:14:03,0.0,0.06,1
M1_I_4,1,0.0,2024-10-02 20:14:06,0.0,0.06,1
M1_I_4,4,0.5,2024-10-02 20:14:13,0.3,0.06,1
M1_I_4,3,0.3,2024-10-02 20:14:20,0.3,0.06,1
M1_I_4,2,0.1,2024-10-02 20:14:29,0.1,0.06,1
M1_I_4,5,1.0,2024-10-02 20:14:32,1.0,0.06,1
M1_I_4,1,0.0,2024-10-02 20:14:36,0.0,0.06,1
M1_I_4,5,1.0,2024-10-02 20:14:40,0.5,0.06,1
M1_I_4,3,0.3,2024-10-02 20:14:50,0.1,0.06,1
M1_I_4,4,0.5,2024-10-02 20:14:57,0.5,0.06,1
M1_I_4,5,1.0,2024-10-02 20:15:01,0.5,0.06,1
M1_I_4,3,0.3,2024-10-02 20:15:14,0.1,0.06,1
M1_I_4,5,1.0,2024-10-02 20:15:24,1.0,0.06,1
M1_I_4,2,0.1,2024-10-02 20:15:31,0.1,0.06,1
M1_I_4,5,1.0,2024-10-02 20:15:35,1.0,0.06,1
M1_I_4,1,0.0,2024-10-02 20:15:39,0.0,0.06,1
M1_I_4,1,0.0,2024-10-02 20:15:46,0.0,0.06,1
M1_I_4,3,0.3,2024-10-02 20:15:53,0.1,0.06,1
M1_I_4,4,0.5,2024-10-02 20:16:00,0.5,0.06,1
M1_I_4,3,0.3,2024-10-02 20:16:13,0.3,0.06,1
M1_I_4,5,1.0,2024-10-02 20:16:17,1.0,0.06,1
M1_I_4,3,0.3,2024-10-02 20:16:24,0.3,0.06,1
M1_I_4,5,1.0,2024-10-02 20:16:33,1.0,0.06,1
