name,perception,maxforce,timestamp,result,rendering,Sequence
M3_I_3,3,0.3,2024-10-03 20:43:16,1.0,0.06,1
M3_I_3,1,0.0,2024-10-03 20:43:25,0.0,0.06,1
M3_I_3,4,0.5,2024-10-03 20:43:34,0.5,0.06,1
M3_I_3,4,0.5,2024-10-03 20:43:50,0.3,0.06,1
M3_I_3,5,1.0,2024-10-03 20:43:55,1.0,0.06,1
M3_I_3,1,0.0,2024-10-03 20:44:06,0.0,0.06,1
M3_I_3,3,0.3,2024-10-03 20:44:12,0.3,0.06,1
M3_I_3,1,0.0,2024-10-03 20:44:21,0.0,0.06,1
M3_I_3,3,0.3,2024-10-03 20:44:30,0.3,0.06,1
M3_I_3,3,0.3,2024-10-03 20:44:39,0.1,0.06,1
M3_I_3,4,0.5,2024-10-03 20:44:46,0.5,0.06,1
M3_I_3,1,0.0,2024-10-03 20:44:55,0.0,0.06,1
M3_I_3,2,0.1,2024-10-03 20:45:01,0.1,0.06,1
M3_I_3,4,0.5,2024-10-03 20:45:36,0.5,0.06,1
M3_I_3,2,0.1,2024-10-03 20:45:46,0.1,0.06,1
M3_I_3,5,1.0,2024-10-03 20:45:55,1.0,0.06,1
M3_I_3,2,0.1,2024-10-03 20:46:10,0.1,0.06,1
M3_I_3,4,0.5,2024-10-03 20:46:19,1.0,0.06,1
M3_I_3,4,0.5,2024-10-03 20:46:28,0.5,0.06,1
M3_I_3,4,0.5,2024-10-03 20:46:53,0.3,0.06,1
M3_I_3,5,1.0,2024-10-03 20:46:58,1.0,0.06,1
M3_I_3,2,0.1,2024-10-03 20:47:24,0.1,0.06,1
M3_I_3,3,0.3,2024-10-03 20:48:32,0.5,0.06,1
M3_I_3,3,0.3,2024-10-03 20:48:37,0.3,0.06,1
M3_I_3,1,0.0,2024-10-03 20:48:47,0.0,0.06,1
