name,perception,maxforce,timestamp,result,rendering,Sequence
M4_I_2,3,0.3,2024-10-04 10:13:27,0.3,0.06,1
M4_I_2,2,0.1,2024-10-04 10:13:35,0.3,0.06,1
M4_I_2,5,1.0,2024-10-04 10:13:39,1.0,0.06,1
M4_I_2,3,0.3,2024-10-04 10:13:48,0.3,0.06,1
M4_I_2,2,0.1,2024-10-04 10:13:52,0.1,0.06,1
M4_I_2,2,0.1,2024-10-04 10:13:56,0.1,0.06,1
M4_I_2,3,0.3,2024-10-04 10:14:03,0.3,0.06,1
M4_I_2,5,1.0,2024-10-04 10:14:08,1.0,0.06,1
M4_I_2,1,0.0,2024-10-04 10:14:12,0.0,0.06,1
M4_I_2,1,0.0,2024-10-04 10:14:16,0.0,0.06,1
M4_I_2,4,0.5,2024-10-04 10:14:26,0.5,0.06,1
M4_I_2,2,0.1,2024-10-04 10:14:31,0.1,0.06,1
M4_I_2,3,0.3,2024-10-04 10:14:39,0.3,0.06,1
M4_I_2,5,1.0,2024-10-04 10:14:44,1.0,0.06,1
M4_I_2,4,0.5,2024-10-04 10:14:52,0.5,0.06,1
M4_I_2,2,0.1,2024-10-04 10:14:56,0.1,0.06,1
M4_I_2,1,0.0,2024-10-04 10:15:00,0.0,0.06,1
M4_I_2,1,0.0,2024-10-04 10:15:05,0.0,0.06,1
M4_I_2,1,0.0,2024-10-04 10:15:09,0.0,0.06,1
M4_I_2,4,0.5,2024-10-04 10:15:17,0.5,0.06,1
M4_I_2,4,0.5,2024-10-04 10:15:27,0.5,0.06,1
M4_I_2,5,1.0,2024-10-04 10:15:31,1.0,0.06,1
M4_I_2,2,0.1,2024-10-04 10:15:37,0.1,0.06,1
M4_I_2,4,0.5,2024-10-04 10:15:44,1.0,0.06,1
M4_I_2,3,0.3,2024-10-04 10:15:50,0.5,0.06,1
