name,perception,maxforce,timestamp,result,rendering,Sequence
M6_S_3,1,0.0,2024-10-06 20:21:19,0.0,0.06,1
M6_S_3,3,0.3,2024-10-06 20:21:33,0.3,0.06,1
M6_S_3,4,0.5,2024-10-06 20:21:47,1.0,0.06,1
M6_S_3,2,0.1,2024-10-06 20:21:54,0.1,0.06,1
M6_S_3,5,1.0,2024-10-06 20:21:59,1.0,0.06,1
M6_S_3,1,0.0,2024-10-06 20:22:07,0.0,0.06,1
M6_S_3,1,0.0,2024-10-06 20:22:12,0.0,0.06,1
M6_S_3,1,0.0,2024-10-06 20:22:18,0.0,0.06,1
M6_S_3,3,0.3,2024-10-06 20:22:33,0.5,0.06,1
M6_S_3,4,0.5,2024-10-06 20:22:46,0.5,0.06,1
M6_S_3,2,0.1,2024-10-06 20:22:54,0.1,0.06,1
M6_S_3,4,0.5,2024-10-06 20:23:03,0.3,0.06,1
M6_S_3,1,0.0,2024-10-06 20:23:08,0.0,0.06,1
M6_S_3,2,0.1,2024-10-06 20:23:17,0.3,0.06,1
M6_S_3,4,0.5,2024-10-06 20:23:28,0.5,0.06,1
M6_S_3,5,1.0,2024-10-06 20:23:36,0.5,0.06,1
M6_S_3,2,0.1,2024-10-06 20:23:53,0.1,0.06,1
M6_S_3,2,0.1,2024-10-06 20:24:08,0.1,0.06,1
M6_S_3,4,0.5,2024-10-06 20:24:22,0.3,0.06,1
M6_S_3,5,1.0,2024-10-06 20:24:28,1.0,0.06,1
M6_S_3,3,0.3,2024-10-06 20:24:38,0.3,0.06,1
M6_S_3,4,0.5,2024-10-06 20:24:50,0.5,0.06,1
M6_S_3,3,0.3,2024-10-06 20:24:57,1.0,0.06,1
M6_S_3,5,1.0,2024-10-06 20:25:04,1.0,0.06,1
M6_S_3,3,0.3,2024-10-06 20:25:15,0.1,0.06,1
