name,perception,maxforce,timestamp,result,rendering,Sequence
F3_S_2,3,0.3,2024-10-06 16:49:37,0.3,0.06,1
F3_S_2,2,0.1,2024-10-06 16:49:43,0.1,0.06,1
F3_S_2,2,0.1,2024-10-06 16:49:56,0.1,0.06,1
F3_S_2,4,0.5,2024-10-06 16:50:08,0.3,0.06,1
F3_S_2,5,1.0,2024-10-06 16:50:18,0.3,0.06,1
F3_S_2,3,0.3,2024-10-06 16:50:27,0.3,0.06,1
F3_S_2,1,0.0,2024-10-06 16:50:31,0.0,0.06,1
F3_S_2,5,1.0,2024-10-06 16:51:06,1.0,0.06,1
F3_S_2,4,0.5,2024-10-06 16:51:34,0.5,0.06,1
F3_S_2,5,1.0,2024-10-06 16:51:42,0.5,0.06,1
F3_S_2,4,0.5,2024-10-06 16:52:04,0.5,0.06,1
F3_S_2,1,0.0,2024-10-06 16:52:08,0.0,0.06,1
F3_S_2,3,0.3,2024-10-06 16:52:22,1.0,0.06,1
F3_S_2,1,0.0,2024-10-06 16:52:27,0.0,0.06,1
F3_S_2,1,0.0,2024-10-06 16:52:33,0.0,0.06,1
F3_S_2,2,0.1,2024-10-06 16:52:38,0.1,0.06,1
F3_S_2,3,0.3,2024-10-06 16:52:50,1.0,0.06,1
F3_S_2,4,0.5,2024-10-06 16:53:10,0.5,0.06,1
F3_S_2,3,0.3,2024-10-06 16:53:43,0.1,0.06,1
F3_S_2,1,0.0,2024-10-06 16:53:49,0.0,0.06,1
F3_S_2,2,0.1,2024-10-06 16:54:02,0.1,0.06,1
F3_S_2,5,1.0,2024-10-06 16:54:32,0.3,0.06,1
F3_S_2,5,1.0,2024-10-06 16:54:37,0.5,0.06,1
F3_S_2,5,1.0,2024-10-06 16:54:44,1.0,0.06,1
F3_S_2,5,1.0,2024-10-06 16:54:51,1.0,0.06,1
